county,office,district,party,candidate,precinct,votes
Marion,U.S. House,5,DEM,Write-ins,353,1
Marion,U.S. House,5,DEM,Write-ins,354,0
Marion,U.S. House,5,DEM,Write-ins,355,0
Marion,U.S. House,5,DEM,Write-ins,356,2
Marion,U.S. House,5,DEM,Write-ins,357,2
Marion,U.S. House,5,DEM,Write-ins,361,0
Marion,U.S. House,5,DEM,Write-ins,362,1
Marion,U.S. House,5,DEM,Write-ins,363,7
Marion,U.S. House,5,DEM,Write-ins,364,2
Marion,U.S. House,5,DEM,Write-ins,365,0
Marion,U.S. House,5,DEM,Write-ins,370,4
Marion,U.S. House,5,DEM,Write-ins,371,2
Marion,U.S. House,5,DEM,Write-ins,372,1
Marion,U.S. House,5,DEM,Write-ins,373,3
Marion,U.S. House,5,DEM,Write-ins,374,2
Marion,U.S. House,5,DEM,Write-ins,375,5
Marion,U.S. House,5,DEM,Write-ins,376,0
Marion,U.S. House,5,DEM,Write-ins,400,0
Marion,U.S. House,5,DEM,Write-ins,401,3
Marion,U.S. House,5,DEM,Write-ins,402,1
Marion,U.S. House,5,DEM,Write-ins,403,8
Marion,U.S. House,5,DEM,Write-ins,404,3
Marion,U.S. House,5,DEM,Write-ins,405,4
Marion,U.S. House,5,DEM,Write-ins,406,2
Marion,U.S. House,5,DEM,Write-ins,407,5
Marion,U.S. House,5,DEM,Write-ins,408,0
Marion,U.S. House,5,DEM,Write-ins,505,1
Marion,U.S. House,5,DEM,Write-ins,515,1
Marion,U.S. House,5,DEM,Write-ins,525,0
Marion,U.S. House,5,DEM,Write-ins,535,0
Marion,U.S. House,5,DEM,Write-ins,545,1
Marion,U.S. House,5,DEM,Write-ins,555,3
Marion,U.S. House,5,DEM,Write-ins,577,0
Marion,U.S. House,5,DEM,Write-ins,578,0
Marion,U.S. House,5,DEM,Write-ins,579,0
Marion,U.S. House,5,DEM,Write-ins,580,0
Marion,U.S. House,5,DEM,Write-ins,581,5
Marion,U.S. House,5,DEM,Write-ins,582,0
Marion,U.S. House,5,DEM,Write-ins,583,4
Marion,U.S. House,5,DEM,Write-ins,584,0
Marion,U.S. House,5,DEM,Write-ins,586,0
Marion,U.S. House,5,DEM,Write-ins,587,0
Marion,U.S. House,5,DEM,Write-ins,588,0
Marion,U.S. House,5,DEM,Write-ins,589,2
Marion,U.S. House,5,DEM,Write-ins,590,0
Marion,U.S. House,5,DEM,Write-ins,615,0
Marion,U.S. House,5,DEM,Write-ins,625,0
Marion,U.S. House,5,DEM,Write-ins,635,1
Marion,U.S. House,5,DEM,Write-ins,645,1
Marion,U.S. House,5,DEM,Write-ins,655,4
Marion,U.S. House,5,DEM,Write-ins,674,2
Marion,U.S. House,5,DEM,Write-ins,676,0
Marion,U.S. House,5,DEM,Write-ins,677,1
Marion,U.S. House,5,DEM,Write-ins,678,3
Marion,U.S. House,5,DEM,Write-ins,679,0
Marion,U.S. House,5,DEM,Write-ins,680,0
Marion,U.S. House,5,DEM,Write-ins,681,0
Marion,U.S. House,5,DEM,Write-ins,682,5
Marion,U.S. House,5,DEM,Write-ins,683,0
Marion,U.S. House,5,DEM,Write-ins,684,0
Marion,U.S. House,5,DEM,Write-ins,686,0
Marion,U.S. House,5,DEM,Write-ins,687,0
Marion,U.S. House,5,DEM,Write-ins,688,0
Marion,U.S. House,5,DEM,Write-ins,689,0
Marion,U.S. House,5,DEM,Write-ins,690,2
Marion,U.S. House,5,DEM,Write-ins,691,5
Marion,U.S. House,5,DEM,Write-ins,692,0
Marion,U.S. House,5,DEM,Write-ins,694,2
Marion,U.S. House,5,DEM,Write-ins,696,4
Marion,U.S. House,5,DEM,Write-ins,697,2
Marion,U.S. House,5,DEM,Write-ins,698,2
Marion,U.S. House,5,DEM,Write-ins,705,0
Marion,U.S. House,5,DEM,Write-ins,715,5
Marion,U.S. House,5,DEM,Write-ins,725,2
Marion,U.S. House,5,DEM,Write-ins,779,5
Marion,U.S. House,5,DEM,Write-ins,780,0
Marion,U.S. House,5,DEM,Write-ins,781,3
Marion,U.S. House,5,DEM,Write-ins,782,0
Marion,U.S. House,5,DEM,Write-ins,783,0
Marion,U.S. House,5,DEM,Write-ins,784,0
Marion,U.S. House,5,DEM,Write-ins,786,0
Marion,U.S. House,5,DEM,Write-ins,787,2
Marion,U.S. House,5,DEM,Write-ins,788,3
Marion,U.S. House,5,DEM,Write-ins,789,5
Marion,U.S. House,5,DEM,Write-ins,790,0
Marion,U.S. House,5,DEM,Write-ins,815,2
Marion,U.S. House,5,DEM,Write-ins,825,2
Marion,U.S. House,5,DEM,Write-ins,835,1
Marion,U.S. House,5,DEM,Write-ins,845,2
Marion,U.S. House,5,DEM,Write-ins,855,1
Marion,U.S. House,5,DEM,Write-ins,865,0
Marion,U.S. House,5,DEM,Write-ins,905,0
Marion,U.S. House,5,DEM,Write-ins,915,0
Marion,U.S. House,5,DEM,Write-ins,925,0
Marion,U.S. House,5,DEM,Write-ins,935,1
Marion,U.S. House,5,DEM,Write-ins,981,1
Marion,U.S. House,5,DEM,Write-ins,982,0
Marion,U.S. House,5,DEM,Ballots Cast,310,480
Marion,U.S. House,5,DEM,Ballots Cast,311,568
Marion,U.S. House,5,DEM,Ballots Cast,312,545
Marion,U.S. House,5,DEM,Ballots Cast,320,191
Marion,U.S. House,5,DEM,Ballots Cast,321,216
Marion,U.S. House,5,DEM,Ballots Cast,322,30
Marion,U.S. House,5,DEM,Ballots Cast,323,709
Marion,U.S. House,5,DEM,Ballots Cast,324,11
Marion,U.S. House,5,DEM,Ballots Cast,325,316
Marion,U.S. House,5,DEM,Ballots Cast,326,11
Marion,U.S. House,5,DEM,Ballots Cast,330,453
Marion,U.S. House,5,DEM,Ballots Cast,331,156
Marion,U.S. House,5,DEM,Ballots Cast,332,90
Marion,U.S. House,5,DEM,Ballots Cast,333,172
Marion,U.S. House,5,DEM,Ballots Cast,334,24
Marion,U.S. House,5,DEM,Ballots Cast,335,0
Marion,U.S. House,5,DEM,Ballots Cast,336,0
Marion,U.S. House,5,DEM,Ballots Cast,337,818
Marion,U.S. House,5,DEM,Ballots Cast,340,381
Marion,U.S. House,5,DEM,Ballots Cast,341,480
Marion,U.S. House,5,DEM,Ballots Cast,342,0
Marion,U.S. House,5,DEM,Ballots Cast,343,644
Marion,U.S. House,5,DEM,Ballots Cast,344,756
Marion,U.S. House,5,DEM,Ballots Cast,350,278
Marion,U.S. House,5,DEM,Ballots Cast,351,56
Marion,U.S. House,5,DEM,Ballots Cast,352,43
Marion,U.S. House,5,DEM,Ballots Cast,353,192
Marion,U.S. House,5,DEM,Ballots Cast,354,19
Marion,U.S. House,5,DEM,Ballots Cast,355,7
Marion,U.S. House,5,DEM,Ballots Cast,356,12
Marion,U.S. House,5,DEM,Ballots Cast,357,212
Marion,U.S. House,5,DEM,Ballots Cast,361,39
Marion,U.S. House,5,DEM,Ballots Cast,362,197
Marion,U.S. House,5,DEM,Ballots Cast,363,426
Marion,U.S. House,5,DEM,Ballots Cast,364,268
Marion,U.S. House,5,DEM,Ballots Cast,365,0
Marion,U.S. House,5,DEM,Ballots Cast,370,607
Marion,U.S. House,5,DEM,Ballots Cast,371,872
Marion,U.S. House,5,DEM,Ballots Cast,372,242
Marion,U.S. House,5,DEM,Ballots Cast,373,575
Marion,U.S. House,5,DEM,Ballots Cast,374,276
Marion,U.S. House,5,DEM,Ballots Cast,375,384
Marion,U.S. House,5,DEM,Ballots Cast,376,0
Marion,U.S. House,5,DEM,Ballots Cast,400,0
Marion,U.S. House,5,DEM,Ballots Cast,401,454
Marion,U.S. House,5,DEM,Ballots Cast,402,376
Marion,U.S. House,5,DEM,Ballots Cast,403,501
Marion,U.S. House,5,DEM,Ballots Cast,404,393
Marion,U.S. House,5,DEM,Ballots Cast,405,275
Marion,U.S. House,5,DEM,Ballots Cast,406,500
Marion,U.S. House,5,DEM,Ballots Cast,407,369
Marion,U.S. House,5,DEM,Ballots Cast,408,15
Marion,U.S. House,5,DEM,Ballots Cast,505,37
Marion,U.S. House,5,DEM,Ballots Cast,515,68
Marion,U.S. House,5,DEM,Ballots Cast,525,113
Marion,U.S. House,5,DEM,Ballots Cast,535,130
Marion,U.S. House,5,DEM,Ballots Cast,545,55
Marion,U.S. House,5,DEM,Ballots Cast,555,196
Marion,U.S. House,5,DEM,Ballots Cast,577,54
Marion,U.S. House,5,DEM,Ballots Cast,578,5
Marion,U.S. House,5,DEM,Ballots Cast,579,26
Marion,U.S. House,5,DEM,Ballots Cast,580,109
Marion,U.S. House,5,DEM,Ballots Cast,581,318
Marion,U.S. House,5,DEM,Ballots Cast,582,54
Marion,U.S. House,5,DEM,Ballots Cast,583,96
Marion,U.S. House,5,DEM,Ballots Cast,584,0
Marion,U.S. House,5,DEM,Ballots Cast,586,65
Marion,U.S. House,5,DEM,Ballots Cast,587,15
Marion,U.S. House,5,DEM,Ballots Cast,588,6
Marion,U.S. House,5,DEM,Ballots Cast,589,5
Marion,U.S. House,5,DEM,Ballots Cast,590,58
Marion,U.S. House,5,DEM,Ballots Cast,615,24
Marion,U.S. House,5,DEM,Ballots Cast,625,345
Marion,U.S. House,5,DEM,Ballots Cast,635,585
Marion,U.S. House,5,DEM,Ballots Cast,645,217
Marion,U.S. House,5,DEM,Ballots Cast,655,411
Marion,U.S. House,5,DEM,Ballots Cast,674,106
Marion,U.S. House,5,DEM,Ballots Cast,676,98
Marion,U.S. House,5,DEM,Ballots Cast,677,41
Marion,U.S. House,5,DEM,Ballots Cast,678,260
Marion,U.S. House,5,DEM,Ballots Cast,679,120
Marion,U.S. House,5,DEM,Ballots Cast,680,33
Marion,U.S. House,5,DEM,Ballots Cast,681,183
Marion,U.S. House,5,DEM,Ballots Cast,682,372
Marion,U.S. House,5,DEM,Ballots Cast,683,18
Marion,U.S. House,5,DEM,Ballots Cast,684,82
Marion,U.S. House,5,DEM,Ballots Cast,686,11
Marion,U.S. House,5,DEM,Ballots Cast,687,10
Marion,U.S. House,5,DEM,Ballots Cast,688,34
Marion,U.S. House,5,DEM,Ballots Cast,689,2
Marion,U.S. House,5,DEM,Ballots Cast,690,328
Marion,U.S. House,5,DEM,Ballots Cast,691,520
Marion,U.S. House,5,DEM,Ballots Cast,692,8
Marion,U.S. House,5,DEM,Ballots Cast,694,141
Marion,U.S. House,5,DEM,Ballots Cast,696,314
Marion,U.S. House,5,DEM,Ballots Cast,697,237
Marion,U.S. House,5,DEM,Ballots Cast,698,134
Marion,U.S. House,5,DEM,Ballots Cast,705,113
Marion,U.S. House,5,DEM,Ballots Cast,715,153
Marion,U.S. House,5,DEM,Ballots Cast,725,125
Marion,U.S. House,5,DEM,Ballots Cast,779,151
Marion,U.S. House,5,DEM,Ballots Cast,780,195
Marion,U.S. House,5,DEM,Ballots Cast,781,117
Marion,U.S. House,5,DEM,Ballots Cast,782,41
Marion,U.S. House,5,DEM,Ballots Cast,783,70
Marion,U.S. House,5,DEM,Ballots Cast,784,28
Marion,U.S. House,5,DEM,Ballots Cast,786,30
Marion,U.S. House,5,DEM,Ballots Cast,787,281
Marion,U.S. House,5,DEM,Ballots Cast,788,247
Marion,U.S. House,5,DEM,Ballots Cast,789,211
Marion,U.S. House,5,DEM,Ballots Cast,790,15
Marion,U.S. House,5,DEM,Ballots Cast,815,194
Marion,U.S. House,5,DEM,Ballots Cast,825,113
Marion,U.S. House,5,DEM,Ballots Cast,835,178
Marion,U.S. House,5,DEM,Ballots Cast,845,429
Marion,U.S. House,5,DEM,Ballots Cast,855,253
Marion,U.S. House,5,DEM,Ballots Cast,865,99
Marion,U.S. House,5,DEM,Ballots Cast,905,15
Marion,U.S. House,5,DEM,Ballots Cast,915,22
Marion,U.S. House,5,DEM,Ballots Cast,925,17
Marion,U.S. House,5,DEM,Ballots Cast,935,1
Marion,U.S. House,5,DEM,Ballots Cast,981,52
Marion,U.S. House,5,DEM,Ballots Cast,982,0
Marion,U.S. House,5,DEM,Registered Voters,310,1047
Marion,U.S. House,5,DEM,Registered Voters,311,1456
Marion,U.S. House,5,DEM,Registered Voters,312,1118
Marion,U.S. House,5,DEM,Registered Voters,320,540
Marion,U.S. House,5,DEM,Registered Voters,321,645
Marion,U.S. House,5,DEM,Registered Voters,322,49
Marion,U.S. House,5,DEM,Registered Voters,323,1264
Marion,U.S. House,5,DEM,Registered Voters,324,56
Marion,U.S. House,5,DEM,Registered Voters,325,911
Marion,U.S. House,5,DEM,Registered Voters,326,44
Marion,U.S. House,5,DEM,Registered Voters,330,940
Marion,U.S. House,5,DEM,Registered Voters,331,370
Marion,U.S. House,5,DEM,Registered Voters,332,387
Marion,U.S. House,5,DEM,Registered Voters,333,469
Marion,U.S. House,5,DEM,Registered Voters,334,68
Marion,U.S. House,5,DEM,Registered Voters,335,0
Marion,U.S. House,5,DEM,Registered Voters,336,1
Marion,U.S. House,5,DEM,Registered Voters,337,1628
Marion,U.S. House,5,DEM,Registered Voters,340,829
Marion,U.S. House,5,DEM,Registered Voters,341,895
Marion,U.S. House,5,DEM,Registered Voters,342,0
Marion,U.S. House,5,DEM,Registered Voters,343,1239
Marion,U.S. House,5,DEM,Registered Voters,344,1682
Marion,U.S. House,5,DEM,Registered Voters,350,1117
Marion,U.S. House,5,DEM,Registered Voters,351,201
Marion,U.S. House,5,DEM,Registered Voters,352,184
Marion,U.S. House,5,DEM,Registered Voters,353,559
Marion,U.S. House,5,DEM,Registered Voters,354,47
Marion,U.S. House,5,DEM,Registered Voters,355,27
Marion,U.S. House,5,DEM,Registered Voters,356,25
Marion,U.S. House,5,DEM,Registered Voters,357,776
Marion,U.S. House,5,DEM,Registered Voters,361,285
Marion,U.S. House,5,DEM,Registered Voters,362,452
Marion,U.S. House,5,DEM,Registered Voters,363,1376
Marion,U.S. House,5,DEM,Registered Voters,364,740
Marion,U.S. House,5,DEM,Registered Voters,365,0
Marion,U.S. House,5,DEM,Registered Voters,370,997
Marion,U.S. House,5,DEM,Registered Voters,371,1526
Marion,U.S. House,5,DEM,Registered Voters,372,465
Marion,U.S. House,5,DEM,Registered Voters,373,1058
Marion,U.S. House,5,DEM,Registered Voters,374,614
Marion,U.S. House,5,DEM,Registered Voters,375,966
Marion,U.S. House,5,DEM,Registered Voters,376,0
Marion,U.S. House,5,DEM,Registered Voters,400,0
Marion,U.S. House,5,DEM,Registered Voters,401,1009
Marion,U.S. House,5,DEM,Registered Voters,402,777
Marion,U.S. House,5,DEM,Registered Voters,403,1083
Marion,U.S. House,5,DEM,Registered Voters,404,988
Marion,U.S. House,5,DEM,Registered Voters,405,674
Marion,U.S. House,5,DEM,Registered Voters,406,1239
Marion,U.S. House,5,DEM,Registered Voters,407,1236
Marion,U.S. House,5,DEM,Registered Voters,408,66
Marion,U.S. House,5,DEM,Registered Voters,505,83
Marion,U.S. House,5,DEM,Registered Voters,515,148
Marion,U.S. House,5,DEM,Registered Voters,525,255
Marion,U.S. House,5,DEM,Registered Voters,535,487
Marion,U.S. House,5,DEM,Registered Voters,545,299
Marion,U.S. House,5,DEM,Registered Voters,555,576
Marion,U.S. House,5,DEM,Registered Voters,577,132
Marion,U.S. House,5,DEM,Registered Voters,578,17
Marion,U.S. House,5,DEM,Registered Voters,579,59
Marion,U.S. House,5,DEM,Registered Voters,580,315
Marion,U.S. House,5,DEM,Registered Voters,581,934
Marion,U.S. House,5,DEM,Registered Voters,582,166
Marion,U.S. House,5,DEM,Registered Voters,583,266
Marion,U.S. House,5,DEM,Registered Voters,584,3
Marion,U.S. House,5,DEM,Registered Voters,586,144
Marion,U.S. House,5,DEM,Registered Voters,587,29
Marion,U.S. House,5,DEM,Registered Voters,588,49
Marion,U.S. House,5,DEM,Registered Voters,589,7
Marion,U.S. House,5,DEM,Registered Voters,590,149
Marion,U.S. House,5,DEM,Registered Voters,615,55
Marion,U.S. House,5,DEM,Registered Voters,625,888
Marion,U.S. House,5,DEM,Registered Voters,635,1239
Marion,U.S. House,5,DEM,Registered Voters,645,501
Marion,U.S. House,5,DEM,Registered Voters,655,1201
Marion,U.S. House,5,DEM,Registered Voters,674,280
Marion,U.S. House,5,DEM,Registered Voters,676,249
Marion,U.S. House,5,DEM,Registered Voters,677,107
Marion,U.S. House,5,DEM,Registered Voters,678,806
Marion,U.S. House,5,DEM,Registered Voters,679,256
Marion,U.S. House,5,DEM,Registered Voters,680,84
Marion,U.S. House,5,DEM,Registered Voters,681,375
Marion,U.S. House,5,DEM,Registered Voters,682,838
Marion,U.S. House,5,DEM,Registered Voters,683,60
Marion,U.S. House,5,DEM,Registered Voters,684,184
Marion,U.S. House,5,DEM,Registered Voters,686,29
Marion,U.S. House,5,DEM,Registered Voters,687,31
Marion,U.S. House,5,DEM,Registered Voters,688,76
Marion,U.S. House,5,DEM,Registered Voters,689,5
Marion,U.S. House,5,DEM,Registered Voters,690,1104
Marion,U.S. House,5,DEM,Registered Voters,691,1410
Marion,U.S. House,5,DEM,Registered Voters,692,13
Marion,U.S. House,5,DEM,Registered Voters,694,472
Marion,U.S. House,5,DEM,Registered Voters,696,912
Marion,U.S. House,5,DEM,Registered Voters,697,795
Marion,U.S. House,5,DEM,Registered Voters,698,308
Marion,U.S. House,5,DEM,Registered Voters,705,309
Marion,U.S. House,5,DEM,Registered Voters,715,496
Marion,U.S. House,5,DEM,Registered Voters,725,417
Marion,U.S. House,5,DEM,Registered Voters,779,284
Marion,U.S. House,5,DEM,Registered Voters,780,351
Marion,U.S. House,5,DEM,Registered Voters,781,209
Marion,U.S. House,5,DEM,Registered Voters,782,99
Marion,U.S. House,5,DEM,Registered Voters,783,143
Marion,U.S. House,5,DEM,Registered Voters,784,57
Marion,U.S. House,5,DEM,Registered Voters,786,82
Marion,U.S. House,5,DEM,Registered Voters,787,693
Marion,U.S. House,5,DEM,Registered Voters,788,569
Marion,U.S. House,5,DEM,Registered Voters,789,555
Marion,U.S. House,5,DEM,Registered Voters,790,73
Marion,U.S. House,5,DEM,Registered Voters,815,688
Marion,U.S. House,5,DEM,Registered Voters,825,476
Marion,U.S. House,5,DEM,Registered Voters,835,487
Marion,U.S. House,5,DEM,Registered Voters,845,965
Marion,U.S. House,5,DEM,Registered Voters,855,738
Marion,U.S. House,5,DEM,Registered Voters,865,461
Marion,U.S. House,5,DEM,Registered Voters,905,40
Marion,U.S. House,5,DEM,Registered Voters,915,75
Marion,U.S. House,5,DEM,Registered Voters,925,49
Marion,U.S. House,5,DEM,Registered Voters,935,9
Marion,U.S. House,5,DEM,Registered Voters,981,132
Marion,U.S. House,5,DEM,Registered Voters,982,0
Marion,Governor,,DEM,Ed Jones,310,17
Marion,Governor,,DEM,Ed Jones,311,43
Marion,Governor,,DEM,Ed Jones,312,39
Marion,Governor,,DEM,Ed Jones,320,11
Marion,Governor,,DEM,Ed Jones,321,16
Marion,Governor,,DEM,Ed Jones,322,3
Marion,Governor,,DEM,Ed Jones,323,17
Marion,Governor,,DEM,Ed Jones,324,1
Marion,Governor,,DEM,Ed Jones,325,40
Marion,Governor,,DEM,Ed Jones,326,1
Marion,Governor,,DEM,Ed Jones,330,26
Marion,Governor,,DEM,Ed Jones,331,16
Marion,Governor,,DEM,Ed Jones,332,9
Marion,Governor,,DEM,Ed Jones,333,33
Marion,Governor,,DEM,Ed Jones,334,3
Marion,Governor,,DEM,Ed Jones,335,0
Marion,Governor,,DEM,Ed Jones,336,0
Marion,Governor,,DEM,Ed Jones,337,57
Marion,Governor,,DEM,Ed Jones,340,26
Marion,Governor,,DEM,Ed Jones,341,39
Marion,Governor,,DEM,Ed Jones,342,0
Marion,Governor,,DEM,Ed Jones,343,44
Marion,Governor,,DEM,Ed Jones,344,57
Marion,Governor,,DEM,Ed Jones,350,32
Marion,Governor,,DEM,Ed Jones,351,2
Marion,Governor,,DEM,Ed Jones,352,9
Marion,Governor,,DEM,Ed Jones,353,26
Marion,Governor,,DEM,Ed Jones,354,3
Marion,Governor,,DEM,Ed Jones,355,0
Marion,Governor,,DEM,Ed Jones,356,2
Marion,Governor,,DEM,Ed Jones,357,24
Marion,Governor,,DEM,Ed Jones,361,2
Marion,Governor,,DEM,Ed Jones,362,27
Marion,Governor,,DEM,Ed Jones,363,47
Marion,Governor,,DEM,Ed Jones,364,38
Marion,Governor,,DEM,Ed Jones,365,0
Marion,Governor,,DEM,Ed Jones,370,20
Marion,Governor,,DEM,Ed Jones,371,37
Marion,Governor,,DEM,Ed Jones,372,8
Marion,Governor,,DEM,Ed Jones,373,41
Marion,Governor,,DEM,Ed Jones,374,23
Marion,Governor,,DEM,Ed Jones,375,44
Marion,Governor,,DEM,Ed Jones,376,0
Marion,Governor,,DEM,Ed Jones,400,0
Marion,Governor,,DEM,Ed Jones,401,48
Marion,Governor,,DEM,Ed Jones,402,47
Marion,Governor,,DEM,Ed Jones,403,62
Marion,Governor,,DEM,Ed Jones,404,63
Marion,Governor,,DEM,Ed Jones,405,36
Marion,Governor,,DEM,Ed Jones,406,55
Marion,Governor,,DEM,Ed Jones,407,41
Marion,Governor,,DEM,Ed Jones,408,5
Marion,Governor,,DEM,Ed Jones,505,7
Marion,Governor,,DEM,Ed Jones,515,7
Marion,Governor,,DEM,Ed Jones,525,9
Marion,Governor,,DEM,Ed Jones,535,20
Marion,Governor,,DEM,Ed Jones,545,9
Marion,Governor,,DEM,Ed Jones,555,34
Marion,Governor,,DEM,Ed Jones,577,11
Marion,Governor,,DEM,Ed Jones,578,1
Marion,Governor,,DEM,Ed Jones,579,4
Marion,Governor,,DEM,Ed Jones,580,22
Marion,Governor,,DEM,Ed Jones,581,51
Marion,Governor,,DEM,Ed Jones,582,12
Marion,Governor,,DEM,Ed Jones,583,16
Marion,Governor,,DEM,Ed Jones,584,0
Marion,Governor,,DEM,Ed Jones,586,9
Marion,Governor,,DEM,Ed Jones,587,5
Marion,Governor,,DEM,Ed Jones,588,1
Marion,Governor,,DEM,Ed Jones,589,0
Marion,Governor,,DEM,Ed Jones,590,16
Marion,Governor,,DEM,Ed Jones,615,5
Marion,Governor,,DEM,Ed Jones,625,35
Marion,Governor,,DEM,Ed Jones,635,47
Marion,Governor,,DEM,Ed Jones,645,43
Marion,Governor,,DEM,Ed Jones,655,66
Marion,Governor,,DEM,Ed Jones,674,25
Marion,Governor,,DEM,Ed Jones,676,7
Marion,Governor,,DEM,Ed Jones,677,5
Marion,Governor,,DEM,Ed Jones,678,44
Marion,Governor,,DEM,Ed Jones,679,18
Marion,Governor,,DEM,Ed Jones,680,8
Marion,Governor,,DEM,Ed Jones,681,28
Marion,Governor,,DEM,Ed Jones,682,72
Marion,Governor,,DEM,Ed Jones,683,5
Marion,Governor,,DEM,Ed Jones,684,15
Marion,Governor,,DEM,Ed Jones,686,2
Marion,Governor,,DEM,Ed Jones,687,1
Marion,Governor,,DEM,Ed Jones,688,4
Marion,Governor,,DEM,Ed Jones,689,0
Marion,Governor,,DEM,Ed Jones,690,31
Marion,Governor,,DEM,Ed Jones,691,80
Marion,Governor,,DEM,Ed Jones,692,0
Marion,Governor,,DEM,Ed Jones,694,14
Marion,Governor,,DEM,Ed Jones,696,43
Marion,Governor,,DEM,Ed Jones,697,35
Marion,Governor,,DEM,Ed Jones,698,21
Marion,Governor,,DEM,Ed Jones,705,22
Marion,Governor,,DEM,Ed Jones,715,25
Marion,Governor,,DEM,Ed Jones,725,29
Marion,Governor,,DEM,Ed Jones,779,25
Marion,Governor,,DEM,Ed Jones,780,15
Marion,Governor,,DEM,Ed Jones,781,6
Marion,Governor,,DEM,Ed Jones,782,4
Marion,Governor,,DEM,Ed Jones,783,11
Marion,Governor,,DEM,Ed Jones,784,4
Marion,Governor,,DEM,Ed Jones,786,8
Marion,Governor,,DEM,Ed Jones,787,51
Marion,Governor,,DEM,Ed Jones,788,47
Marion,Governor,,DEM,Ed Jones,789,41
Marion,Governor,,DEM,Ed Jones,790,5
Marion,Governor,,DEM,Ed Jones,815,28
Marion,Governor,,DEM,Ed Jones,825,9
Marion,Governor,,DEM,Ed Jones,835,15
Marion,Governor,,DEM,Ed Jones,845,39
Marion,Governor,,DEM,Ed Jones,855,38
Marion,Governor,,DEM,Ed Jones,865,12
Marion,Governor,,DEM,Ed Jones,905,3
Marion,Governor,,DEM,Ed Jones,915,4
Marion,Governor,,DEM,Ed Jones,925,2
Marion,Governor,,DEM,Ed Jones,935,0
Marion,Governor,,DEM,Ed Jones,981,5
Marion,Governor,,DEM,Ed Jones,982,0
Marion,Governor,,DEM,Kate Brown,310,411
Marion,Governor,,DEM,Kate Brown,311,461
Marion,Governor,,DEM,Kate Brown,312,449
Marion,Governor,,DEM,Kate Brown,320,154
Marion,Governor,,DEM,Kate Brown,321,174
Marion,Governor,,DEM,Kate Brown,322,25
Marion,Governor,,DEM,Kate Brown,323,622
Marion,Governor,,DEM,Kate Brown,324,8
Marion,Governor,,DEM,Kate Brown,325,228
Marion,Governor,,DEM,Kate Brown,326,10
Marion,Governor,,DEM,Kate Brown,330,368
Marion,Governor,,DEM,Kate Brown,331,110
Marion,Governor,,DEM,Kate Brown,332,70
Marion,Governor,,DEM,Kate Brown,333,118
Marion,Governor,,DEM,Kate Brown,334,19
Marion,Governor,,DEM,Kate Brown,335,0
Marion,Governor,,DEM,Kate Brown,336,0
Marion,Governor,,DEM,Kate Brown,337,649
Marion,Governor,,DEM,Kate Brown,340,306
Marion,Governor,,DEM,Kate Brown,341,379
Marion,Governor,,DEM,Kate Brown,342,0
Marion,Governor,,DEM,Kate Brown,343,523
Marion,Governor,,DEM,Kate Brown,344,601
Marion,Governor,,DEM,Kate Brown,350,194
Marion,Governor,,DEM,Kate Brown,351,44
Marion,Governor,,DEM,Kate Brown,352,26
Marion,Governor,,DEM,Kate Brown,353,122
Marion,Governor,,DEM,Kate Brown,354,15
Marion,Governor,,DEM,Kate Brown,355,6
Marion,Governor,,DEM,Kate Brown,356,5
Marion,Governor,,DEM,Kate Brown,357,158
Marion,Governor,,DEM,Kate Brown,361,24
Marion,Governor,,DEM,Kate Brown,362,142
Marion,Governor,,DEM,Kate Brown,363,308
Marion,Governor,,DEM,Kate Brown,364,182
Marion,Governor,,DEM,Kate Brown,365,0
Marion,Governor,,DEM,Kate Brown,370,536
Marion,Governor,,DEM,Kate Brown,371,721
Marion,Governor,,DEM,Kate Brown,372,216
Marion,Governor,,DEM,Kate Brown,373,459
Marion,Governor,,DEM,Kate Brown,374,219
Marion,Governor,,DEM,Kate Brown,375,282
Marion,Governor,,DEM,Kate Brown,376,0
Marion,Governor,,DEM,Kate Brown,400,0
Marion,Governor,,DEM,Kate Brown,401,325
Marion,Governor,,DEM,Kate Brown,402,265
Marion,Governor,,DEM,Kate Brown,403,356
Marion,Governor,,DEM,Kate Brown,404,258
Marion,Governor,,DEM,Kate Brown,405,197
Marion,Governor,,DEM,Kate Brown,406,357
Marion,Governor,,DEM,Kate Brown,407,279
Marion,Governor,,DEM,Kate Brown,408,10
Marion,Governor,,DEM,Kate Brown,505,20
Marion,Governor,,DEM,Kate Brown,515,50
Marion,Governor,,DEM,Kate Brown,525,90
Marion,Governor,,DEM,Kate Brown,535,88
Marion,Governor,,DEM,Kate Brown,545,35
Marion,Governor,,DEM,Kate Brown,555,124
Marion,Governor,,DEM,Kate Brown,577,37
Marion,Governor,,DEM,Kate Brown,578,4
Marion,Governor,,DEM,Kate Brown,579,18
Marion,Governor,,DEM,Kate Brown,580,70
Marion,Governor,,DEM,Kate Brown,581,189
Marion,Governor,,DEM,Kate Brown,582,32
Marion,Governor,,DEM,Kate Brown,583,61
Marion,Governor,,DEM,Kate Brown,584,0
Marion,Governor,,DEM,Kate Brown,586,46
Marion,Governor,,DEM,Kate Brown,587,9
Marion,Governor,,DEM,Kate Brown,588,5
Marion,Governor,,DEM,Kate Brown,589,2
