county,precinct,office,district,candidate,votes
clackamas,103,Secretary of State,,Over Votes,1
clackamas,103,Secretary of State,,Under Votes,219
clackamas,104,Secretary of State,,Seth Woolley,0
clackamas,104,Secretary of State,,Robert Wolfe,0
clackamas,104,Secretary of State,,Bruce Alexander Knight,0
clackamas,104,Secretary of State,,Kate Brown,1
clackamas,104,Secretary of State,,Knute Buehler,2
clackamas,104,Secretary of State,,Write-ins,0
clackamas,104,Secretary of State,,Over Votes,0
clackamas,104,Secretary of State,,Under Votes,0
clackamas,105,Secretary of State,,Seth Woolley,11
clackamas,105,Secretary of State,,Robert Wolfe,8
clackamas,105,Secretary of State,,Bruce Alexander Knight,5
clackamas,105,Secretary of State,,Kate Brown,327
clackamas,105,Secretary of State,,Knute Buehler,450
clackamas,105,Secretary of State,,Write-ins,0
clackamas,105,Secretary of State,,Over Votes,0
clackamas,105,Secretary of State,,Under Votes,62
clackamas,106,Secretary of State,,Seth Woolley,36
clackamas,106,Secretary of State,,Robert Wolfe,17
clackamas,106,Secretary of State,,Bruce Alexander Knight,23
clackamas,106,Secretary of State,,Kate Brown,525
clackamas,106,Secretary of State,,Knute Buehler,532
clackamas,106,Secretary of State,,Write-ins,1
clackamas,106,Secretary of State,,Over Votes,1
clackamas,106,Secretary of State,,Under Votes,71
clackamas,107,Secretary of State,,Seth Woolley,43
clackamas,107,Secretary of State,,Robert Wolfe,26
clackamas,107,Secretary of State,,Bruce Alexander Knight,40
clackamas,107,Secretary of State,,Kate Brown,867
clackamas,107,Secretary of State,,Knute Buehler,1054
clackamas,107,Secretary of State,,Write-ins,3
clackamas,107,Secretary of State,,Over Votes,1
clackamas,107,Secretary of State,,Under Votes,177
clackamas,108,Secretary of State,,Seth Woolley,48
clackamas,108,Secretary of State,,Robert Wolfe,15
clackamas,108,Secretary of State,,Bruce Alexander Knight,29
clackamas,108,Secretary of State,,Kate Brown,792
clackamas,108,Secretary of State,,Knute Buehler,809
clackamas,108,Secretary of State,,Write-ins,3
clackamas,108,Secretary of State,,Over Votes,0
clackamas,108,Secretary of State,,Under Votes,143
clackamas,111,Secretary of State,,Seth Woolley,55
clackamas,111,Secretary of State,,Robert Wolfe,37
clackamas,111,Secretary of State,,Bruce Alexander Knight,38
clackamas,111,Secretary of State,,Kate Brown,1014
clackamas,111,Secretary of State,,Knute Buehler,1534
clackamas,111,Secretary of State,,Write-ins,2
clackamas,111,Secretary of State,,Over Votes,1
clackamas,111,Secretary of State,,Under Votes,217
clackamas,122,Secretary of State,,Seth Woolley,38
clackamas,122,Secretary of State,,Robert Wolfe,26
clackamas,122,Secretary of State,,Bruce Alexander Knight,27
clackamas,122,Secretary of State,,Kate Brown,936
clackamas,122,Secretary of State,,Knute Buehler,1210
clackamas,122,Secretary of State,,Write-ins,3
clackamas,122,Secretary of State,,Over Votes,0
clackamas,122,Secretary of State,,Under Votes,183
clackamas,124,Secretary of State,,Seth Woolley,28
clackamas,124,Secretary of State,,Robert Wolfe,21
clackamas,124,Secretary of State,,Bruce Alexander Knight,35
clackamas,124,Secretary of State,,Kate Brown,726
clackamas,124,Secretary of State,,Knute Buehler,1102
clackamas,124,Secretary of State,,Write-ins,3
clackamas,124,Secretary of State,,Over Votes,0
clackamas,124,Secretary of State,,Under Votes,135
clackamas,125,Secretary of State,,Seth Woolley,44
clackamas,125,Secretary of State,,Robert Wolfe,36
clackamas,125,Secretary of State,,Bruce Alexander Knight,34
clackamas,125,Secretary of State,,Kate Brown,1088
clackamas,125,Secretary of State,,Knute Buehler,1354
clackamas,125,Secretary of State,,Write-ins,1
clackamas,125,Secretary of State,,Over Votes,1
clackamas,125,Secretary of State,,Under Votes,176
clackamas,130,Secretary of State,,Seth Woolley,31
clackamas,130,Secretary of State,,Robert Wolfe,26
clackamas,130,Secretary of State,,Bruce Alexander Knight,29
clackamas,130,Secretary of State,,Kate Brown,958
clackamas,130,Secretary of State,,Knute Buehler,1147
clackamas,130,Secretary of State,,Write-ins,0
clackamas,130,Secretary of State,,Over Votes,1
clackamas,130,Secretary of State,,Under Votes,197
clackamas,131,Secretary of State,,Seth Woolley,34
clackamas,131,Secretary of State,,Robert Wolfe,21
clackamas,131,Secretary of State,,Bruce Alexander Knight,19
clackamas,131,Secretary of State,,Kate Brown,1043
clackamas,131,Secretary of State,,Knute Buehler,1159
clackamas,131,Secretary of State,,Write-ins,0
clackamas,131,Secretary of State,,Over Votes,0
clackamas,131,Secretary of State,,Under Votes,174
clackamas,132,Secretary of State,,Seth Woolley,37
clackamas,132,Secretary of State,,Robert Wolfe,15
clackamas,132,Secretary of State,,Bruce Alexander Knight,25
clackamas,132,Secretary of State,,Kate Brown,929
clackamas,132,Secretary of State,,Knute Buehler,857
clackamas,132,Secretary of State,,Write-ins,1
clackamas,132,Secretary of State,,Over Votes,0
clackamas,132,Secretary of State,,Under Votes,142
clackamas,133,Secretary of State,,Seth Woolley,65
clackamas,133,Secretary of State,,Robert Wolfe,36
clackamas,133,Secretary of State,,Bruce Alexander Knight,34
clackamas,133,Secretary of State,,Kate Brown,1478
clackamas,133,Secretary of State,,Knute Buehler,1415
clackamas,133,Secretary of State,,Write-ins,0
clackamas,133,Secretary of State,,Over Votes,0
clackamas,133,Secretary of State,,Under Votes,220
clackamas,134,Secretary of State,,Seth Woolley,43
clackamas,134,Secretary of State,,Robert Wolfe,23
clackamas,134,Secretary of State,,Bruce Alexander Knight,20
clackamas,134,Secretary of State,,Kate Brown,1075
clackamas,134,Secretary of State,,Knute Buehler,886
clackamas,134,Secretary of State,,Write-ins,1
clackamas,134,Secretary of State,,Over Votes,0
clackamas,134,Secretary of State,,Under Votes,137
clackamas,135,Secretary of State,,Seth Woolley,33
clackamas,135,Secretary of State,,Robert Wolfe,18
clackamas,135,Secretary of State,,Bruce Alexander Knight,23
clackamas,135,Secretary of State,,Kate Brown,1105
clackamas,135,Secretary of State,,Knute Buehler,1055
clackamas,135,Secretary of State,,Write-ins,0
clackamas,135,Secretary of State,,Over Votes,1
clackamas,135,Secretary of State,,Under Votes,160
clackamas,151,Secretary of State,,Seth Woolley,50
clackamas,151,Secretary of State,,Robert Wolfe,20
clackamas,151,Secretary of State,,Bruce Alexander Knight,12
clackamas,151,Secretary of State,,Kate Brown,1140
clackamas,151,Secretary of State,,Knute Buehler,996
clackamas,151,Secretary of State,,Write-ins,2
clackamas,151,Secretary of State,,Over Votes,0
clackamas,151,Secretary of State,,Under Votes,143
clackamas,152,Secretary of State,,Seth Woolley,49
clackamas,152,Secretary of State,,Robert Wolfe,22
clackamas,152,Secretary of State,,Bruce Alexander Knight,26
clackamas,152,Secretary of State,,Kate Brown,1239
clackamas,152,Secretary of State,,Knute Buehler,1121
clackamas,152,Secretary of State,,Write-ins,1
clackamas,152,Secretary of State,,Over Votes,1
clackamas,152,Secretary of State,,Under Votes,167
clackamas,153,Secretary of State,,Seth Woolley,34
clackamas,153,Secretary of State,,Robert Wolfe,25
clackamas,153,Secretary of State,,Bruce Alexander Knight,15
clackamas,153,Secretary of State,,Kate Brown,1069
clackamas,153,Secretary of State,,Knute Buehler,1028
clackamas,153,Secretary of State,,Write-ins,1
clackamas,153,Secretary of State,,Over Votes,1
clackamas,153,Secretary of State,,Under Votes,201
clackamas,154,Secretary of State,,Seth Woolley,6
clackamas,154,Secretary of State,,Robert Wolfe,3
clackamas,154,Secretary of State,,Bruce Alexander Knight,1
clackamas,154,Secretary of State,,Kate Brown,280
clackamas,154,Secretary of State,,Knute Buehler,318
clackamas,154,Secretary of State,,Write-ins,0
clackamas,154,Secretary of State,,Over Votes,0
clackamas,154,Secretary of State,,Under Votes,50
clackamas,155,Secretary of State,,Seth Woolley,40
clackamas,155,Secretary of State,,Robert Wolfe,32
clackamas,155,Secretary of State,,Bruce Alexander Knight,26
clackamas,155,Secretary of State,,Kate Brown,1272
clackamas,155,Secretary of State,,Knute Buehler,1230
clackamas,155,Secretary of State,,Write-ins,1
clackamas,155,Secretary of State,,Over Votes,0
clackamas,155,Secretary of State,,Under Votes,192
clackamas,156,Secretary of State,,Seth Woolley,36
clackamas,156,Secretary of State,,Robert Wolfe,30
clackamas,156,Secretary of State,,Bruce Alexander Knight,24
clackamas,156,Secretary of State,,Kate Brown,1273
clackamas,156,Secretary of State,,Knute Buehler,1405
clackamas,156,Secretary of State,,Write-ins,1
clackamas,156,Secretary of State,,Over Votes,0
clackamas,156,Secretary of State,,Under Votes,202
clackamas,157,Secretary of State,,Seth Woolley,20
clackamas,157,Secretary of State,,Robert Wolfe,14
clackamas,157,Secretary of State,,Bruce Alexander Knight,14
clackamas,157,Secretary of State,,Kate Brown,993
clackamas,157,Secretary of State,,Knute Buehler,1064
clackamas,157,Secretary of State,,Write-ins,1
clackamas,157,Secretary of State,,Over Votes,2
clackamas,157,Secretary of State,,Under Votes,130
clackamas,158,Secretary of State,,Seth Woolley,24
clackamas,158,Secretary of State,,Robert Wolfe,19
clackamas,158,Secretary of State,,Bruce Alexander Knight,22
clackamas,158,Secretary of State,,Kate Brown,770
clackamas,158,Secretary of State,,Knute Buehler,775
clackamas,158,Secretary of State,,Write-ins,0
clackamas,158,Secretary of State,,Over Votes,2
clackamas,158,Secretary of State,,Under Votes,97
clackamas,159,Secretary of State,,Seth Woolley,49
clackamas,159,Secretary of State,,Robert Wolfe,23
clackamas,159,Secretary of State,,Bruce Alexander Knight,37
clackamas,159,Secretary of State,,Kate Brown,1599
clackamas,159,Secretary of State,,Knute Buehler,1324
clackamas,159,Secretary of State,,Write-ins,2
clackamas,159,Secretary of State,,Over Votes,2
clackamas,159,Secretary of State,,Under Votes,226
clackamas,160,Secretary of State,,Seth Woolley,3
clackamas,160,Secretary of State,,Robert Wolfe,1
clackamas,160,Secretary of State,,Bruce Alexander Knight,8
clackamas,160,Secretary of State,,Kate Brown,134
clackamas,160,Secretary of State,,Knute Buehler,198
clackamas,160,Secretary of State,,Write-ins,1
clackamas,160,Secretary of State,,Over Votes,0
clackamas,160,Secretary of State,,Under Votes,32
clackamas,201,Secretary of State,,Seth Woolley,48
clackamas,201,Secretary of State,,Robert Wolfe,29
clackamas,201,Secretary of State,,Bruce Alexander Knight,32
clackamas,201,Secretary of State,,Kate Brown,1114
clackamas,201,Secretary of State,,Knute Buehler,1286
clackamas,201,Secretary of State,,Write-ins,2
clackamas,201,Secretary of State,,Over Votes,1
clackamas,201,Secretary of State,,Under Votes,178
clackamas,202,Secretary of State,,Seth Woolley,76
clackamas,202,Secretary of State,,Robert Wolfe,33
clackamas,202,Secretary of State,,Bruce Alexander Knight,71
clackamas,202,Secretary of State,,Kate Brown,1613
clackamas,202,Secretary of State,,Knute Buehler,1722
clackamas,202,Secretary of State,,Write-ins,2
clackamas,202,Secretary of State,,Over Votes,2
clackamas,202,Secretary of State,,Under Votes,296
clackamas,203,Secretary of State,,Seth Woolley,17
clackamas,203,Secretary of State,,Robert Wolfe,9
clackamas,203,Secretary of State,,Bruce Alexander Knight,7
clackamas,203,Secretary of State,,Kate Brown,712
clackamas,203,Secretary of State,,Knute Buehler,1135
clackamas,203,Secretary of State,,Write-ins,0
clackamas,203,Secretary of State,,Over Votes,0
clackamas,203,Secretary of State,,Under Votes,104
clackamas,251,Secretary of State,,Seth Woolley,0
clackamas,251,Secretary of State,,Robert Wolfe,0
clackamas,251,Secretary of State,,Bruce Alexander Knight,0
clackamas,251,Secretary of State,,Kate Brown,1
clackamas,251,Secretary of State,,Knute Buehler,1
clackamas,251,Secretary of State,,Write-ins,0
clackamas,251,Secretary of State,,Over Votes,0
clackamas,251,Secretary of State,,Under Votes,0
clackamas,252,Secretary of State,,Seth Woolley,22
clackamas,252,Secretary of State,,Robert Wolfe,10
clackamas,252,Secretary of State,,Bruce Alexander Knight,14
clackamas,252,Secretary of State,,Kate Brown,646
clackamas,252,Secretary of State,,Knute Buehler,881
clackamas,252,Secretary of State,,Write-ins,1
clackamas,252,Secretary of State,,Over Votes,0
clackamas,252,Secretary of State,,Under Votes,101
clackamas,280,Secretary of State,,Seth Woolley,29
clackamas,280,Secretary of State,,Robert Wolfe,10
clackamas,280,Secretary of State,,Bruce Alexander Knight,15
clackamas,280,Secretary of State,,Kate Brown,634
clackamas,280,Secretary of State,,Knute Buehler,436
clackamas,280,Secretary of State,,Write-ins,1
clackamas,280,Secretary of State,,Over Votes,0
clackamas,280,Secretary of State,,Under Votes,65
clackamas,281,Secretary of State,,Seth Woolley,31
clackamas,281,Secretary of State,,Robert Wolfe,13
clackamas,281,Secretary of State,,Bruce Alexander Knight,9
clackamas,281,Secretary of State,,Kate Brown,721
clackamas,281,Secretary of State,,Knute Buehler,511
clackamas,281,Secretary of State,,Write-ins,2
clackamas,281,Secretary of State,,Over Votes,0
clackamas,281,Secretary of State,,Under Votes,76
clackamas,282,Secretary of State,,Seth Woolley,11
clackamas,282,Secretary of State,,Robert Wolfe,7
clackamas,282,Secretary of State,,Bruce Alexander Knight,1
clackamas,282,Secretary of State,,Kate Brown,178
clackamas,282,Secretary of State,,Knute Buehler,186
clackamas,282,Secretary of State,,Write-ins,0
clackamas,282,Secretary of State,,Over Votes,0
clackamas,282,Secretary of State,,Under Votes,31
clackamas,283,Secretary of State,,Seth Woolley,2
clackamas,283,Secretary of State,,Robert Wolfe,2
clackamas,283,Secretary of State,,Bruce Alexander Knight,3
clackamas,283,Secretary of State,,Kate Brown,192
clackamas,283,Secretary of State,,Knute Buehler,261
clackamas,283,Secretary of State,,Write-ins,1
clackamas,283,Secretary of State,,Over Votes,0
clackamas,283,Secretary of State,,Under Votes,19
clackamas,320,Secretary of State,,Seth Woolley,25
clackamas,320,Secretary of State,,Robert Wolfe,6
clackamas,320,Secretary of State,,Bruce Alexander Knight,8
clackamas,320,Secretary of State,,Kate Brown,418
clackamas,320,Secretary of State,,Knute Buehler,589
clackamas,320,Secretary of State,,Write-ins,0
clackamas,320,Secretary of State,,Over Votes,1
clackamas,320,Secretary of State,,Under Votes,64
clackamas,321,Secretary of State,,Seth Woolley,19
clackamas,321,Secretary of State,,Robert Wolfe,7
clackamas,321,Secretary of State,,Bruce Alexander Knight,18
clackamas,321,Secretary of State,,Kate Brown,459
clackamas,321,Secretary of State,,Knute Buehler,904
clackamas,321,Secretary of State,,Write-ins,1
clackamas,321,Secretary of State,,Over Votes,0
clackamas,321,Secretary of State,,Under Votes,94
clackamas,322,Secretary of State,,Seth Woolley,13
clackamas,322,Secretary of State,,Robert Wolfe,7
clackamas,322,Secretary of State,,Bruce Alexander Knight,9
clackamas,322,Secretary of State,,Kate Brown,364
clackamas,322,Secretary of State,,Knute Buehler,612
clackamas,322,Secretary of State,,Write-ins,0
clackamas,322,Secretary of State,,Over Votes,1
clackamas,322,Secretary of State,,Under Votes,66
clackamas,323,Secretary of State,,Seth Woolley,18
clackamas,323,Secretary of State,,Robert Wolfe,12
clackamas,323,Secretary of State,,Bruce Alexander Knight,13
clackamas,323,Secretary of State,,Kate Brown,466
clackamas,323,Secretary of State,,Knute Buehler,752
clackamas,323,Secretary of State,,Write-ins,1
clackamas,323,Secretary of State,,Over Votes,1
clackamas,323,Secretary of State,,Under Votes,96
clackamas,330,Secretary of State,,Seth Woolley,43
clackamas,330,Secretary of State,,Robert Wolfe,21
clackamas,330,Secretary of State,,Bruce Alexander Knight,27
clackamas,330,Secretary of State,,Kate Brown,839
clackamas,330,Secretary of State,,Knute Buehler,1453
clackamas,330,Secretary of State,,Write-ins,6
clackamas,330,Secretary of State,,Over Votes,2
clackamas,330,Secretary of State,,Under Votes,164
clackamas,331,Secretary of State,,Seth Woolley,7
clackamas,331,Secretary of State,,Robert Wolfe,8
clackamas,331,Secretary of State,,Bruce Alexander Knight,15
clackamas,331,Secretary of State,,Kate Brown,214
clackamas,331,Secretary of State,,Knute Buehler,332
clackamas,331,Secretary of State,,Write-ins,0
clackamas,331,Secretary of State,,Over Votes,0
clackamas,331,Secretary of State,,Under Votes,46
clackamas,332,Secretary of State,,Seth Woolley,0
clackamas,332,Secretary of State,,Robert Wolfe,1
clackamas,332,Secretary of State,,Bruce Alexander Knight,4
clackamas,332,Secretary of State,,Kate Brown,75
clackamas,332,Secretary of State,,Knute Buehler,146
clackamas,332,Secretary of State,,Write-ins,0
clackamas,332,Secretary of State,,Over Votes,1
clackamas,332,Secretary of State,,Under Votes,12
clackamas,333,Secretary of State,,Seth Woolley,15
clackamas,333,Secretary of State,,Robert Wolfe,11
clackamas,333,Secretary of State,,Bruce Alexander Knight,13
clackamas,333,Secretary of State,,Kate Brown,451
clackamas,333,Secretary of State,,Knute Buehler,724
clackamas,333,Secretary of State,,Write-ins,1
clackamas,333,Secretary of State,,Over Votes,0
clackamas,333,Secretary of State,,Under Votes,84
clackamas,350,Secretary of State,,Seth Woolley,20
clackamas,350,Secretary of State,,Robert Wolfe,26
clackamas,350,Secretary of State,,Bruce Alexander Knight,23
clackamas,350,Secretary of State,,Kate Brown,512
clackamas,350,Secretary of State,,Knute Buehler,820
clackamas,350,Secretary of State,,Write-ins,1
clackamas,350,Secretary of State,,Over Votes,0
clackamas,350,Secretary of State,,Under Votes,99
clackamas,351,Secretary of State,,Seth Woolley,63
clackamas,351,Secretary of State,,Robert Wolfe,34
clackamas,351,Secretary of State,,Bruce Alexander Knight,40
clackamas,351,Secretary of State,,Kate Brown,910
clackamas,351,Secretary of State,,Knute Buehler,1464
clackamas,351,Secretary of State,,Write-ins,5
clackamas,351,Secretary of State,,Over Votes,1
clackamas,351,Secretary of State,,Under Votes,186
clackamas,352,Secretary of State,,Seth Woolley,29
clackamas,352,Secretary of State,,Robert Wolfe,22
clackamas,352,Secretary of State,,Bruce Alexander Knight,25
clackamas,352,Secretary of State,,Kate Brown,491
clackamas,352,Secretary of State,,Knute Buehler,1002
clackamas,352,Secretary of State,,Write-ins,1
clackamas,352,Secretary of State,,Over Votes,1
clackamas,352,Secretary of State,,Under Votes,116
clackamas,360,Secretary of State,,Seth Woolley,56
clackamas,360,Secretary of State,,Robert Wolfe,38
clackamas,360,Secretary of State,,Bruce Alexander Knight,25
clackamas,360,Secretary of State,,Kate Brown,809
clackamas,360,Secretary of State,,Knute Buehler,968
clackamas,360,Secretary of State,,Write-ins,4
clackamas,360,Secretary of State,,Over Votes,0
clackamas,360,Secretary of State,,Under Votes,145
clackamas,361,Secretary of State,,Seth Woolley,0
clackamas,361,Secretary of State,,Robert Wolfe,2
clackamas,361,Secretary of State,,Bruce Alexander Knight,0
clackamas,361,Secretary of State,,Kate Brown,34
clackamas,361,Secretary of State,,Knute Buehler,25
clackamas,361,Secretary of State,,Write-ins,0
clackamas,361,Secretary of State,,Over Votes,0
clackamas,361,Secretary of State,,Under Votes,1
clackamas,362,Secretary of State,,Seth Woolley,19
clackamas,362,Secretary of State,,Robert Wolfe,16
clackamas,362,Secretary of State,,Bruce Alexander Knight,15
