county,precinct,office,district,party,candidate,votes,notes
Lane,0053 3 EUGENE 313,President,,PGN,Cobb/La Marche,19,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,President,,CON,Peroutka/Baldwin,5,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,President,,LIB,Badnarik/Campagna,14,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,President,,REP,Bush/Cheney,579,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,President,,,Over Votes,1,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,President,,,Under Votes,14,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0071 9 EUGENE 719,President,,DEM,Kerry/Edwards,170,
Lane,0071 9 EUGENE 719,President,,PGN,Cobb/La Marche,1,
Lane,0071 9 EUGENE 719,President,,CON,Peroutka/Baldwin,1,
Lane,0071 9 EUGENE 719,President,,LIB,Badnarik/Campagna,3,
Lane,0071 9 EUGENE 719,President,,REP,Bush/Cheney,136,
Lane,0071 9 EUGENE 719,President,,,Over Votes,0,
Lane,0071 9 EUGENE 719,President,,,Under Votes,3,
Lane,0048 7 EUGENE 117,President,,DEM,Kerry/Edwards,970,
Lane,0048 7 EUGENE 117,President,,PGN,Cobb/La Marche,8,
Lane,0048 7 EUGENE 117,President,,CON,Peroutka/Baldwin,1,
Lane,0048 7 EUGENE 117,President,,LIB,Badnarik/Campagna,5,
Lane,0048 7 EUGENE 117,President,,REP,Bush/Cheney,79,
Lane,0048 7 EUGENE 117,President,,,Over Votes,1,
Lane,0048 7 EUGENE 117,President,,,Under Votes,7,
Lane,0072 3 EUGENE 723,President,,DEM,Kerry/Edwards,3860,
Lane,0072 3 EUGENE 723,President,,PGN,Cobb/La Marche,30,
Lane,0072 3 EUGENE 723,President,,CON,Peroutka/Baldwin,9,
Lane,0072 3 EUGENE 723,President,,LIB,Badnarik/Campagna,17,
Lane,0072 3 EUGENE 723,President,,REP,Bush/Cheney,874,
Lane,0072 3 EUGENE 723,President,,,Over Votes,4,
Lane,0072 3 EUGENE 723,President,,,Under Votes,16,
Lane,0006 8 COAST FORK,President,,DEM,Kerry/Edwards,722,
Lane,0006 8 COAST FORK,President,,PGN,Cobb/La Marche,8,
Lane,0006 8 COAST FORK,President,,CON,Peroutka/Baldwin,9,
Lane,0006 8 COAST FORK,President,,LIB,Badnarik/Campagna,7,
Lane,0006 8 COAST FORK,President,,REP,Bush/Cheney,984,
Lane,0006 8 COAST FORK,President,,,Over Votes,1,
Lane,0006 8 COAST FORK,President,,,Under Votes,10,
Lane,0023 1 PLEASANT HILL 1,President,,DEM,Kerry/Edwards,1494,
Lane,0023 1 PLEASANT HILL 1,President,,PGN,Cobb/La Marche,3,
Lane,0023 1 PLEASANT HILL 1,President,,CON,Peroutka/Baldwin,5,
Lane,0023 1 PLEASANT HILL 1,President,,LIB,Badnarik/Campagna,11,
Lane,0023 1 PLEASANT HILL 1,President,,REP,Bush/Cheney,1922,
Lane,0023 1 PLEASANT HILL 1,President,,,Over Votes,3,
Lane,0023 1 PLEASANT HILL 1,President,,,Under Votes,28,
Lane,0009 0 ELMIRA,President,,DEM,Kerry/Edwards,1066,
Lane,0009 0 ELMIRA,President,,PGN,Cobb/La Marche,4,
Lane,0009 0 ELMIRA,President,,CON,Peroutka/Baldwin,7,
Lane,0009 0 ELMIRA,President,,LIB,Badnarik/Campagna,11,
Lane,0009 0 ELMIRA,President,,REP,Bush/Cheney,1217,
Lane,0009 0 ELMIRA,President,,,Over Votes,3,
Lane,0009 0 ELMIRA,President,,,Under Votes,20,
Lane,0025 6 RIVER ROAD,President,,DEM,Kerry/Edwards,3062,
Lane,0025 6 RIVER ROAD,President,,PGN,Cobb/La Marche,23,
Lane,0025 6 RIVER ROAD,President,,CON,Peroutka/Baldwin,17,
Lane,0025 6 RIVER ROAD,President,,LIB,Badnarik/Campagna,28,
Lane,0025 6 RIVER ROAD,President,,REP,Bush/Cheney,1407,
Lane,0025 6 RIVER ROAD,President,,,Over Votes,4,
Lane,0025 6 RIVER ROAD,President,,,Under Votes,39,
Lane,0066 3 EUGENE 623,President,,DEM,Kerry/Edwards,1647,
Lane,0066 3 EUGENE 623,President,,PGN,Cobb/La Marche,7,
Lane,0066 3 EUGENE 623,President,,CON,Peroutka/Baldwin,14,
Lane,0066 3 EUGENE 623,President,,LIB,Badnarik/Campagna,7,
Lane,0066 3 EUGENE 623,President,,REP,Bush/Cheney,1575,
Lane,0066 3 EUGENE 623,President,,,Over Votes,2,
Lane,0066 3 EUGENE 623,President,,,Under Votes,25,
Lane,0022 7 MOSBY,President,,DEM,Kerry/Edwards,1339,
Lane,0022 7 MOSBY,President,,PGN,Cobb/La Marche,19,
Lane,0022 7 MOSBY,President,,CON,Peroutka/Baldwin,17,
Lane,0022 7 MOSBY,President,,LIB,Badnarik/Campagna,14,
Lane,0022 7 MOSBY,President,,REP,Bush/Cheney,1784,
Lane,0022 7 MOSBY,President,,,Over Votes,1,
Lane,0022 7 MOSBY,President,,,Under Votes,31,
Lane,0054 5 EUGENE 315,President,,DEM,Kerry/Edwards,3421,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,President,,PGN,Cobb/La Marche,12,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,President,,CON,Peroutka/Baldwin,3,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,President,,LIB,Badnarik/Campagna,10,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,President,,REP,Bush/Cheney,519,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,President,,,Over Votes,2,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,President,,,Under Votes,11,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0020 3 MAPLETON,President,,DEM,Kerry/Edwards,459,
Lane,0020 3 MAPLETON,President,,PGN,Cobb/La Marche,4,
Lane,0020 3 MAPLETON,President,,CON,Peroutka/Baldwin,4,
Lane,0020 3 MAPLETON,President,,LIB,Badnarik/Campagna,5,
Lane,0020 3 MAPLETON,President,,REP,Bush/Cheney,402,
Lane,0020 3 MAPLETON,President,,,Over Votes,2,
Lane,0020 3 MAPLETON,President,,,Under Votes,8,
Lane,0001 1 ALVADORE,President,,DEM,Kerry/Edwards,730,
Lane,0001 1 ALVADORE,President,,PGN,Cobb/La Marche,3,
Lane,0001 1 ALVADORE,President,,CON,Peroutka/Baldwin,6,
Lane,0001 1 ALVADORE,President,,LIB,Badnarik/Campagna,4,
Lane,0001 1 ALVADORE,President,,REP,Bush/Cheney,872,
Lane,0001 1 ALVADORE,President,,,Over Votes,0,
Lane,0001 1 ALVADORE,President,,,Under Votes,13,
Lane,0056 1 EUGENE 431,President,,DEM,Kerry/Edwards,1120,
Lane,0056 1 EUGENE 431,President,,PGN,Cobb/La Marche,3,
Lane,0056 1 EUGENE 431,President,,CON,Peroutka/Baldwin,3,
Lane,0056 1 EUGENE 431,President,,LIB,Badnarik/Campagna,6,
Lane,0056 1 EUGENE 431,President,,REP,Bush/Cheney,529,
Lane,0056 1 EUGENE 431,President,,,Over Votes,4,
Lane,0056 1 EUGENE 431,President,,,Under Votes,8,
Lane,0047 9 EUGENE 109,President,,DEM,Kerry/Edwards,81,
Lane,0047 9 EUGENE 109,President,,PGN,Cobb/La Marche,1,
Lane,0047 9 EUGENE 109,President,,CON,Peroutka/Baldwin,0,
Lane,0047 9 EUGENE 109,President,,LIB,Badnarik/Campagna,0,
Lane,0047 9 EUGENE 109,President,,REP,Bush/Cheney,21,
Lane,0047 9 EUGENE 109,President,,,Over Votes,0,
Lane,0047 9 EUGENE 109,President,,,Under Votes,0,
Lane,0015 1 GROVEDALE,President,,DEM,Kerry/Edwards,561,
Lane,0015 1 GROVEDALE,President,,PGN,Cobb/La Marche,3,
Lane,0015 1 GROVEDALE,President,,CON,Peroutka/Baldwin,3,
Lane,0015 1 GROVEDALE,President,,LIB,Badnarik/Campagna,1,
Lane,0015 1 GROVEDALE,President,,REP,Bush/Cheney,459,
Lane,0015 1 GROVEDALE,President,,,Over Votes,0,
Lane,0015 1 GROVEDALE,President,,,Under Votes,15,
Lane,0081 4 SPRINGFIELD 504,President,,DEM,Kerry/Edwards,1910,
Lane,0081 4 SPRINGFIELD 504,President,,PGN,Cobb/La Marche,10,
Lane,0081 4 SPRINGFIELD 504,President,,CON,Peroutka/Baldwin,12,
Lane,0081 4 SPRINGFIELD 504,President,,LIB,Badnarik/Campagna,16,
Lane,0081 4 SPRINGFIELD 504,President,,REP,Bush/Cheney,1799,
Lane,0081 4 SPRINGFIELD 504,President,,,Over Votes,5,
Lane,0081 4 SPRINGFIELD 504,President,,,Under Votes,37,
Lane,0068 3 EUGENE 713,President,,DEM,Kerry/Edwards,1043,
Lane,0068 3 EUGENE 713,President,,PGN,Cobb/La Marche,3,
Lane,0068 3 EUGENE 713,President,,CON,Peroutka/Baldwin,4,
Lane,0068 3 EUGENE 713,President,,LIB,Badnarik/Campagna,7,
Lane,0068 3 EUGENE 713,President,,REP,Bush/Cheney,1373,
Lane,0068 3 EUGENE 713,President,,,Over Votes,1,
Lane,0068 3 EUGENE 713,President,,,Under Votes,8,
Lane,0082 6 SPRINGFIELD 606,President,,DEM,Kerry/Edwards,1484,
Lane,0082 6 SPRINGFIELD 606,President,,PGN,Cobb/La Marche,4,
Lane,0082 6 SPRINGFIELD 606,President,,CON,Peroutka/Baldwin,5,
Lane,0082 6 SPRINGFIELD 606,President,,LIB,Badnarik/Campagna,10,
Lane,0082 6 SPRINGFIELD 606,President,,REP,Bush/Cheney,1835,
Lane,0082 6 SPRINGFIELD 606,President,,,Over Votes,3,
Lane,0082 6 SPRINGFIELD 606,President,,,Under Votes,28,
Lane,0043 1 EUGENE 101,President,,DEM,Kerry/Edwards,3170,
Lane,0043 1 EUGENE 101,President,,PGN,Cobb/La Marche,15,
Lane,0043 1 EUGENE 101,President,,CON,Peroutka/Baldwin,8,
Lane,0043 1 EUGENE 101,President,,LIB,Badnarik/Campagna,9,
Lane,0043 1 EUGENE 101,President,,REP,Bush/Cheney,997,
Lane,0043 1 EUGENE 101,President,,,Over Votes,6,
Lane,0043 1 EUGENE 101,President,,,Under Votes,18,
Lane,0005 7 BLUE RIVER,President,,DEM,Kerry/Edwards,768,
Lane,0005 7 BLUE RIVER,President,,PGN,Cobb/La Marche,1,
Lane,0005 7 BLUE RIVER,President,,CON,Peroutka/Baldwin,2,
Lane,0005 7 BLUE RIVER,President,,LIB,Badnarik/Campagna,4,
Lane,0005 7 BLUE RIVER,President,,REP,Bush/Cheney,636,
Lane,0005 7 BLUE RIVER,President,,,Over Votes,1,
Lane,0005 7 BLUE RIVER,President,,,Under Votes,7,
Lane,0007 9 CAMAS,President,,DEM,Kerry/Edwards,204,
Lane,0007 9 CAMAS,President,,PGN,Cobb/La Marche,1,
Lane,0007 9 CAMAS,President,,CON,Peroutka/Baldwin,0,
Lane,0007 9 CAMAS,President,,LIB,Badnarik/Campagna,2,
Lane,0007 9 CAMAS,President,,REP,Bush/Cheney,230,
Lane,0007 9 CAMAS,President,,,Over Votes,3,
Lane,0007 9 CAMAS,President,,,Under Votes,4,
Lane,0079 4 SPRINGFIELD 304,President,,DEM,Kerry/Edwards,2322,
Lane,0079 4 SPRINGFIELD 304,President,,PGN,Cobb/La Marche,13,
Lane,0079 4 SPRINGFIELD 304,President,,CON,Peroutka/Baldwin,17,
Lane,0079 4 SPRINGFIELD 304,President,,LIB,Badnarik/Campagna,22,
Lane,0079 4 SPRINGFIELD 304,President,,REP,Bush/Cheney,1522,
Lane,0079 4 SPRINGFIELD 304,President,,,Over Votes,9,
Lane,0079 4 SPRINGFIELD 304,President,,,Under Votes,54,
Lane,0036 0 CRESWELL,President,,DEM,Kerry/Edwards,739,
Lane,0036 0 CRESWELL,President,,PGN,Cobb/La Marche,5,
Lane,0036 0 CRESWELL,President,,CON,Peroutka/Baldwin,5,
Lane,0036 0 CRESWELL,President,,LIB,Badnarik/Campagna,9,
Lane,0036 0 CRESWELL,President,,REP,Bush/Cheney,1127,
Lane,0036 0 CRESWELL,President,,,Over Votes,2,
Lane,0036 0 CRESWELL,President,,,Under Votes,12,
Lane,0012 6 GARDEN WAY,President,,DEM,Kerry/Edwards,262,
Lane,0012 6 GARDEN WAY,President,,PGN,Cobb/La Marche,1,
Lane,0012 6 GARDEN WAY,President,,CON,Peroutka/Baldwin,3,
Lane,0012 6 GARDEN WAY,President,,LIB,Badnarik/Campagna,1,
Lane,0012 6 GARDEN WAY,President,,REP,Bush/Cheney,125,
Lane,0012 6 GARDEN WAY,President,,,Over Votes,0,
Lane,0012 6 GARDEN WAY,President,,,Under Votes,3,
Lane,0032 3 WILKINS,President,,DEM,Kerry/Edwards,719,
Lane,0032 3 WILKINS,President,,PGN,Cobb/La Marche,3,
Lane,0032 3 WILKINS,President,,CON,Peroutka/Baldwin,3,
Lane,0032 3 WILKINS,President,,LIB,Badnarik/Campagna,4,
Lane,0032 3 WILKINS,President,,REP,Bush/Cheney,821,
Lane,0032 3 WILKINS,President,,,Over Votes,3,
Lane,0032 3 WILKINS,President,,,Under Votes,18,
Lane,0040 0 JUNCTION CITY,President,,DEM,Kerry/Edwards,888,
Lane,0040 0 JUNCTION CITY,President,,PGN,Cobb/La Marche,9,
Lane,0040 0 JUNCTION CITY,President,,CON,Peroutka/Baldwin,9,
Lane,0040 0 JUNCTION CITY,President,,LIB,Badnarik/Campagna,8,
Lane,0040 0 JUNCTION CITY,President,,REP,Bush/Cheney,1199,
Lane,0040 0 JUNCTION CITY,President,,,Over Votes,1,
Lane,0040 0 JUNCTION CITY,President,,,Under Votes,21,
Lane,0057 3 EUGENE 433,President,,DEM,Kerry/Edwards,1399,
Lane,0057 3 EUGENE 433,President,,PGN,Cobb/La Marche,4,
Lane,0057 3 EUGENE 433,President,,CON,Peroutka/Baldwin,4,
Lane,0057 3 EUGENE 433,President,,LIB,Badnarik/Campagna,9,
Lane,0057 3 EUGENE 433,President,,REP,Bush/Cheney,778,
Lane,0057 3 EUGENE 433,President,,,Over Votes,0,
Lane,0057 3 EUGENE 433,President,,,Under Votes,17,
Lane,0044 3 EUGENE 103,President,,DEM,Kerry/Edwards,3764,
Lane,0044 3 EUGENE 103,President,,PGN,Cobb/La Marche,12,
Lane,0044 3 EUGENE 103,President,,CON,Peroutka/Baldwin,5,
Lane,0044 3 EUGENE 103,President,,LIB,Badnarik/Campagna,14,
Lane,0044 3 EUGENE 103,President,,REP,Bush/Cheney,427,
Lane,0044 3 EUGENE 103,President,,,Over Votes,3,
Lane,0044 3 EUGENE 103,President,,,Under Votes,15,
Lane,0041 0 OAKRIDGE,President,,DEM,Kerry/Edwards,691,
Lane,0041 0 OAKRIDGE,President,,PGN,Cobb/La Marche,8,
Lane,0041 0 OAKRIDGE,President,,CON,Peroutka/Baldwin,10,
Lane,0041 0 OAKRIDGE,President,,LIB,Badnarik/Campagna,11,
Lane,0041 0 OAKRIDGE,President,,REP,Bush/Cheney,638,
Lane,0041 0 OAKRIDGE,President,,,Over Votes,0,
Lane,0041 0 OAKRIDGE,President,,,Under Votes,13,
Lane,0033 5 MCKENZIE,U.S. Senate,,PGN,Teresa Keane,57,
Lane,0033 5 MCKENZIE,U.S. Senate,,REP,Al King,1289,
Lane,0033 5 MCKENZIE,U.S. Senate,,LIB,Dan Fitzgerald,55,
Lane,0033 5 MCKENZIE,U.S. Senate,,DEM,Ron Wyden,1582,
Lane,0033 5 MCKENZIE,U.S. Senate,,CON,David Brownlow,22,
Lane,0033 5 MCKENZIE,U.S. Senate,,,Over Votes,1,
Lane,0033 5 MCKENZIE,U.S. Senate,,,Under Votes,122,
Lane,0078 6 SPRINGFIELD 206,U.S. Senate,,PGN,Teresa Keane,130,
Lane,0078 6 SPRINGFIELD 206,U.S. Senate,,REP,Al King,949,
Lane,0078 6 SPRINGFIELD 206,U.S. Senate,,LIB,Dan Fitzgerald,100,
Lane,0078 6 SPRINGFIELD 206,U.S. Senate,,DEM,Ron Wyden,2663,
Lane,0078 6 SPRINGFIELD 206,U.S. Senate,,CON,David Brownlow,42,
Lane,0078 6 SPRINGFIELD 206,U.S. Senate,,,Over Votes,1,
Lane,0078 6 SPRINGFIELD 206,U.S. Senate,,,Under Votes,155,
Lane,0026 9 SALMON CREEK,U.S. Senate,,PGN,Teresa Keane,13,
Lane,0026 9 SALMON CREEK,U.S. Senate,,REP,Al King,273,
Lane,0026 9 SALMON CREEK,U.S. Senate,,LIB,Dan Fitzgerald,13,
Lane,0026 9 SALMON CREEK,U.S. Senate,,DEM,Ron Wyden,384,
Lane,0026 9 SALMON CREEK,U.S. Senate,,CON,David Brownlow,6,
Lane,0026 9 SALMON CREEK,U.S. Senate,,,Over Votes,0,
Lane,0026 9 SALMON CREEK,U.S. Senate,,,Under Votes,18,
Lane,0080 2 SPRINGFIELD 402,U.S. Senate,,PGN,Teresa Keane,79,
Lane,0080 2 SPRINGFIELD 402,U.S. Senate,,REP,Al King,1382,
Lane,0080 2 SPRINGFIELD 402,U.S. Senate,,LIB,Dan Fitzgerald,113,
Lane,0080 2 SPRINGFIELD 402,U.S. Senate,,DEM,Ron Wyden,2470,
Lane,0080 2 SPRINGFIELD 402,U.S. Senate,,CON,David Brownlow,36,
Lane,0080 2 SPRINGFIELD 402,U.S. Senate,,,Over Votes,2,
Lane,0080 2 SPRINGFIELD 402,U.S. Senate,,,Under Votes,172,
Lane,0013 7 GLENADA,U.S. Senate,,PGN,Teresa Keane,10,
Lane,0013 7 GLENADA,U.S. Senate,,REP,Al King,354,
Lane,0013 7 GLENADA,U.S. Senate,,LIB,Dan Fitzgerald,10,
Lane,0013 7 GLENADA,U.S. Senate,,DEM,Ron Wyden,734,
Lane,0013 7 GLENADA,U.S. Senate,,CON,David Brownlow,8,
Lane,0013 7 GLENADA,U.S. Senate,,,Over Votes,0,
Lane,0013 7 GLENADA,U.S. Senate,,,Under Votes,39,
Lane,0028 4 SANTA CLARA 4,U.S. Senate,,PGN,Teresa Keane,67,
Lane,0028 4 SANTA CLARA 4,U.S. Senate,,REP,Al King,1314,
Lane,0028 4 SANTA CLARA 4,U.S. Senate,,LIB,Dan Fitzgerald,75,
Lane,0028 4 SANTA CLARA 4,U.S. Senate,,DEM,Ron Wyden,2397,
Lane,0028 4 SANTA CLARA 4,U.S. Senate,,CON,David Brownlow,19,
Lane,0028 4 SANTA CLARA 4,U.S. Senate,,,Over Votes,2,
Lane,0028 4 SANTA CLARA 4,U.S. Senate,,,Under Votes,136,
Lane,0010 2 FERNRIDGE,U.S. Senate,,PGN,Teresa Keane,39,
Lane,0010 2 FERNRIDGE,U.S. Senate,,REP,Al King,748,
Lane,0010 2 FERNRIDGE,U.S. Senate,,LIB,Dan Fitzgerald,44,
Lane,0010 2 FERNRIDGE,U.S. Senate,,DEM,Ron Wyden,1067,
Lane,0010 2 FERNRIDGE,U.S. Senate,,CON,David Brownlow,17,
Lane,0010 2 FERNRIDGE,U.S. Senate,,,Over Votes,0,
Lane,0010 2 FERNRIDGE,U.S. Senate,,,Under Votes,76,
Lane,0002 3 ARMITAGE,U.S. Senate,,PGN,Teresa Keane,6,
Lane,0002 3 ARMITAGE,U.S. Senate,,REP,Al King,335,
Lane,0002 3 ARMITAGE,U.S. Senate,,LIB,Dan Fitzgerald,9,
Lane,0002 3 ARMITAGE,U.S. Senate,,DEM,Ron Wyden,592,
Lane,0002 3 ARMITAGE,U.S. Senate,,CON,David Brownlow,3,
Lane,0002 3 ARMITAGE,U.S. Senate,,,Over Votes,0,
Lane,0002 3 ARMITAGE,U.S. Senate,,,Under Votes,33,
Lane,0030 0 SIUSLAW,U.S. Senate,,PGN,Teresa Keane,58,
Lane,0030 0 SIUSLAW,U.S. Senate,,REP,Al King,738,
Lane,0030 0 SIUSLAW,U.S. Senate,,LIB,Dan Fitzgerald,37,
Lane,0030 0 SIUSLAW,U.S. Senate,,DEM,Ron Wyden,1078,
Lane,0030 0 SIUSLAW,U.S. Senate,,CON,David Brownlow,12,
Lane,0030 0 SIUSLAW,U.S. Senate,,,Over Votes,1,
Lane,0030 0 SIUSLAW,U.S. Senate,,,Under Votes,58,
Lane,0052 7 EUGENE 237,U.S. Senate,,PGN,Teresa Keane,72,
Lane,0052 7 EUGENE 237,U.S. Senate,,REP,Al King,486,
Lane,0052 7 EUGENE 237,U.S. Senate,,LIB,Dan Fitzgerald,31,
Lane,0052 7 EUGENE 237,U.S. Senate,,DEM,Ron Wyden,2149,
Lane,0052 7 EUGENE 237,U.S. Senate,,CON,David Brownlow,8,
Lane,0052 7 EUGENE 237,U.S. Senate,,,Over Votes,0,
Lane,0052 7 EUGENE 237,U.S. Senate,,,Under Votes,84,
Lane,0070 7 EUGENE 717,U.S. Senate,,PGN,Teresa Keane,9,
Lane,0070 7 EUGENE 717,U.S. Senate,,REP,Al King,29,
Lane,0070 7 EUGENE 717,U.S. Senate,,LIB,Dan Fitzgerald,8,
Lane,0070 7 EUGENE 717,U.S. Senate,,DEM,Ron Wyden,193,
Lane,0070 7 EUGENE 717,U.S. Senate,,CON,David Brownlow,3,
Lane,0070 7 EUGENE 717,U.S. Senate,,,Over Votes,0,
Lane,0070 7 EUGENE 717,U.S. Senate,,,Under Votes,12,
Lane,0004 5 BLACHLY,U.S. Senate,,PGN,Teresa Keane,47,
Lane,0004 5 BLACHLY,U.S. Senate,,REP,Al King,403,
Lane,0004 5 BLACHLY,U.S. Senate,,LIB,Dan Fitzgerald,29,
Lane,0004 5 BLACHLY,U.S. Senate,,DEM,Ron Wyden,719,
Lane,0004 5 BLACHLY,U.S. Senate,,CON,David Brownlow,7,
Lane,0004 5 BLACHLY,U.S. Senate,,,Over Votes,0,
Lane,0004 5 BLACHLY,U.S. Senate,,,Under Votes,45,
Lane,0063 3 EUGENE 523,U.S. Senate,,PGN,Teresa Keane,44,
Lane,0063 3 EUGENE 523,U.S. Senate,,REP,Al King,1292,
Lane,0063 3 EUGENE 523,U.S. Senate,,LIB,Dan Fitzgerald,39,
Lane,0063 3 EUGENE 523,U.S. Senate,,DEM,Ron Wyden,2009,
Lane,0063 3 EUGENE 523,U.S. Senate,,CON,David Brownlow,18,
Lane,0063 3 EUGENE 523,U.S. Senate,,,Over Votes,1,
Lane,0063 3 EUGENE 523,U.S. Senate,,,Under Votes,129,
Lane,0035 0 COTTAGE GROVE,U.S. Senate,,PGN,Teresa Keane,87,
Lane,0035 0 COTTAGE GROVE,U.S. Senate,,REP,Al King,1499,
Lane,0035 0 COTTAGE GROVE,U.S. Senate,,LIB,Dan Fitzgerald,93,
Lane,0035 0 COTTAGE GROVE,U.S. Senate,,DEM,Ron Wyden,2152,
Lane,0035 0 COTTAGE GROVE,U.S. Senate,,CON,David Brownlow,23,
Lane,0035 0 COTTAGE GROVE,U.S. Senate,,,Over Votes,2,
Lane,0035 0 COTTAGE GROVE,U.S. Senate,,,Under Votes,165,
Lane,0069 5 EUGENE 715,U.S. Senate,,PGN,Teresa Keane,10,
Lane,0069 5 EUGENE 715,U.S. Senate,,REP,Al King,48,
Lane,0069 5 EUGENE 715,U.S. Senate,,LIB,Dan Fitzgerald,9,
Lane,0069 5 EUGENE 715,U.S. Senate,,DEM,Ron Wyden,208,
Lane,0069 5 EUGENE 715,U.S. Senate,,CON,David Brownlow,2,
Lane,0069 5 EUGENE 715,U.S. Senate,,,Over Votes,0,
Lane,0069 5 EUGENE 715,U.S. Senate,,,Under Votes,20,
Lane,0062 1 EUGENE 511,U.S. Senate,,PGN,Teresa Keane,89,
Lane,0062 1 EUGENE 511,U.S. Senate,,REP,Al King,1289,
Lane,0062 1 EUGENE 511,U.S. Senate,,LIB,Dan Fitzgerald,55,
Lane,0062 1 EUGENE 511,U.S. Senate,,DEM,Ron Wyden,2770,
Lane,0062 1 EUGENE 511,U.S. Senate,,CON,David Brownlow,20,
Lane,0062 1 EUGENE 511,U.S. Senate,,,Over Votes,3,
Lane,0062 1 EUGENE 511,U.S. Senate,,,Under Votes,179,
Lane,0037 0 DUNES CITY,U.S. Senate,,PGN,Teresa Keane,17,
Lane,0037 0 DUNES CITY,U.S. Senate,,REP,Al King,378,
Lane,0037 0 DUNES CITY,U.S. Senate,,LIB,Dan Fitzgerald,6,
Lane,0037 0 DUNES CITY,U.S. Senate,,DEM,Ron Wyden,480,
Lane,0037 0 DUNES CITY,U.S. Senate,,CON,David Brownlow,8,
Lane,0037 0 DUNES CITY,U.S. Senate,,,Over Votes,0,
Lane,0037 0 DUNES CITY,U.S. Senate,,,Under Votes,30,
Lane,0042 0 VENETA,U.S. Senate,,PGN,Teresa Keane,36,
Lane,0042 0 VENETA,U.S. Senate,,REP,Al King,592,
Lane,0042 0 VENETA,U.S. Senate,,LIB,Dan Fitzgerald,20,
Lane,0042 0 VENETA,U.S. Senate,,DEM,Ron Wyden,823,
Lane,0042 0 VENETA,U.S. Senate,,CON,David Brownlow,37,
Lane,0042 0 VENETA,U.S. Senate,,,Over Votes,1,
Lane,0042 0 VENETA,U.S. Senate,,,Under Votes,58,
Lane,0031 2 WALTERVILLE,U.S. Senate,,PGN,Teresa Keane,25,
Lane,0031 2 WALTERVILLE,U.S. Senate,,REP,Al King,953,
Lane,0031 2 WALTERVILLE,U.S. Senate,,LIB,Dan Fitzgerald,22,
Lane,0031 2 WALTERVILLE,U.S. Senate,,DEM,Ron Wyden,1160,
Lane,0031 2 WALTERVILLE,U.S. Senate,,CON,David Brownlow,11,
Lane,0031 2 WALTERVILLE,U.S. Senate,,,Over Votes,1,
Lane,0031 2 WALTERVILLE,U.S. Senate,,,Under Votes,84,
Lane,0045 5 EUGENE 105,U.S. Senate,,PGN,Teresa Keane,79,
Lane,0045 5 EUGENE 105,U.S. Senate,,REP,Al King,115,
Lane,0045 5 EUGENE 105,U.S. Senate,,LIB,Dan Fitzgerald,24,
Lane,0045 5 EUGENE 105,U.S. Senate,,DEM,Ron Wyden,636,
Lane,0045 5 EUGENE 105,U.S. Senate,,CON,David Brownlow,3,
Lane,0045 5 EUGENE 105,U.S. Senate,,,Over Votes,1,
Lane,0045 5 EUGENE 105,U.S. Senate,,,Under Votes,34,
Lane,0075 7 EUGENE 807,U.S. Senate,,PGN,Teresa Keane,80,
Lane,0075 7 EUGENE 807,U.S. Senate,,REP,Al King,1276,
Lane,0075 7 EUGENE 807,U.S. Senate,,LIB,Dan Fitzgerald,49,
