county,candidate,party,office,district,precinct,votes
Multnomah,Monica Wehby,REP,U.S. Senate,,2702,207
Multnomah,Write-ins,,U.S. Senate,,2702,7
Multnomah,Over Votes,,U.S. Senate,,2702,0
Multnomah,Under Votes,,U.S. Senate,,2702,31
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3101,21
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3101,595
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3101,18
Multnomah,James E Leuenberger,CON,U.S. Senate,,3101,5
Multnomah,Monica Wehby,REP,U.S. Senate,,3101,241
Multnomah,Write-ins,,U.S. Senate,,3101,6
Multnomah,Over Votes,,U.S. Senate,,3101,0
Multnomah,Under Votes,,U.S. Senate,,3101,32
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3102,39
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3102,871
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3102,30
Multnomah,James E Leuenberger,CON,U.S. Senate,,3102,26
Multnomah,Monica Wehby,REP,U.S. Senate,,3102,411
Multnomah,Write-ins,,U.S. Senate,,3102,7
Multnomah,Over Votes,,U.S. Senate,,3102,0
Multnomah,Under Votes,,U.S. Senate,,3102,41
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3103,17
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3103,265
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3103,8
Multnomah,James E Leuenberger,CON,U.S. Senate,,3103,7
Multnomah,Monica Wehby,REP,U.S. Senate,,3103,159
Multnomah,Write-ins,,U.S. Senate,,3103,2
Multnomah,Over Votes,,U.S. Senate,,3103,0
Multnomah,Under Votes,,U.S. Senate,,3103,32
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3301,59
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3301,2738
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3301,94
Multnomah,James E Leuenberger,CON,U.S. Senate,,3301,11
Multnomah,Monica Wehby,REP,U.S. Senate,,3301,309
Multnomah,Write-ins,,U.S. Senate,,3301,9
Multnomah,Over Votes,,U.S. Senate,,3301,0
Multnomah,Under Votes,,U.S. Senate,,3301,115
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3302,60
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3302,2492
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3302,67
Multnomah,James E Leuenberger,CON,U.S. Senate,,3302,14
Multnomah,Monica Wehby,REP,U.S. Senate,,3302,471
Multnomah,Write-ins,,U.S. Senate,,3302,10
Multnomah,Over Votes,,U.S. Senate,,3302,0
Multnomah,Under Votes,,U.S. Senate,,3302,116
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3303,39
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3303,1584
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3303,41
Multnomah,James E Leuenberger,CON,U.S. Senate,,3303,8
Multnomah,Monica Wehby,REP,U.S. Senate,,3303,750
Multnomah,Write-ins,,U.S. Senate,,3303,13
Multnomah,Over Votes,,U.S. Senate,,3303,1
Multnomah,Under Votes,,U.S. Senate,,3303,94
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3304,9
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3304,313
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3304,3
Multnomah,James E Leuenberger,CON,U.S. Senate,,3304,5
Multnomah,Monica Wehby,REP,U.S. Senate,,3304,115
Multnomah,Write-ins,,U.S. Senate,,3304,3
Multnomah,Over Votes,,U.S. Senate,,3304,0
Multnomah,Under Votes,,U.S. Senate,,3304,11
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3501,9
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3501,468
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3501,13
Multnomah,James E Leuenberger,CON,U.S. Senate,,3501,5
Multnomah,Monica Wehby,REP,U.S. Senate,,3501,174
Multnomah,Write-ins,,U.S. Senate,,3501,0
Multnomah,Over Votes,,U.S. Senate,,3501,0
Multnomah,Under Votes,,U.S. Senate,,3501,29
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3502,78
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3502,2755
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3502,87
Multnomah,James E Leuenberger,CON,U.S. Senate,,3502,17
Multnomah,Monica Wehby,REP,U.S. Senate,,3502,708
Multnomah,Write-ins,,U.S. Senate,,3502,16
Multnomah,Over Votes,,U.S. Senate,,3502,1
Multnomah,Under Votes,,U.S. Senate,,3502,122
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3601,26
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3601,855
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3601,10
Multnomah,James E Leuenberger,CON,U.S. Senate,,3601,2
Multnomah,Monica Wehby,REP,U.S. Senate,,3601,257
Multnomah,Write-ins,,U.S. Senate,,3601,5
Multnomah,Over Votes,,U.S. Senate,,3601,0
Multnomah,Under Votes,,U.S. Senate,,3601,37
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3602,75
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3602,2017
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3602,116
Multnomah,James E Leuenberger,CON,U.S. Senate,,3602,11
Multnomah,Monica Wehby,REP,U.S. Senate,,3602,209
Multnomah,Write-ins,,U.S. Senate,,3602,4
Multnomah,Over Votes,,U.S. Senate,,3602,0
Multnomah,Under Votes,,U.S. Senate,,3602,92
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3603,91
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3603,1456
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3603,119
Multnomah,James E Leuenberger,CON,U.S. Senate,,3603,30
Multnomah,Monica Wehby,REP,U.S. Senate,,3603,234
Multnomah,Write-ins,,U.S. Senate,,3603,13
Multnomah,Over Votes,,U.S. Senate,,3603,3
Multnomah,Under Votes,,U.S. Senate,,3603,100
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3604,66
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3604,2436
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3604,104
Multnomah,James E Leuenberger,CON,U.S. Senate,,3604,11
Multnomah,Monica Wehby,REP,U.S. Senate,,3604,519
Multnomah,Write-ins,,U.S. Senate,,3604,17
Multnomah,Over Votes,,U.S. Senate,,3604,0
Multnomah,Under Votes,,U.S. Senate,,3604,131
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3605,57
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3605,1715
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3605,101
Multnomah,James E Leuenberger,CON,U.S. Senate,,3605,8
Multnomah,Monica Wehby,REP,U.S. Senate,,3605,476
Multnomah,Write-ins,,U.S. Senate,,3605,14
Multnomah,Over Votes,,U.S. Senate,,3605,0
Multnomah,Under Votes,,U.S. Senate,,3605,160
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3606,69
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3606,2860
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3606,83
Multnomah,James E Leuenberger,CON,U.S. Senate,,3606,17
Multnomah,Monica Wehby,REP,U.S. Senate,,3606,573
Multnomah,Write-ins,,U.S. Senate,,3606,12
Multnomah,Over Votes,,U.S. Senate,,3606,0
Multnomah,Under Votes,,U.S. Senate,,3606,131
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3607,36
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3607,1487
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3607,42
Multnomah,James E Leuenberger,CON,U.S. Senate,,3607,6
Multnomah,Monica Wehby,REP,U.S. Senate,,3607,302
Multnomah,Write-ins,,U.S. Senate,,3607,10
Multnomah,Over Votes,,U.S. Senate,,3607,0
Multnomah,Under Votes,,U.S. Senate,,3607,79
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3608,64
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3608,2162
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3608,67
Multnomah,James E Leuenberger,CON,U.S. Senate,,3608,10
Multnomah,Monica Wehby,REP,U.S. Senate,,3608,514
Multnomah,Write-ins,,U.S. Senate,,3608,9
Multnomah,Over Votes,,U.S. Senate,,3608,0
Multnomah,Under Votes,,U.S. Senate,,3608,114
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3609,13
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3609,278
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3609,2
Multnomah,James E Leuenberger,CON,U.S. Senate,,3609,0
Multnomah,Monica Wehby,REP,U.S. Senate,,3609,120
Multnomah,Write-ins,,U.S. Senate,,3609,3
Multnomah,Over Votes,,U.S. Senate,,3609,0
Multnomah,Under Votes,,U.S. Senate,,3609,16
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3610,67
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3610,2392
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3610,63
Multnomah,James E Leuenberger,CON,U.S. Senate,,3610,8
Multnomah,Monica Wehby,REP,U.S. Senate,,3610,541
Multnomah,Write-ins,,U.S. Senate,,3610,14
Multnomah,Over Votes,,U.S. Senate,,3610,0
Multnomah,Under Votes,,U.S. Senate,,3610,114
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3611,87
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3611,2813
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3611,86
Multnomah,James E Leuenberger,CON,U.S. Senate,,3611,7
Multnomah,Monica Wehby,REP,U.S. Senate,,3611,554
Multnomah,Write-ins,,U.S. Senate,,3611,12
Multnomah,Over Votes,,U.S. Senate,,3611,0
Multnomah,Under Votes,,U.S. Senate,,3611,117
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3612,75
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3612,2271
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3612,108
Multnomah,James E Leuenberger,CON,U.S. Senate,,3612,13
Multnomah,Monica Wehby,REP,U.S. Senate,,3612,411
Multnomah,Write-ins,,U.S. Senate,,3612,10
Multnomah,Over Votes,,U.S. Senate,,3612,0
Multnomah,Under Votes,,U.S. Senate,,3612,108
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3801,63
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3801,2312
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3801,66
Multnomah,James E Leuenberger,CON,U.S. Senate,,3801,11
Multnomah,Monica Wehby,REP,U.S. Senate,,3801,695
Multnomah,Write-ins,,U.S. Senate,,3801,15
Multnomah,Over Votes,,U.S. Senate,,3801,1
Multnomah,Under Votes,,U.S. Senate,,3801,115
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3802,47
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3802,1966
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3802,59
Multnomah,James E Leuenberger,CON,U.S. Senate,,3802,10
Multnomah,Monica Wehby,REP,U.S. Senate,,3802,463
Multnomah,Write-ins,,U.S. Senate,,3802,13
Multnomah,Over Votes,,U.S. Senate,,3802,0
Multnomah,Under Votes,,U.S. Senate,,3802,99
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3803,71
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3803,2491
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3803,120
Multnomah,James E Leuenberger,CON,U.S. Senate,,3803,7
Multnomah,Monica Wehby,REP,U.S. Senate,,3803,390
Multnomah,Write-ins,,U.S. Senate,,3803,9
Multnomah,Over Votes,,U.S. Senate,,3803,0
Multnomah,Under Votes,,U.S. Senate,,3803,125
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3804,62
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3804,1634
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3804,37
Multnomah,James E Leuenberger,CON,U.S. Senate,,3804,8
Multnomah,Monica Wehby,REP,U.S. Senate,,3804,340
Multnomah,Write-ins,,U.S. Senate,,3804,4
Multnomah,Over Votes,,U.S. Senate,,3804,0
Multnomah,Under Votes,,U.S. Senate,,3804,77
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3805,33
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3805,1195
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3805,38
Multnomah,James E Leuenberger,CON,U.S. Senate,,3805,4
Multnomah,Monica Wehby,REP,U.S. Senate,,3805,270
Multnomah,Write-ins,,U.S. Senate,,3805,6
Multnomah,Over Votes,,U.S. Senate,,3805,2
Multnomah,Under Votes,,U.S. Senate,,3805,59
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3806,28
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3806,948
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3806,21
Multnomah,James E Leuenberger,CON,U.S. Senate,,3806,8
Multnomah,Monica Wehby,REP,U.S. Senate,,3806,402
Multnomah,Write-ins,,U.S. Senate,,3806,4
Multnomah,Over Votes,,U.S. Senate,,3806,1
Multnomah,Under Votes,,U.S. Senate,,3806,49
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3807,15
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3807,452
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3807,5
Multnomah,James E Leuenberger,CON,U.S. Senate,,3807,7
Multnomah,Monica Wehby,REP,U.S. Senate,,3807,319
Multnomah,Write-ins,,U.S. Senate,,3807,4
Multnomah,Over Votes,,U.S. Senate,,3807,0
Multnomah,Under Votes,,U.S. Senate,,3807,37
Multnomah,Mike Montchalin,LBT,U.S. Senate,,3808,8
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3808,133
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,3808,20
Multnomah,James E Leuenberger,CON,U.S. Senate,,3808,0
Multnomah,Monica Wehby,REP,U.S. Senate,,3808,16
Multnomah,Write-ins,,U.S. Senate,,3808,1
Multnomah,Over Votes,,U.S. Senate,,3808,0
Multnomah,Under Votes,,U.S. Senate,,3808,25
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4101,48
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4101,2399
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4101,87
Multnomah,James E Leuenberger,CON,U.S. Senate,,4101,14
Multnomah,Monica Wehby,REP,U.S. Senate,,4101,341
Multnomah,Write-ins,,U.S. Senate,,4101,14
Multnomah,Over Votes,,U.S. Senate,,4101,1
Multnomah,Under Votes,,U.S. Senate,,4101,121
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4102,74
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4102,2470
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4102,131
Multnomah,James E Leuenberger,CON,U.S. Senate,,4102,32
Multnomah,Monica Wehby,REP,U.S. Senate,,4102,460
Multnomah,Write-ins,,U.S. Senate,,4102,12
Multnomah,Over Votes,,U.S. Senate,,4102,2
Multnomah,Under Votes,,U.S. Senate,,4102,147
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4103,45
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4103,2226
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4103,65
Multnomah,James E Leuenberger,CON,U.S. Senate,,4103,11
Multnomah,Monica Wehby,REP,U.S. Senate,,4103,487
Multnomah,Write-ins,,U.S. Senate,,4103,20
Multnomah,Over Votes,,U.S. Senate,,4103,1
Multnomah,Under Votes,,U.S. Senate,,4103,108
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4104,58
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4104,2873
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4104,106
Multnomah,James E Leuenberger,CON,U.S. Senate,,4104,9
Multnomah,Monica Wehby,REP,U.S. Senate,,4104,343
Multnomah,Write-ins,,U.S. Senate,,4104,11
Multnomah,Over Votes,,U.S. Senate,,4104,0
Multnomah,Under Votes,,U.S. Senate,,4104,98
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4201,45
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4201,2599
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4201,145
Multnomah,James E Leuenberger,CON,U.S. Senate,,4201,7
Multnomah,Monica Wehby,REP,U.S. Senate,,4201,141
Multnomah,Write-ins,,U.S. Senate,,4201,5
Multnomah,Over Votes,,U.S. Senate,,4201,1
Multnomah,Under Votes,,U.S. Senate,,4201,100
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4203,61
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4203,2311
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4203,189
Multnomah,James E Leuenberger,CON,U.S. Senate,,4203,11
Multnomah,Monica Wehby,REP,U.S. Senate,,4203,126
Multnomah,Write-ins,,U.S. Senate,,4203,9
Multnomah,Over Votes,,U.S. Senate,,4203,1
Multnomah,Under Votes,,U.S. Senate,,4203,119
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4204,63
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4204,3000
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4204,159
Multnomah,James E Leuenberger,CON,U.S. Senate,,4204,6
Multnomah,Monica Wehby,REP,U.S. Senate,,4204,220
Multnomah,Write-ins,,U.S. Senate,,4204,11
Multnomah,Over Votes,,U.S. Senate,,4204,0
Multnomah,Under Votes,,U.S. Senate,,4204,117
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4205,71
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4205,3186
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4205,165
Multnomah,James E Leuenberger,CON,U.S. Senate,,4205,19
Multnomah,Monica Wehby,REP,U.S. Senate,,4205,242
Multnomah,Write-ins,,U.S. Senate,,4205,11
Multnomah,Over Votes,,U.S. Senate,,4205,1
Multnomah,Under Votes,,U.S. Senate,,4205,120
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4206,61
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4206,2892
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4206,190
Multnomah,James E Leuenberger,CON,U.S. Senate,,4206,13
Multnomah,Monica Wehby,REP,U.S. Senate,,4206,209
Multnomah,Write-ins,,U.S. Senate,,4206,10
Multnomah,Over Votes,,U.S. Senate,,4206,1
Multnomah,Under Votes,,U.S. Senate,,4206,145
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4207,81
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4207,2779
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4207,171
Multnomah,James E Leuenberger,CON,U.S. Senate,,4207,9
Multnomah,Monica Wehby,REP,U.S. Senate,,4207,147
Multnomah,Write-ins,,U.S. Senate,,4207,11
Multnomah,Over Votes,,U.S. Senate,,4207,1
Multnomah,Under Votes,,U.S. Senate,,4207,114
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4208,45
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4208,2610
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4208,128
Multnomah,James E Leuenberger,CON,U.S. Senate,,4208,6
Multnomah,Monica Wehby,REP,U.S. Senate,,4208,151
Multnomah,Write-ins,,U.S. Senate,,4208,12
Multnomah,Over Votes,,U.S. Senate,,4208,1
Multnomah,Under Votes,,U.S. Senate,,4208,102
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4209,88
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4209,2526
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4209,162
Multnomah,James E Leuenberger,CON,U.S. Senate,,4209,13
Multnomah,Monica Wehby,REP,U.S. Senate,,4209,296
Multnomah,Write-ins,,U.S. Senate,,4209,9
Multnomah,Over Votes,,U.S. Senate,,4209,1
Multnomah,Under Votes,,U.S. Senate,,4209,157
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4210,80
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4210,2681
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4210,180
Multnomah,James E Leuenberger,CON,U.S. Senate,,4210,19
Multnomah,Monica Wehby,REP,U.S. Senate,,4210,308
Multnomah,Write-ins,,U.S. Senate,,4210,22
Multnomah,Over Votes,,U.S. Senate,,4210,1
Multnomah,Under Votes,,U.S. Senate,,4210,145
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4211,97
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4211,2802
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4211,119
Multnomah,James E Leuenberger,CON,U.S. Senate,,4211,25
Multnomah,Monica Wehby,REP,U.S. Senate,,4211,378
Multnomah,Write-ins,,U.S. Senate,,4211,16
Multnomah,Over Votes,,U.S. Senate,,4211,0
Multnomah,Under Votes,,U.S. Senate,,4211,121
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4301,51
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4301,2826
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4301,112
Multnomah,James E Leuenberger,CON,U.S. Senate,,4301,17
Multnomah,Monica Wehby,REP,U.S. Senate,,4301,190
Multnomah,Write-ins,,U.S. Senate,,4301,11
Multnomah,Over Votes,,U.S. Senate,,4301,0
Multnomah,Under Votes,,U.S. Senate,,4301,108
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4302,45
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4302,2519
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4302,170
Multnomah,James E Leuenberger,CON,U.S. Senate,,4302,18
Multnomah,Monica Wehby,REP,U.S. Senate,,4302,113
Multnomah,Write-ins,,U.S. Senate,,4302,10
Multnomah,Over Votes,,U.S. Senate,,4302,1
Multnomah,Under Votes,,U.S. Senate,,4302,107
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4303,37
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4303,2729
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4303,138
Multnomah,James E Leuenberger,CON,U.S. Senate,,4303,10
Multnomah,Monica Wehby,REP,U.S. Senate,,4303,103
Multnomah,Write-ins,,U.S. Senate,,4303,4
Multnomah,Over Votes,,U.S. Senate,,4303,0
Multnomah,Under Votes,,U.S. Senate,,4303,97
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4304,50
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4304,2806
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4304,172
Multnomah,James E Leuenberger,CON,U.S. Senate,,4304,15
Multnomah,Monica Wehby,REP,U.S. Senate,,4304,150
Multnomah,Write-ins,,U.S. Senate,,4304,4
Multnomah,Over Votes,,U.S. Senate,,4304,0
Multnomah,Under Votes,,U.S. Senate,,4304,126
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4305,59
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4305,2876
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4305,130
Multnomah,James E Leuenberger,CON,U.S. Senate,,4305,13
Multnomah,Monica Wehby,REP,U.S. Senate,,4305,276
Multnomah,Write-ins,,U.S. Senate,,4305,10
Multnomah,Over Votes,,U.S. Senate,,4305,0
Multnomah,Under Votes,,U.S. Senate,,4305,119
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4306,56
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4306,2745
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4306,137
Multnomah,James E Leuenberger,CON,U.S. Senate,,4306,9
Multnomah,Monica Wehby,REP,U.S. Senate,,4306,252
Multnomah,Write-ins,,U.S. Senate,,4306,16
Multnomah,Over Votes,,U.S. Senate,,4306,0
Multnomah,Under Votes,,U.S. Senate,,4306,124
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4307,48
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4307,2497
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4307,155
Multnomah,James E Leuenberger,CON,U.S. Senate,,4307,23
Multnomah,Monica Wehby,REP,U.S. Senate,,4307,330
Multnomah,Write-ins,,U.S. Senate,,4307,25
Multnomah,Over Votes,,U.S. Senate,,4307,0
Multnomah,Under Votes,,U.S. Senate,,4307,116
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4308,52
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4308,2960
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4308,72
Multnomah,James E Leuenberger,CON,U.S. Senate,,4308,8
Multnomah,Monica Wehby,REP,U.S. Senate,,4308,300
Multnomah,Write-ins,,U.S. Senate,,4308,10
Multnomah,Over Votes,,U.S. Senate,,4308,0
Multnomah,Under Votes,,U.S. Senate,,4308,115
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4310,61
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4310,2688
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4310,154
Multnomah,James E Leuenberger,CON,U.S. Senate,,4310,8
Multnomah,Monica Wehby,REP,U.S. Senate,,4310,151
Multnomah,Write-ins,,U.S. Senate,,4310,6
Multnomah,Over Votes,,U.S. Senate,,4310,0
Multnomah,Under Votes,,U.S. Senate,,4310,115
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4311,29
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4311,2158
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4311,78
Multnomah,James E Leuenberger,CON,U.S. Senate,,4311,7
Multnomah,Monica Wehby,REP,U.S. Senate,,4311,121
Multnomah,Write-ins,,U.S. Senate,,4311,8
Multnomah,Over Votes,,U.S. Senate,,4311,0
Multnomah,Under Votes,,U.S. Senate,,4311,63
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4401,89
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4401,2036
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4401,113
Multnomah,James E Leuenberger,CON,U.S. Senate,,4401,33
Multnomah,Monica Wehby,REP,U.S. Senate,,4401,353
Multnomah,Write-ins,,U.S. Senate,,4401,13
Multnomah,Over Votes,,U.S. Senate,,4401,2
Multnomah,Under Votes,,U.S. Senate,,4401,102
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4402,104
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4402,2538
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4402,130
Multnomah,James E Leuenberger,CON,U.S. Senate,,4402,33
Multnomah,Monica Wehby,REP,U.S. Senate,,4402,367
Multnomah,Write-ins,,U.S. Senate,,4402,13
Multnomah,Over Votes,,U.S. Senate,,4402,2
Multnomah,Under Votes,,U.S. Senate,,4402,115
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4403,69
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4403,2373
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4403,96
Multnomah,James E Leuenberger,CON,U.S. Senate,,4403,20
Multnomah,Monica Wehby,REP,U.S. Senate,,4403,254
Multnomah,Write-ins,,U.S. Senate,,4403,11
Multnomah,Over Votes,,U.S. Senate,,4403,1
Multnomah,Under Votes,,U.S. Senate,,4403,81
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4404,65
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4404,2298
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4404,93
