county,precinct,office,district,party,candidate,votes,,,
Linn,76,U.S. House,4,REP,Over Votes,,,,
Linn,77,U.S. House,4,REP,Over Votes,,,,
Linn,78,U.S. House,4,REP,Over Votes,,,,
Linn,79,U.S. House,4,REP,Over Votes,,,,
Linn,80,U.S. House,4,REP,Over Votes,,,,
Linn,82,U.S. House,4,REP,Over Votes,,,,
Linn,83,U.S. House,4,REP,Over Votes,,,,
Linn,84,U.S. House,4,REP,Over Votes,,,,
Linn,86,U.S. House,4,REP,Over Votes,,,,
Linn,87,U.S. House,4,REP,Over Votes,,,,
Linn,88,U.S. House,4,REP,Over Votes,,,,
Linn,89,U.S. House,4,REP,Over Votes,,,,
Linn,91,U.S. House,4,REP,Over Votes,,,,
Linn,92,U.S. House,4,REP,Over Votes,,,,
Linn,93,U.S. House,4,REP,Over Votes,,,,
Linn,94,U.S. House,4,REP,Over Votes,,,,
Linn,95,U.S. House,4,REP,Over Votes,,,,
Linn,96,U.S. House,4,REP,Over Votes,,,,
Linn,97,U.S. House,4,REP,Over Votes,,,,
Linn,99,U.S. House,4,REP,Over Votes,,,,
Linn,100,U.S. House,4,REP,Over Votes,,,,
Linn,101,U.S. House,4,REP,Over Votes,,,,
Linn,102,U.S. House,4,REP,Over Votes,,,,
Linn,103,U.S. House,4,REP,Over Votes,,,,
Linn,104,U.S. House,4,REP,Over Votes,,,,
Linn,105,U.S. House,4,REP,Over Votes,,,,
Linn,106,U.S. House,4,REP,Over Votes,,,,
Linn,107,U.S. House,4,REP,Over Votes,,,,
Linn,108,U.S. House,4,REP,Over Votes,,,,
Linn,1,U.S. House,4,REP,Under Votes,,,,
Linn,3,U.S. House,4,REP,Under Votes,,,,
Linn,5,U.S. House,4,REP,Under Votes,,,,
Linn,8,U.S. House,4,REP,Under Votes,,,,
Linn,11,U.S. House,4,REP,Under Votes,,,,
Linn,14,U.S. House,4,REP,Under Votes,,,,
Linn,15,U.S. House,4,REP,Under Votes,,,,
Linn,16,U.S. House,4,REP,Under Votes,,,,
Linn,18,U.S. House,4,REP,Under Votes,,,,
Linn,19,U.S. House,4,REP,Under Votes,,,,
Linn,20,U.S. House,4,REP,Under Votes,,,,
Linn,21,U.S. House,4,REP,Under Votes,,,,
Linn,22,U.S. House,4,REP,Under Votes,,,,
Linn,23,U.S. House,4,REP,Under Votes,,,,
Linn,25,U.S. House,4,REP,Under Votes,,,,
Linn,26,U.S. House,4,REP,Under Votes,,,,
Linn,27,U.S. House,4,REP,Under Votes,,,,
Linn,28,U.S. House,4,REP,Under Votes,,,,
Linn,29,U.S. House,4,REP,Under Votes,,,,
Linn,30,U.S. House,4,REP,Under Votes,,,,
Linn,31,U.S. House,4,REP,Under Votes,,,,
Linn,32,U.S. House,4,REP,Under Votes,,,,
Linn,33,U.S. House,4,REP,Under Votes,,,,
Linn,34,U.S. House,4,REP,Under Votes,,,,
Linn,35,U.S. House,4,REP,Under Votes,,,,
Linn,36,U.S. House,4,REP,Under Votes,,,,
Linn,37,U.S. House,4,REP,Under Votes,,,,
Linn,38,U.S. House,4,REP,Under Votes,,,,
Linn,39,U.S. House,4,REP,Under Votes,,,,
Linn,41,U.S. House,4,REP,Under Votes,,,,
Linn,42,U.S. House,4,REP,Under Votes,,,,
Linn,43,U.S. House,4,REP,Under Votes,,,,
Linn,44,U.S. House,4,REP,Under Votes,,,,
Linn,45,U.S. House,4,REP,Under Votes,,,,
Linn,46,U.S. House,4,REP,Under Votes,,,,
Linn,47,U.S. House,4,REP,Under Votes,,,,
Linn,48,U.S. House,4,REP,Under Votes,,,,
Linn,49,U.S. House,4,REP,Under Votes,,,,
Linn,50,U.S. House,4,REP,Under Votes,,,,
Linn,51,U.S. House,4,REP,Under Votes,,,,
Linn,52,U.S. House,4,REP,Under Votes,,,,
Linn,53,U.S. House,4,REP,Under Votes,,,,
Linn,54,U.S. House,4,REP,Under Votes,,,,
Linn,55,U.S. House,4,REP,Under Votes,,,,
Linn,56,U.S. House,4,REP,Under Votes,,,,
Linn,57,U.S. House,4,REP,Under Votes,,,,
Linn,58,U.S. House,4,REP,Under Votes,,,,
Linn,59,U.S. House,4,REP,Under Votes,,,,
Linn,60,U.S. House,4,REP,Under Votes,,,,
Linn,61,U.S. House,4,REP,Under Votes,,,,
Linn,62,U.S. House,4,REP,Under Votes,,,,
Linn,63,U.S. House,4,REP,Under Votes,,,,
Linn,65,U.S. House,4,REP,Under Votes,,,,
Linn,66,U.S. House,4,REP,Under Votes,,,,
Linn,67,U.S. House,4,REP,Under Votes,,,,
Linn,68,U.S. House,4,REP,Under Votes,,,,
Linn,70,U.S. House,4,REP,Under Votes,,,,
Linn,71,U.S. House,4,REP,Under Votes,,,,
Linn,73,U.S. House,4,REP,Under Votes,,,,
Linn,74,U.S. House,4,REP,Under Votes,,,,
Linn,75,U.S. House,4,REP,Under Votes,,,,
Linn,76,U.S. House,4,REP,Under Votes,,,,
Linn,77,U.S. House,4,REP,Under Votes,,,,
Linn,78,U.S. House,4,REP,Under Votes,,,,
Linn,79,U.S. House,4,REP,Under Votes,,,,
Linn,80,U.S. House,4,REP,Under Votes,,,,
Linn,82,U.S. House,4,REP,Under Votes,,,,
Linn,83,U.S. House,4,REP,Under Votes,,,,
Linn,84,U.S. House,4,REP,Under Votes,,,,
Linn,86,U.S. House,4,REP,Under Votes,,,,
Linn,87,U.S. House,4,REP,Under Votes,,,,
Linn,88,U.S. House,4,REP,Under Votes,,,,
Linn,89,U.S. House,4,REP,Under Votes,,,,
Linn,91,U.S. House,4,REP,Under Votes,,,,
Linn,92,U.S. House,4,REP,Under Votes,,,,
Linn,93,U.S. House,4,REP,Under Votes,,,,
Linn,94,U.S. House,4,REP,Under Votes,,,,
Linn,95,U.S. House,4,REP,Under Votes,,,,
Linn,96,U.S. House,4,REP,Under Votes,,,,
Linn,97,U.S. House,4,REP,Under Votes,,,,
Linn,99,U.S. House,4,REP,Under Votes,,,,
Linn,100,U.S. House,4,REP,Under Votes,,,,
Linn,101,U.S. House,4,REP,Under Votes,,,,
Linn,102,U.S. House,4,REP,Under Votes,,,,
Linn,103,U.S. House,4,REP,Under Votes,,,,
Linn,104,U.S. House,4,REP,Under Votes,,,,
Linn,105,U.S. House,4,REP,Under Votes,,,,
Linn,106,U.S. House,4,REP,Under Votes,,,,
Linn,107,U.S. House,4,REP,Under Votes,,,,
Linn,108,U.S. House,4,REP,Under Votes,,,,
