county,precinct,office,district,party,candidate,votes,Percent
Benton,PRECINCT 105,State Treasurer,,,Over Votes,2,0.46%
Benton,PRECINCT 105,State Treasurer,,,Total Votes Cast,438,
Benton,PRECINCT 106,State Treasurer,,REF,LEONARD ZACK,8,3.76%
Benton,PRECINCT 106,State Treasurer,,DEM,RANDALL EDWARDS,124,58.22%
Benton,PRECINCT 106,State Treasurer,,CON,CARLOS F. LUCERO,5,2.35%
Benton,PRECINCT 106,State Treasurer,,REP,JON KVISTAD,43,20.19%
Benton,PRECINCT 106,State Treasurer,,LIB,MITCHELL T. SHULTS,14,6.57%
Benton,PRECINCT 106,State Treasurer,,,Write-ins,1,0.47%
Benton,PRECINCT 106,State Treasurer,,,Total,195,
Benton,PRECINCT 106,State Treasurer,,,Under Votes,17,7.98%
Benton,PRECINCT 106,State Treasurer,,,Over Votes,1,0.47%
Benton,PRECINCT 106,State Treasurer,,,Total Votes Cast,213,
Benton,PRECINCT 107,State Treasurer,,REF,LEONARD ZACK,15,2.34%
Benton,PRECINCT 107,State Treasurer,,DEM,RANDALL EDWARDS,398,61.99%
Benton,PRECINCT 107,State Treasurer,,CON,CARLOS F. LUCERO,3,0.47%
Benton,PRECINCT 107,State Treasurer,,REP,JON KVISTAD,128,19.94%
Benton,PRECINCT 107,State Treasurer,,LIB,MITCHELL T. SHULTS,24,3.74%
Benton,PRECINCT 107,State Treasurer,,,Write-ins,2,0.31%
Benton,PRECINCT 107,State Treasurer,,,Total,570,
Benton,PRECINCT 107,State Treasurer,,,Under Votes,69,10.75%
Benton,PRECINCT 107,State Treasurer,,,Over Votes,3,0.47%
Benton,PRECINCT 107,State Treasurer,,,Total Votes Cast,642,
Benton,PRECINCT 108,State Treasurer,,REF,LEONARD ZACK,9,1.75%
Benton,PRECINCT 108,State Treasurer,,DEM,RANDALL EDWARDS,287,55.95%
Benton,PRECINCT 108,State Treasurer,,CON,CARLOS F. LUCERO,7,1.36%
Benton,PRECINCT 108,State Treasurer,,REP,JON KVISTAD,155,30.21%
Benton,PRECINCT 108,State Treasurer,,LIB,MITCHELL T. SHULTS,11,2.14%
Benton,PRECINCT 108,State Treasurer,,,Write-ins,2,0.39%
Benton,PRECINCT 108,State Treasurer,,,Total,471,
Benton,PRECINCT 108,State Treasurer,,,Under Votes,42,8.19%
Benton,PRECINCT 108,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 108,State Treasurer,,,Total Votes Cast,513,
Benton,PRECINCT 109,State Treasurer,,REF,LEONARD ZACK,11,1.53%
Benton,PRECINCT 109,State Treasurer,,DEM,RANDALL EDWARDS,390,54.17%
Benton,PRECINCT 109,State Treasurer,,CON,CARLOS F. LUCERO,7,0.97%
Benton,PRECINCT 109,State Treasurer,,REP,JON KVISTAD,240,33.33%
Benton,PRECINCT 109,State Treasurer,,LIB,MITCHELL T. SHULTS,19,2.64%
Benton,PRECINCT 109,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 109,State Treasurer,,,Total,667,
Benton,PRECINCT 109,State Treasurer,,,Under Votes,53,7.36%
Benton,PRECINCT 109,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 109,State Treasurer,,,Total Votes Cast,720,
Benton,PRECINCT 110,State Treasurer,,REF,LEONARD ZACK,14,4.12%
Benton,PRECINCT 110,State Treasurer,,DEM,RANDALL EDWARDS,170,50.00%
Benton,PRECINCT 110,State Treasurer,,CON,CARLOS F. LUCERO,3,0.88%
Benton,PRECINCT 110,State Treasurer,,REP,JON KVISTAD,97,28.53%
Benton,PRECINCT 110,State Treasurer,,LIB,MITCHELL T. SHULTS,15,4.41%
Benton,PRECINCT 110,State Treasurer,,,Write-ins,2,0.59%
Benton,PRECINCT 110,State Treasurer,,,Total,301,
Benton,PRECINCT 110,State Treasurer,,,Under Votes,38,11.18%
Benton,PRECINCT 110,State Treasurer,,,Over Votes,1,0.29%
Benton,PRECINCT 110,State Treasurer,,,Total Votes Cast,340,
Benton,PRECINCT 111,State Treasurer,,REF,LEONARD ZACK,7,1.77%
Benton,PRECINCT 111,State Treasurer,,DEM,RANDALL EDWARDS,252,63.64%
Benton,PRECINCT 111,State Treasurer,,CON,CARLOS F. LUCERO,4,1.01%
Benton,PRECINCT 111,State Treasurer,,REP,JON KVISTAD,76,19.19%
Benton,PRECINCT 111,State Treasurer,,LIB,MITCHELL T. SHULTS,16,4.04%
Benton,PRECINCT 111,State Treasurer,,,Write-ins,3,0.76%
Benton,PRECINCT 111,State Treasurer,,,Total,358,
Benton,PRECINCT 111,State Treasurer,,,Under Votes,38,9.60%
Benton,PRECINCT 111,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 111,State Treasurer,,,Total Votes Cast,396,
Benton,PRECINCT 112,State Treasurer,,REF,LEONARD ZACK,1,0.41%
Benton,PRECINCT 112,State Treasurer,,DEM,RANDALL EDWARDS,154,63.90%
Benton,PRECINCT 112,State Treasurer,,CON,CARLOS F. LUCERO,5,2.07%
Benton,PRECINCT 112,State Treasurer,,REP,JON KVISTAD,49,20.33%
Benton,PRECINCT 112,State Treasurer,,LIB,MITCHELL T. SHULTS,6,2.49%
Benton,PRECINCT 112,State Treasurer,,,Write-ins,1,0.41%
Benton,PRECINCT 112,State Treasurer,,,Total,216,
Benton,PRECINCT 112,State Treasurer,,,Under Votes,25,10.37%
Benton,PRECINCT 112,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 112,State Treasurer,,,Total Votes Cast,241,
Benton,PRECINCT 113,State Treasurer,,REF,LEONARD ZACK,10,1.78%
Benton,PRECINCT 113,State Treasurer,,DEM,RANDALL EDWARDS,362,64.41%
Benton,PRECINCT 113,State Treasurer,,CON,CARLOS F. LUCERO,2,0.36%
Benton,PRECINCT 113,State Treasurer,,REP,JON KVISTAD,146,25.98%
Benton,PRECINCT 113,State Treasurer,,LIB,MITCHELL T. SHULTS,8,1.42%
Benton,PRECINCT 113,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 113,State Treasurer,,,Total,528,
Benton,PRECINCT 113,State Treasurer,,,Under Votes,33,5.87%
Benton,PRECINCT 113,State Treasurer,,,Over Votes,1,0.18%
Benton,PRECINCT 113,State Treasurer,,,Total Votes Cast,562,
Benton,PRECINCT 114,State Treasurer,,REF,LEONARD ZACK,16,2.30%
Benton,PRECINCT 114,State Treasurer,,DEM,RANDALL EDWARDS,383,55.03%
Benton,PRECINCT 114,State Treasurer,,CON,CARLOS F. LUCERO,4,0.57%
Benton,PRECINCT 114,State Treasurer,,REP,JON KVISTAD,189,27.16%
Benton,PRECINCT 114,State Treasurer,,LIB,MITCHELL T. SHULTS,20,2.87%
Benton,PRECINCT 114,State Treasurer,,,Write-ins,1,0.14%
Benton,PRECINCT 114,State Treasurer,,,Total,613,
Benton,PRECINCT 114,State Treasurer,,,Under Votes,83,11.93%
Benton,PRECINCT 114,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 114,State Treasurer,,,Total Votes Cast,696,
Benton,PRECINCT 115,State Treasurer,,REF,LEONARD ZACK,10,1.46%
Benton,PRECINCT 115,State Treasurer,,DEM,RANDALL EDWARDS,387,56.33%
Benton,PRECINCT 115,State Treasurer,,CON,CARLOS F. LUCERO,4,0.58%
Benton,PRECINCT 115,State Treasurer,,REP,JON KVISTAD,199,28.97%
Benton,PRECINCT 115,State Treasurer,,LIB,MITCHELL T. SHULTS,20,2.91%
Benton,PRECINCT 115,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 115,State Treasurer,,,Total,620,
Benton,PRECINCT 115,State Treasurer,,,Under Votes,67,9.75%
Benton,PRECINCT 115,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 115,State Treasurer,,,Total Votes Cast,687,
Benton,PRECINCT 116,State Treasurer,,REF,LEONARD ZACK,2,0.81%
Benton,PRECINCT 116,State Treasurer,,DEM,RANDALL EDWARDS,124,50.20%
Benton,PRECINCT 116,State Treasurer,,CON,CARLOS F. LUCERO,1,0.40%
Benton,PRECINCT 116,State Treasurer,,REP,JON KVISTAD,84,34.01%
Benton,PRECINCT 116,State Treasurer,,LIB,MITCHELL T. SHULTS,9,3.64%
Benton,PRECINCT 116,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 116,State Treasurer,,,Total,220,
Benton,PRECINCT 116,State Treasurer,,,Under Votes,27,10.93%
Benton,PRECINCT 116,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 116,State Treasurer,,,Total Votes Cast,247,
Benton,PRECINCT 117,State Treasurer,,REF,LEONARD ZACK,17,2.77%
Benton,PRECINCT 117,State Treasurer,,DEM,RANDALL EDWARDS,272,44.30%
Benton,PRECINCT 117,State Treasurer,,CON,CARLOS F. LUCERO,7,1.14%
Benton,PRECINCT 117,State Treasurer,,REP,JON KVISTAD,242,39.41%
Benton,PRECINCT 117,State Treasurer,,LIB,MITCHELL T. SHULTS,20,3.26%
Benton,PRECINCT 117,State Treasurer,,,Write-ins,1,0.16%
Benton,PRECINCT 117,State Treasurer,,,Total,559,
Benton,PRECINCT 117,State Treasurer,,,Under Votes,55,8.96%
Benton,PRECINCT 117,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 117,State Treasurer,,,Total Votes Cast,614,
Benton,PRECINCT 118,State Treasurer,,REF,LEONARD ZACK,4,0.94%
Benton,PRECINCT 118,State Treasurer,,DEM,RANDALL EDWARDS,245,57.38%
Benton,PRECINCT 118,State Treasurer,,CON,CARLOS F. LUCERO,0,0.00%
Benton,PRECINCT 118,State Treasurer,,REP,JON KVISTAD,138,32.32%
Benton,PRECINCT 118,State Treasurer,,LIB,MITCHELL T. SHULTS,9,2.11%
Benton,PRECINCT 118,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 118,State Treasurer,,,Total,396,
Benton,PRECINCT 118,State Treasurer,,,Under Votes,31,7.26%
Benton,PRECINCT 118,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 118,State Treasurer,,,Total Votes Cast,427,
Benton,PRECINCT 119,State Treasurer,,REF,LEONARD ZACK,16,5.14%
Benton,PRECINCT 119,State Treasurer,,DEM,RANDALL EDWARDS,184,59.16%
Benton,PRECINCT 119,State Treasurer,,CON,CARLOS F. LUCERO,2,0.64%
Benton,PRECINCT 119,State Treasurer,,REP,JON KVISTAD,62,19.94%
Benton,PRECINCT 119,State Treasurer,,LIB,MITCHELL T. SHULTS,20,6.43%
Benton,PRECINCT 119,State Treasurer,,,Write-ins,2,0.64%
Benton,PRECINCT 119,State Treasurer,,,Total,286,
Benton,PRECINCT 119,State Treasurer,,,Under Votes,24,7.72%
Benton,PRECINCT 119,State Treasurer,,,Over Votes,1,0.32%
Benton,PRECINCT 119,State Treasurer,,,Total Votes Cast,311,
Benton,PRECINCT 120,State Treasurer,,REF,LEONARD ZACK,5,0.98%
Benton,PRECINCT 120,State Treasurer,,DEM,RANDALL EDWARDS,321,63.19%
Benton,PRECINCT 120,State Treasurer,,CON,CARLOS F. LUCERO,1,0.20%
Benton,PRECINCT 120,State Treasurer,,REP,JON KVISTAD,125,24.61%
Benton,PRECINCT 120,State Treasurer,,LIB,MITCHELL T. SHULTS,11,2.17%
Benton,PRECINCT 120,State Treasurer,,,Write-ins,1,0.20%
Benton,PRECINCT 120,State Treasurer,,,Total,464,
Benton,PRECINCT 120,State Treasurer,,,Under Votes,44,8.66%
Benton,PRECINCT 120,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 120,State Treasurer,,,Total Votes Cast,508,
Benton,PRECINCT 121,State Treasurer,,REF,LEONARD ZACK,25,4.42%
Benton,PRECINCT 121,State Treasurer,,DEM,RANDALL EDWARDS,340,60.07%
Benton,PRECINCT 121,State Treasurer,,CON,CARLOS F. LUCERO,8,1.41%
Benton,PRECINCT 121,State Treasurer,,REP,JON KVISTAD,114,20.14%
Benton,PRECINCT 121,State Treasurer,,LIB,MITCHELL T. SHULTS,29,5.12%
Benton,PRECINCT 121,State Treasurer,,,Write-ins,1,0.18%
Benton,PRECINCT 121,State Treasurer,,,Total,517,
Benton,PRECINCT 121,State Treasurer,,,Under Votes,47,8.30%
Benton,PRECINCT 121,State Treasurer,,,Over Votes,2,0.35%
Benton,PRECINCT 121,State Treasurer,,,Total Votes Cast,566,
Benton,PRECINCT 122,State Treasurer,,REF,LEONARD ZACK,23,3.14%
Benton,PRECINCT 122,State Treasurer,,DEM,RANDALL EDWARDS,400,54.64%
Benton,PRECINCT 122,State Treasurer,,CON,CARLOS F. LUCERO,9,1.23%
Benton,PRECINCT 122,State Treasurer,,REP,JON KVISTAD,198,27.05%
Benton,PRECINCT 122,State Treasurer,,LIB,MITCHELL T. SHULTS,29,3.96%
Benton,PRECINCT 122,State Treasurer,,,Write-ins,3,0.41%
Benton,PRECINCT 122,State Treasurer,,,Total,662,
Benton,PRECINCT 122,State Treasurer,,,Under Votes,69,9.43%
Benton,PRECINCT 122,State Treasurer,,,Over Votes,1,0.14%
Benton,PRECINCT 122,State Treasurer,,,Total Votes Cast,732,
Benton,PRECINCT 123,State Treasurer,,REF,LEONARD ZACK,10,2.84%
Benton,PRECINCT 123,State Treasurer,,DEM,RANDALL EDWARDS,213,60.51%
Benton,PRECINCT 123,State Treasurer,,CON,CARLOS F. LUCERO,5,1.42%
Benton,PRECINCT 123,State Treasurer,,REP,JON KVISTAD,68,19.32%
Benton,PRECINCT 123,State Treasurer,,LIB,MITCHELL T. SHULTS,19,5.40%
Benton,PRECINCT 123,State Treasurer,,,Write-ins,2,0.57%
Benton,PRECINCT 123,State Treasurer,,,Total,317,
Benton,PRECINCT 123,State Treasurer,,,Under Votes,32,9.09%
Benton,PRECINCT 123,State Treasurer,,,Over Votes,3,0.85%
Benton,PRECINCT 123,State Treasurer,,,Total Votes Cast,352,
Benton,PRECINCT 124,State Treasurer,,REF,LEONARD ZACK,9,1.06%
Benton,PRECINCT 124,State Treasurer,,DEM,RANDALL EDWARDS,439,51.71%
Benton,PRECINCT 124,State Treasurer,,CON,CARLOS F. LUCERO,8,0.94%
Benton,PRECINCT 124,State Treasurer,,REP,JON KVISTAD,309,36.40%
Benton,PRECINCT 124,State Treasurer,,LIB,MITCHELL T. SHULTS,16,1.88%
Benton,PRECINCT 124,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 124,State Treasurer,,,Total,781,
Benton,PRECINCT 124,State Treasurer,,,Under Votes,67,7.89%
Benton,PRECINCT 124,State Treasurer,,,Over Votes,1,0.12%
Benton,PRECINCT 124,State Treasurer,,,Total Votes Cast,849,
Benton,PRECINCT 125,State Treasurer,,REF,LEONARD ZACK,25,3.71%
Benton,PRECINCT 125,State Treasurer,,DEM,RANDALL EDWARDS,411,60.98%
Benton,PRECINCT 125,State Treasurer,,CON,CARLOS F. LUCERO,5,0.74%
Benton,PRECINCT 125,State Treasurer,,REP,JON KVISTAD,148,21.96%
Benton,PRECINCT 125,State Treasurer,,LIB,MITCHELL T. SHULTS,22,3.26%
Benton,PRECINCT 125,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 125,State Treasurer,,,Total,611,
Benton,PRECINCT 125,State Treasurer,,,Under Votes,63,9.35%
Benton,PRECINCT 125,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 125,State Treasurer,,,Total Votes Cast,674,
Benton,PRECINCT 126,State Treasurer,,REF,LEONARD ZACK,16,3.23%
Benton,PRECINCT 126,State Treasurer,,DEM,RANDALL EDWARDS,273,55.04%
Benton,PRECINCT 126,State Treasurer,,CON,CARLOS F. LUCERO,5,1.01%
Benton,PRECINCT 126,State Treasurer,,REP,JON KVISTAD,135,27.22%
Benton,PRECINCT 126,State Treasurer,,LIB,MITCHELL T. SHULTS,16,3.23%
Benton,PRECINCT 126,State Treasurer,,,Write-ins,1,0.20%
Benton,PRECINCT 126,State Treasurer,,,Total,446,
Benton,PRECINCT 126,State Treasurer,,,Under Votes,50,10.08%
Benton,PRECINCT 126,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 126,State Treasurer,,,Total Votes Cast,496,
Benton,PRECINCT 127,State Treasurer,,REF,LEONARD ZACK,14,4.59%
Benton,PRECINCT 127,State Treasurer,,DEM,RANDALL EDWARDS,171,56.07%
Benton,PRECINCT 127,State Treasurer,,CON,CARLOS F. LUCERO,4,1.31%
Benton,PRECINCT 127,State Treasurer,,REP,JON KVISTAD,74,24.26%
Benton,PRECINCT 127,State Treasurer,,LIB,MITCHELL T. SHULTS,6,1.97%
Benton,PRECINCT 127,State Treasurer,,,Write-ins,1,0.33%
Benton,PRECINCT 127,State Treasurer,,,Total,270,
Benton,PRECINCT 127,State Treasurer,,,Under Votes,35,11.48%
Benton,PRECINCT 127,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 127,State Treasurer,,,Total Votes Cast,305,
Benton,PRECINCT 128,State Treasurer,,REF,LEONARD ZACK,1,0.15%
Benton,PRECINCT 128,State Treasurer,,DEM,RANDALL EDWARDS,356,53.86%
Benton,PRECINCT 128,State Treasurer,,CON,CARLOS F. LUCERO,1,0.15%
Benton,PRECINCT 128,State Treasurer,,REP,JON KVISTAD,241,36.46%
Benton,PRECINCT 128,State Treasurer,,LIB,MITCHELL T. SHULTS,12,1.82%
Benton,PRECINCT 128,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 128,State Treasurer,,,Total,611,
Benton,PRECINCT 128,State Treasurer,,,Under Votes,50,7.56%
Benton,PRECINCT 128,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 128,State Treasurer,,,Total Votes Cast,661,
Benton,PRECINCT 130,State Treasurer,,REF,LEONARD ZACK,20,3.58%
Benton,PRECINCT 130,State Treasurer,,DEM,RANDALL EDWARDS,239,42.83%
Benton,PRECINCT 130,State Treasurer,,CON,CARLOS F. LUCERO,8,1.43%
Benton,PRECINCT 130,State Treasurer,,REP,JON KVISTAD,222,39.78%
Benton,PRECINCT 130,State Treasurer,,LIB,MITCHELL T. SHULTS,18,3.23%
Benton,PRECINCT 130,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 130,State Treasurer,,,Total,507,
Benton,PRECINCT 130,State Treasurer,,,Under Votes,51,9.14%
Benton,PRECINCT 130,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 130,State Treasurer,,,Total Votes Cast,558,
Benton,PRECINCT 131,State Treasurer,,REF,LEONARD ZACK,1,0.93%
Benton,PRECINCT 131,State Treasurer,,DEM,RANDALL EDWARDS,52,48.60%
Benton,PRECINCT 131,State Treasurer,,CON,CARLOS F. LUCERO,0,0.00%
Benton,PRECINCT 131,State Treasurer,,REP,JON KVISTAD,45,42.06%
Benton,PRECINCT 131,State Treasurer,,LIB,MITCHELL T. SHULTS,5,4.67%
Benton,PRECINCT 131,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 131,State Treasurer,,,Total,103,
Benton,PRECINCT 131,State Treasurer,,,Under Votes,4,3.74%
Benton,PRECINCT 131,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 131,State Treasurer,,,Total Votes Cast,107,
Benton,PRECINCT 132,State Treasurer,,REF,LEONARD ZACK,16,2.29%
Benton,PRECINCT 132,State Treasurer,,DEM,RANDALL EDWARDS,305,43.70%
Benton,PRECINCT 132,State Treasurer,,CON,CARLOS F. LUCERO,8,1.15%
Benton,PRECINCT 132,State Treasurer,,REP,JON KVISTAD,276,39.54%
Benton,PRECINCT 132,State Treasurer,,LIB,MITCHELL T. SHULTS,29,4.15%
Benton,PRECINCT 132,State Treasurer,,,Write-ins,1,0.14%
Benton,PRECINCT 132,State Treasurer,,,Total,635,
Benton,PRECINCT 132,State Treasurer,,,Under Votes,61,8.74%
Benton,PRECINCT 132,State Treasurer,,,Over Votes,2,0.29%
Benton,PRECINCT 132,State Treasurer,,,Total Votes Cast,698,
Benton,PRECINCT 133,State Treasurer,,REF,LEONARD ZACK,14,2.40%
Benton,PRECINCT 133,State Treasurer,,DEM,RANDALL EDWARDS,259,44.35%
Benton,PRECINCT 133,State Treasurer,,CON,CARLOS F. LUCERO,11,1.88%
Benton,PRECINCT 133,State Treasurer,,REP,JON KVISTAD,220,37.67%
Benton,PRECINCT 133,State Treasurer,,LIB,MITCHELL T. SHULTS,19,3.25%
Benton,PRECINCT 133,State Treasurer,,,Write-ins,1,0.17%
Benton,PRECINCT 133,State Treasurer,,,Total,524,
Benton,PRECINCT 133,State Treasurer,,,Under Votes,60,10.27%
Benton,PRECINCT 133,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 133,State Treasurer,,,Total Votes Cast,584,
Benton,PRECINCT 134,State Treasurer,,REF,LEONARD ZACK,2,4.35%
Benton,PRECINCT 134,State Treasurer,,DEM,RANDALL EDWARDS,18,39.13%
Benton,PRECINCT 134,State Treasurer,,CON,CARLOS F. LUCERO,0,0.00%
Benton,PRECINCT 134,State Treasurer,,REP,JON KVISTAD,22,47.83%
Benton,PRECINCT 134,State Treasurer,,LIB,MITCHELL T. SHULTS,0,0.00%
Benton,PRECINCT 134,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 134,State Treasurer,,,Total,42,
Benton,PRECINCT 134,State Treasurer,,,Under Votes,4,8.70%
Benton,PRECINCT 134,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 134,State Treasurer,,,Total Votes Cast,46,
Benton,PRECINCT 135,State Treasurer,,REF,LEONARD ZACK,4,1.31%
Benton,PRECINCT 135,State Treasurer,,DEM,RANDALL EDWARDS,96,31.37%
Benton,PRECINCT 135,State Treasurer,,CON,CARLOS F. LUCERO,0,0.00%
Benton,PRECINCT 135,State Treasurer,,REP,JON KVISTAD,167,54.58%
Benton,PRECINCT 135,State Treasurer,,LIB,MITCHELL T. SHULTS,13,4.25%
Benton,PRECINCT 135,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 135,State Treasurer,,,Total,280,
Benton,PRECINCT 135,State Treasurer,,,Under Votes,25,8.17%
Benton,PRECINCT 135,State Treasurer,,,Over Votes,1,0.33%
Benton,PRECINCT 135,State Treasurer,,,Total Votes Cast,306,
Benton,PRECINCT 136,State Treasurer,,REF,LEONARD ZACK,6,1.85%
Benton,PRECINCT 136,State Treasurer,,DEM,RANDALL EDWARDS,159,49.07%
Benton,PRECINCT 136,State Treasurer,,CON,CARLOS F. LUCERO,1,0.31%
Benton,PRECINCT 136,State Treasurer,,REP,JON KVISTAD,120,37.04%
Benton,PRECINCT 136,State Treasurer,,LIB,MITCHELL T. SHULTS,11,3.40%
Benton,PRECINCT 136,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 136,State Treasurer,,,Total,297,
Benton,PRECINCT 136,State Treasurer,,,Under Votes,27,8.33%
Benton,PRECINCT 136,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 136,State Treasurer,,,Total Votes Cast,324,
Benton,PRECINCT 137,State Treasurer,,REF,LEONARD ZACK,13,2.38%
Benton,PRECINCT 137,State Treasurer,,DEM,RANDALL EDWARDS,177,32.42%
Benton,PRECINCT 137,State Treasurer,,CON,CARLOS F. LUCERO,6,1.10%
Benton,PRECINCT 137,State Treasurer,,REP,JON KVISTAD,269,49.27%
Benton,PRECINCT 137,State Treasurer,,LIB,MITCHELL T. SHULTS,27,4.95%
Benton,PRECINCT 137,State Treasurer,,,Write-ins,1,0.18%
Benton,PRECINCT 137,State Treasurer,,,Total,493,
Benton,PRECINCT 137,State Treasurer,,,Under Votes,52,9.52%
Benton,PRECINCT 137,State Treasurer,,,Over Votes,1,0.18%
Benton,PRECINCT 137,State Treasurer,,,Total Votes Cast,546,
Benton,PRECINCT 138,State Treasurer,,REF,LEONARD ZACK,6,2.15%
Benton,PRECINCT 138,State Treasurer,,DEM,RANDALL EDWARDS,134,48.03%
Benton,PRECINCT 138,State Treasurer,,CON,CARLOS F. LUCERO,2,0.72%
Benton,PRECINCT 138,State Treasurer,,REP,JON KVISTAD,95,34.05%
Benton,PRECINCT 138,State Treasurer,,LIB,MITCHELL T. SHULTS,18,6.45%
Benton,PRECINCT 138,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 138,State Treasurer,,,Total,255,
Benton,PRECINCT 138,State Treasurer,,,Under Votes,24,8.60%
Benton,PRECINCT 138,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 138,State Treasurer,,,Total Votes Cast,279,
Benton,PRECINCT 139,State Treasurer,,REF,LEONARD ZACK,7,1.32%
Benton,PRECINCT 139,State Treasurer,,DEM,RANDALL EDWARDS,242,45.75%
Benton,PRECINCT 139,State Treasurer,,CON,CARLOS F. LUCERO,10,1.89%
Benton,PRECINCT 139,State Treasurer,,REP,JON KVISTAD,200,37.81%
Benton,PRECINCT 139,State Treasurer,,LIB,MITCHELL T. SHULTS,20,3.78%
Benton,PRECINCT 139,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 139,State Treasurer,,,Total,479,
Benton,PRECINCT 139,State Treasurer,,,Under Votes,49,9.26%
Benton,PRECINCT 139,State Treasurer,,,Over Votes,1,0.19%
Benton,PRECINCT 139,State Treasurer,,,Total Votes Cast,529,
Benton,PRECINCT 140,State Treasurer,,REF,LEONARD ZACK,8,1.14%
Benton,PRECINCT 140,State Treasurer,,DEM,RANDALL EDWARDS,296,42.11%
Benton,PRECINCT 140,State Treasurer,,CON,CARLOS F. LUCERO,5,0.71%
Benton,PRECINCT 140,State Treasurer,,REP,JON KVISTAD,310,44.10%
Benton,PRECINCT 140,State Treasurer,,LIB,MITCHELL T. SHULTS,27,3.84%
Benton,PRECINCT 140,State Treasurer,,,Write-ins,2,0.28%
Benton,PRECINCT 140,State Treasurer,,,Total,648,
Benton,PRECINCT 140,State Treasurer,,,Under Votes,54,7.68%
Benton,PRECINCT 140,State Treasurer,,,Over Votes,1,0.14%
Benton,PRECINCT 140,State Treasurer,,,Total Votes Cast,703,
Benton,PRECINCT 141,State Treasurer,,REF,LEONARD ZACK,2,1.85%
Benton,PRECINCT 141,State Treasurer,,DEM,RANDALL EDWARDS,30,27.78%
Benton,PRECINCT 141,State Treasurer,,CON,CARLOS F. LUCERO,2,1.85%
Benton,PRECINCT 141,State Treasurer,,REP,JON KVISTAD,56,51.85%
Benton,PRECINCT 141,State Treasurer,,LIB,MITCHELL T. SHULTS,5,4.63%
Benton,PRECINCT 141,State Treasurer,,,Write-ins,0,0.00%
Benton,PRECINCT 141,State Treasurer,,,Total,95,
Benton,PRECINCT 141,State Treasurer,,,Under Votes,12,11.11%
Benton,PRECINCT 141,State Treasurer,,,Over Votes,1,0.93%
Benton,PRECINCT 141,State Treasurer,,,Total Votes Cast,108,
Benton,PRECINCT 142,State Treasurer,,REF,LEONARD ZACK,11,1.53%
Benton,PRECINCT 142,State Treasurer,,DEM,RANDALL EDWARDS,332,46.30%
Benton,PRECINCT 142,State Treasurer,,CON,CARLOS F. LUCERO,7,0.98%
Benton,PRECINCT 142,State Treasurer,,REP,JON KVISTAD,270,37.66%
Benton,PRECINCT 142,State Treasurer,,LIB,MITCHELL T. SHULTS,23,3.21%
Benton,PRECINCT 142,State Treasurer,,,Write-ins,1,0.14%
Benton,PRECINCT 142,State Treasurer,,,Total,644,
Benton,PRECINCT 142,State Treasurer,,,Under Votes,73,10.18%
Benton,PRECINCT 142,State Treasurer,,,Over Votes,0,0.00%
Benton,PRECINCT 142,State Treasurer,,,Total Votes Cast,717,
Benton,PRECINCT 143,State Treasurer,,REF,LEONARD ZACK,1,3.33%
Benton,PRECINCT 143,State Treasurer,,DEM,RANDALL EDWARDS,15,50.00%
Benton,PRECINCT 143,State Treasurer,,CON,CARLOS F. LUCERO,2,6.67%
