county,precinct,office,party,district,candidate,votes
Benton,Precinct 085,State Treasurer,R,,Under Votes,20
Benton,Precinct 085,State Treasurer,R,,Over Votes,0
Benton,Precinct 086,State Treasurer,R,,Jon Kvistad,54
Benton,Precinct 086,State Treasurer,R,,Write-in,0
Benton,Precinct 086,State Treasurer,R,,Under Votes,33
Benton,Precinct 086,State Treasurer,R,,Over Votes,0
Benton,Precinct 087,State Treasurer,R,,Jon Kvistad,120
Benton,Precinct 087,State Treasurer,R,,Write-in,5
Benton,Precinct 087,State Treasurer,R,,Under Votes,61
Benton,Precinct 087,State Treasurer,R,,Over Votes,0
Benton,Precinct 088,State Treasurer,R,,Jon Kvistad,94
Benton,Precinct 088,State Treasurer,R,,Write-in,2
Benton,Precinct 088,State Treasurer,R,,Under Votes,50
Benton,Precinct 088,State Treasurer,R,,Over Votes,0
Benton,Precinct 089,State Treasurer,R,,Jon Kvistad,36
Benton,Precinct 089,State Treasurer,R,,Write-in,0
Benton,Precinct 089,State Treasurer,R,,Under Votes,29
Benton,Precinct 089,State Treasurer,R,,Over Votes,0
Benton,Precinct 091,State Treasurer,R,,Jon Kvistad,6
Benton,Precinct 091,State Treasurer,R,,Write-in,0
Benton,Precinct 091,State Treasurer,R,,Under Votes,0
Benton,Precinct 091,State Treasurer,R,,Over Votes,0
Benton,Precinct 092,State Treasurer,R,,Jon Kvistad,183
Benton,Precinct 092,State Treasurer,R,,Write-in,3
Benton,Precinct 092,State Treasurer,R,,Under Votes,95
Benton,Precinct 092,State Treasurer,R,,Over Votes,0
Benton,Precinct 093,State Treasurer,R,,Jon Kvistad,59
Benton,Precinct 093,State Treasurer,R,,Write-in,0
Benton,Precinct 093,State Treasurer,R,,Under Votes,18
Benton,Precinct 093,State Treasurer,R,,Over Votes,0
Benton,Precinct 094,State Treasurer,R,,Jon Kvistad,145
Benton,Precinct 094,State Treasurer,R,,Write-in,4
Benton,Precinct 094,State Treasurer,R,,Under Votes,84
Benton,Precinct 094,State Treasurer,R,,Over Votes,0
Benton,Precinct 095,State Treasurer,R,,Jon Kvistad,0
Benton,Precinct 095,State Treasurer,R,,Write-in,0
Benton,Precinct 095,State Treasurer,R,,Under Votes,2
Benton,Precinct 095,State Treasurer,R,,Over Votes,0
Benton,Precinct 096,State Treasurer,R,,Jon Kvistad,100
Benton,Precinct 096,State Treasurer,R,,Write-in,1
Benton,Precinct 096,State Treasurer,R,,Under Votes,55
Benton,Precinct 096,State Treasurer,R,,Over Votes,0
Benton,Precinct 097,State Treasurer,R,,Jon Kvistad,127
Benton,Precinct 097,State Treasurer,R,,Write-in,0
Benton,Precinct 097,State Treasurer,R,,Under Votes,70
Benton,Precinct 097,State Treasurer,R,,Over Votes,0
Benton,Precinct 098,State Treasurer,R,,Jon Kvistad,53
Benton,Precinct 098,State Treasurer,R,,Write-in,0
Benton,Precinct 098,State Treasurer,R,,Under Votes,26
Benton,Precinct 098,State Treasurer,R,,Over Votes,0
Benton,Precinct 099,State Treasurer,R,,Jon Kvistad,85
Benton,Precinct 099,State Treasurer,R,,Write-in,0
Benton,Precinct 099,State Treasurer,R,,Under Votes,27
Benton,Precinct 099,State Treasurer,R,,Over Votes,0
Benton,Precinct 100,State Treasurer,R,,Jon Kvistad,42
Benton,Precinct 100,State Treasurer,R,,Write-in,0
Benton,Precinct 100,State Treasurer,R,,Under Votes,31
Benton,Precinct 100,State Treasurer,R,,Over Votes,0
Benton,Precinct 101,State Treasurer,R,,Jon Kvistad,66
Benton,Precinct 101,State Treasurer,R,,Write-in,2
Benton,Precinct 101,State Treasurer,R,,Under Votes,32
Benton,Precinct 101,State Treasurer,R,,Over Votes,0
Benton,Precinct 102,State Treasurer,R,,Jon Kvistad,0
Benton,Precinct 102,State Treasurer,R,,Write-in,0
Benton,Precinct 102,State Treasurer,R,,Under Votes,0
Benton,Precinct 102,State Treasurer,R,,Over Votes,0
Benton,Precinct 103,State Treasurer,R,,Jon Kvistad,5
Benton,Precinct 103,State Treasurer,R,,Write-in,0
Benton,Precinct 103,State Treasurer,R,,Under Votes,3
Benton,Precinct 103,State Treasurer,R,,Over Votes,0
Benton,Precinct 104,State Treasurer,R,,Jon Kvistad,12
Benton,Precinct 104,State Treasurer,R,,Write-in,0
Benton,Precinct 104,State Treasurer,R,,Under Votes,3
Benton,Precinct 104,State Treasurer,R,,Over Votes,0
Benton,Precinct 105,State Treasurer,R,,Jon Kvistad,19
Benton,Precinct 105,State Treasurer,R,,Write-in,0
Benton,Precinct 105,State Treasurer,R,,Under Votes,16
Benton,Precinct 105,State Treasurer,R,,Over Votes,0
Benton,Precinct 106,State Treasurer,R,,Jon Kvistad,19
Benton,Precinct 106,State Treasurer,R,,Write-in,0
Benton,Precinct 106,State Treasurer,R,,Under Votes,7
Benton,Precinct 106,State Treasurer,R,,Over Votes,0
Benton,Precinct 107,State Treasurer,R,,Jon Kvistad,36
Benton,Precinct 107,State Treasurer,R,,Write-in,1
Benton,Precinct 107,State Treasurer,R,,Under Votes,32
Benton,Precinct 107,State Treasurer,R,,Over Votes,0
Benton,Precinct 108,State Treasurer,R,,Jon Kvistad,74
Benton,Precinct 108,State Treasurer,R,,Write-in,0
Benton,Precinct 108,State Treasurer,R,,Under Votes,42
Benton,Precinct 108,State Treasurer,R,,Over Votes,0
Benton,Precinct 109,State Treasurer,R,,Jon Kvistad,86
Benton,Precinct 109,State Treasurer,R,,Write-in,4
Benton,Precinct 109,State Treasurer,R,,Under Votes,44
Benton,Precinct 109,State Treasurer,R,,Over Votes,0
Benton,Precinct 110,State Treasurer,R,,Jon Kvistad,36
Benton,Precinct 110,State Treasurer,R,,Write-in,1
Benton,Precinct 110,State Treasurer,R,,Under Votes,27
Benton,Precinct 110,State Treasurer,R,,Over Votes,0
Benton,Precinct 111,State Treasurer,R,,Jon Kvistad,59
Benton,Precinct 111,State Treasurer,R,,Write-in,2
Benton,Precinct 111,State Treasurer,R,,Under Votes,27
Benton,Precinct 111,State Treasurer,R,,Over Votes,0
Benton,Precinct 112,State Treasurer,R,,Jon Kvistad,15
Benton,Precinct 112,State Treasurer,R,,Write-in,0
Benton,Precinct 112,State Treasurer,R,,Under Votes,15
Benton,Precinct 112,State Treasurer,R,,Over Votes,0
Benton,Precinct 113,State Treasurer,R,,Jon Kvistad,82
Benton,Precinct 113,State Treasurer,R,,Write-in,2
Benton,Precinct 113,State Treasurer,R,,Under Votes,45
Benton,Precinct 113,State Treasurer,R,,Over Votes,1
Benton,Precinct 114,State Treasurer,R,,Jon Kvistad,78
Benton,Precinct 114,State Treasurer,R,,Write-in,1
Benton,Precinct 114,State Treasurer,R,,Under Votes,46
Benton,Precinct 114,State Treasurer,R,,Over Votes,0
Benton,Precinct 115,State Treasurer,R,,Jon Kvistad,88
Benton,Precinct 115,State Treasurer,R,,Write-in,1
Benton,Precinct 115,State Treasurer,R,,Under Votes,65
Benton,Precinct 115,State Treasurer,R,,Over Votes,0
Benton,Precinct 116,State Treasurer,R,,Jon Kvistad,33
Benton,Precinct 116,State Treasurer,R,,Write-in,2
Benton,Precinct 116,State Treasurer,R,,Under Votes,22
Benton,Precinct 116,State Treasurer,R,,Over Votes,0
Benton,Precinct 117,State Treasurer,R,,Jon Kvistad,94
Benton,Precinct 117,State Treasurer,R,,Write-in,2
Benton,Precinct 117,State Treasurer,R,,Under Votes,41
Benton,Precinct 117,State Treasurer,R,,Over Votes,0
Benton,Precinct 118,State Treasurer,R,,Jon Kvistad,91
Benton,Precinct 118,State Treasurer,R,,Write-in,1
Benton,Precinct 118,State Treasurer,R,,Under Votes,35
Benton,Precinct 118,State Treasurer,R,,Over Votes,0
Benton,Precinct 119,State Treasurer,R,,Jon Kvistad,27
Benton,Precinct 119,State Treasurer,R,,Write-in,0
Benton,Precinct 119,State Treasurer,R,,Under Votes,6
Benton,Precinct 119,State Treasurer,R,,Over Votes,0
Benton,Precinct 120,State Treasurer,R,,Jon Kvistad,62
Benton,Precinct 120,State Treasurer,R,,Write-in,1
Benton,Precinct 120,State Treasurer,R,,Under Votes,39
Benton,Precinct 120,State Treasurer,R,,Over Votes,0
Benton,Precinct 121,State Treasurer,R,,Jon Kvistad,39
Benton,Precinct 121,State Treasurer,R,,Write-in,2
Benton,Precinct 121,State Treasurer,R,,Under Votes,22
Benton,Precinct 121,State Treasurer,R,,Over Votes,0
Benton,Precinct 122,State Treasurer,R,,Jon Kvistad,72
Benton,Precinct 122,State Treasurer,R,,Write-in,2
Benton,Precinct 122,State Treasurer,R,,Under Votes,47
Benton,Precinct 122,State Treasurer,R,,Over Votes,0
Benton,Precinct 123,State Treasurer,R,,Jon Kvistad,19
Benton,Precinct 123,State Treasurer,R,,Write-in,0
Benton,Precinct 123,State Treasurer,R,,Under Votes,5
Benton,Precinct 123,State Treasurer,R,,Over Votes,0
Benton,Precinct 124,State Treasurer,R,,Jon Kvistad,154
Benton,Precinct 124,State Treasurer,R,,Write-in,2
Benton,Precinct 124,State Treasurer,R,,Under Votes,86
Benton,Precinct 124,State Treasurer,R,,Over Votes,0
Benton,Precinct 125,State Treasurer,R,,Jon Kvistad,54
Benton,Precinct 125,State Treasurer,R,,Write-in,2
Benton,Precinct 125,State Treasurer,R,,Under Votes,30
Benton,Precinct 125,State Treasurer,R,,Over Votes,0
Benton,Precinct 126,State Treasurer,R,,Jon Kvistad,50
Benton,Precinct 126,State Treasurer,R,,Write-in,1
Benton,Precinct 126,State Treasurer,R,,Under Votes,21
Benton,Precinct 126,State Treasurer,R,,Over Votes,0
Benton,Precinct 127,State Treasurer,R,,Jon Kvistad,13
Benton,Precinct 127,State Treasurer,R,,Write-in,0
Benton,Precinct 127,State Treasurer,R,,Under Votes,13
Benton,Precinct 127,State Treasurer,R,,Over Votes,0
Benton,Precinct 128,State Treasurer,R,,Jon Kvistad,116
Benton,Precinct 128,State Treasurer,R,,Write-in,0
Benton,Precinct 128,State Treasurer,R,,Under Votes,62
Benton,Precinct 128,State Treasurer,R,,Over Votes,0
Benton,Precinct 130,State Treasurer,R,,Jon Kvistad,76
Benton,Precinct 130,State Treasurer,R,,Write-in,0
Benton,Precinct 130,State Treasurer,R,,Under Votes,41
Benton,Precinct 130,State Treasurer,R,,Over Votes,0
Benton,Precinct 131,State Treasurer,R,,Jon Kvistad,14
Benton,Precinct 131,State Treasurer,R,,Write-in,0
Benton,Precinct 131,State Treasurer,R,,Under Votes,17
Benton,Precinct 131,State Treasurer,R,,Over Votes,0
Benton,Precinct 132,State Treasurer,R,,Jon Kvistad,91
Benton,Precinct 132,State Treasurer,R,,Write-in,5
Benton,Precinct 132,State Treasurer,R,,Under Votes,70
Benton,Precinct 132,State Treasurer,R,,Over Votes,0
Benton,Precinct 133,State Treasurer,R,,Jon Kvistad,71
Benton,Precinct 133,State Treasurer,R,,Write-in,1
Benton,Precinct 133,State Treasurer,R,,Under Votes,34
Benton,Precinct 133,State Treasurer,R,,Over Votes,0
Benton,Precinct 134,State Treasurer,R,,Jon Kvistad,9
Benton,Precinct 134,State Treasurer,R,,Write-in,0
Benton,Precinct 134,State Treasurer,R,,Under Votes,2
Benton,Precinct 134,State Treasurer,R,,Over Votes,0
Benton,Precinct 135,State Treasurer,R,,Jon Kvistad,47
Benton,Precinct 135,State Treasurer,R,,Write-in,0
Benton,Precinct 135,State Treasurer,R,,Under Votes,41
Benton,Precinct 135,State Treasurer,R,,Over Votes,0
Benton,Precinct 136,State Treasurer,R,,Jon Kvistad,48
Benton,Precinct 136,State Treasurer,R,,Write-in,0
Benton,Precinct 136,State Treasurer,R,,Under Votes,25
Benton,Precinct 136,State Treasurer,R,,Over Votes,0
Benton,Precinct 137,State Treasurer,R,,Jon Kvistad,70
Benton,Precinct 137,State Treasurer,R,,Write-in,0
Benton,Precinct 137,State Treasurer,R,,Under Votes,73
Benton,Precinct 137,State Treasurer,R,,Over Votes,0
Benton,Precinct 138,State Treasurer,R,,Jon Kvistad,35
Benton,Precinct 138,State Treasurer,R,,Write-in,1
Benton,Precinct 138,State Treasurer,R,,Under Votes,24
Benton,Precinct 138,State Treasurer,R,,Over Votes,0
Benton,Precinct 139,State Treasurer,R,,Jon Kvistad,68
Benton,Precinct 139,State Treasurer,R,,Write-in,0
Benton,Precinct 139,State Treasurer,R,,Under Votes,52
Benton,Precinct 139,State Treasurer,R,,Over Votes,0
Benton,Precinct 140,State Treasurer,R,,Jon Kvistad,93
Benton,Precinct 140,State Treasurer,R,,Write-in,4
Benton,Precinct 140,State Treasurer,R,,Under Votes,62
Benton,Precinct 140,State Treasurer,R,,Over Votes,0
Benton,Precinct 141,State Treasurer,R,,Jon Kvistad,26
Benton,Precinct 141,State Treasurer,R,,Write-in,1
Benton,Precinct 141,State Treasurer,R,,Under Votes,10
Benton,Precinct 141,State Treasurer,R,,Over Votes,0
Benton,Precinct 142,State Treasurer,R,,Jon Kvistad,104
Benton,Precinct 142,State Treasurer,R,,Write-in,3
Benton,Precinct 142,State Treasurer,R,,Under Votes,83
Benton,Precinct 142,State Treasurer,R,,Over Votes,0
Benton,Precinct 143,State Treasurer,R,,Jon Kvistad,8
Benton,Precinct 143,State Treasurer,R,,Write-in,0
Benton,Precinct 143,State Treasurer,R,,Under Votes,2
Benton,Precinct 143,State Treasurer,R,,Over Votes,0
Benton,Precinct 144,State Treasurer,R,,Jon Kvistad,142
Benton,Precinct 144,State Treasurer,R,,Write-in,1
Benton,Precinct 144,State Treasurer,R,,Under Votes,101
Benton,Precinct 144,State Treasurer,R,,Over Votes,0
Benton,Precinct 145,State Treasurer,R,,Jon Kvistad,50
Benton,Precinct 145,State Treasurer,R,,Write-in,1
Benton,Precinct 145,State Treasurer,R,,Under Votes,18
Benton,Precinct 145,State Treasurer,R,,Over Votes,0
Benton,Precinct 146,State Treasurer,R,,Jon Kvistad,6
Benton,Precinct 146,State Treasurer,R,,Write-in,0
Benton,Precinct 146,State Treasurer,R,,Under Votes,4
Benton,Precinct 146,State Treasurer,R,,Over Votes,0
Benton,Precinct 147,State Treasurer,R,,Jon Kvistad,31
Benton,Precinct 147,State Treasurer,R,,Write-in,2
Benton,Precinct 147,State Treasurer,R,,Under Votes,23
Benton,Precinct 147,State Treasurer,R,,Over Votes,0
Benton,Precinct 148,State Treasurer,R,,Jon Kvistad,76
Benton,Precinct 148,State Treasurer,R,,Write-in,2
Benton,Precinct 148,State Treasurer,R,,Under Votes,45
Benton,Precinct 148,State Treasurer,R,,Over Votes,0
Benton,Precinct 149,State Treasurer,R,,Jon Kvistad,32
Benton,Precinct 149,State Treasurer,R,,Write-in,0
Benton,Precinct 149,State Treasurer,R,,Under Votes,30
Benton,Precinct 149,State Treasurer,R,,Over Votes,0
Benton,Precinct 150,State Treasurer,R,,Jon Kvistad,29
Benton,Precinct 150,State Treasurer,R,,Write-in,1
Benton,Precinct 150,State Treasurer,R,,Under Votes,23
Benton,Precinct 150,State Treasurer,R,,Over Votes,0
Benton,Precinct 151,State Treasurer,R,,Jon Kvistad,53
Benton,Precinct 151,State Treasurer,R,,Write-in,1
Benton,Precinct 151,State Treasurer,R,,Under Votes,23
Benton,Precinct 151,State Treasurer,R,,Over Votes,0
Benton,Precinct 152,State Treasurer,R,,Jon Kvistad,95
Benton,Precinct 152,State Treasurer,R,,Write-in,0
Benton,Precinct 152,State Treasurer,R,,Under Votes,46
Benton,Precinct 152,State Treasurer,R,,Over Votes,0
Benton,Precinct 153,State Treasurer,R,,Jon Kvistad,10
Benton,Precinct 153,State Treasurer,R,,Write-in,1
Benton,Precinct 153,State Treasurer,R,,Under Votes,3
Benton,Precinct 153,State Treasurer,R,,Over Votes,0
Benton,Precinct 154,State Treasurer,R,,Jon Kvistad,107
Benton,Precinct 154,State Treasurer,R,,Write-in,1
Benton,Precinct 154,State Treasurer,R,,Under Votes,84
Benton,Precinct 154,State Treasurer,R,,Over Votes,0
Benton,Precinct 155,State Treasurer,R,,Jon Kvistad,146
Benton,Precinct 155,State Treasurer,R,,Write-in,3
Benton,Precinct 155,State Treasurer,R,,Under Votes,80
Benton,Precinct 155,State Treasurer,R,,Over Votes,0
Benton,Precinct 156,State Treasurer,R,,Jon Kvistad,37
Benton,Precinct 156,State Treasurer,R,,Write-in,0
Benton,Precinct 156,State Treasurer,R,,Under Votes,23
Benton,Precinct 156,State Treasurer,R,,Over Votes,0
Benton,Precinct 157,State Treasurer,R,,Jon Kvistad,16
Benton,Precinct 157,State Treasurer,R,,Write-in,0
Benton,Precinct 157,State Treasurer,R,,Under Votes,14
Benton,Precinct 157,State Treasurer,R,,Over Votes,0
Benton,Precinct 158,State Treasurer,R,,Jon Kvistad,88
Benton,Precinct 158,State Treasurer,R,,Write-in,0
Benton,Precinct 158,State Treasurer,R,,Under Votes,42
Benton,Precinct 158,State Treasurer,R,,Over Votes,0
Benton,Precinct 159,State Treasurer,R,,Jon Kvistad,12
Benton,Precinct 159,State Treasurer,R,,Write-in,0
Benton,Precinct 159,State Treasurer,R,,Under Votes,7
Benton,Precinct 159,State Treasurer,R,,Over Votes,0
Benton,Precinct 160,State Treasurer,R,,Jon Kvistad,7
Benton,Precinct 160,State Treasurer,R,,Write-in,0
Benton,Precinct 160,State Treasurer,R,,Under Votes,4
Benton,Precinct 160,State Treasurer,R,,Over Votes,0
Benton,Precinct 161,State Treasurer,R,,Jon Kvistad,156
Benton,Precinct 161,State Treasurer,R,,Write-in,0
Benton,Precinct 161,State Treasurer,R,,Under Votes,104
Benton,Precinct 161,State Treasurer,R,,Over Votes,0
Benton,Precinct 163,State Treasurer,R,,Jon Kvistad,0
Benton,Precinct 163,State Treasurer,R,,Write-in,0
Benton,Precinct 163,State Treasurer,R,,Under Votes,0
Benton,Precinct 163,State Treasurer,R,,Over Votes,0
Benton,Precinct 164,State Treasurer,R,,Jon Kvistad,140
Benton,Precinct 164,State Treasurer,R,,Write-in,1
Benton,Precinct 164,State Treasurer,R,,Under Votes,61
Benton,Precinct 164,State Treasurer,R,,Over Votes,0
Benton,Precinct 165,State Treasurer,R,,Jon Kvistad,205
Benton,Precinct 165,State Treasurer,R,,Write-in,3
Benton,Precinct 165,State Treasurer,R,,Under Votes,115
Benton,Precinct 165,State Treasurer,R,,Over Votes,0
Benton,Precinct 166,State Treasurer,R,,Jon Kvistad,202
Benton,Precinct 166,State Treasurer,R,,Write-in,3
Benton,Precinct 166,State Treasurer,R,,Under Votes,125
Benton,Precinct 166,State Treasurer,R,,Over Votes,1
Benton,Precinct 167,State Treasurer,R,,Jon Kvistad,43
Benton,Precinct 167,State Treasurer,R,,Write-in,1
Benton,Precinct 167,State Treasurer,R,,Under Votes,39
Benton,Precinct 167,State Treasurer,R,,Over Votes,0
Benton,Precinct 168,State Treasurer,R,,Jon Kvistad,95
Benton,Precinct 168,State Treasurer,R,,Write-in,2
Benton,Precinct 168,State Treasurer,R,,Under Votes,65
Benton,Precinct 168,State Treasurer,R,,Over Votes,0
Benton,Precinct 168,State Treasurer,R,,Jon Kvistad,10
Benton,Precinct 168,State Treasurer,R,,Write-in,0
Benton,Precinct 168,State Treasurer,R,,Under Votes,7
Benton,Precinct 168,State Treasurer,R,,Over Votes,0
Benton,Precinct 082,Attorney General,R,,Kevin L. Mannix,34
Benton,Precinct 082,Attorney General,R,,Write-in,2
Benton,Precinct 082,Attorney General,R,,Under Votes,33
Benton,Precinct 082,Attorney General,R,,Over Votes,0
Benton,Precinct 083,Attorney General,R,,Kevin L. Mannix,23
Benton,Precinct 083,Attorney General,R,,Write-in,1
Benton,Precinct 083,Attorney General,R,,Under Votes,11
Benton,Precinct 083,Attorney General,R,,Over Votes,0
Benton,Precinct 084,Attorney General,R,,Kevin L. Mannix,93
Benton,Precinct 084,Attorney General,R,,Write-in,0
Benton,Precinct 084,Attorney General,R,,Under Votes,46
Benton,Precinct 084,Attorney General,R,,Over Votes,0
Benton,Precinct 085,Attorney General,R,,Kevin L. Mannix,31
Benton,Precinct 085,Attorney General,R,,Write-in,0
Benton,Precinct 085,Attorney General,R,,Under Votes,18
Benton,Precinct 085,Attorney General,R,,Over Votes,0
Benton,Precinct 086,Attorney General,R,,Kevin L. Mannix,50
Benton,Precinct 086,Attorney General,R,,Write-in,0
Benton,Precinct 086,Attorney General,R,,Under Votes,37
Benton,Precinct 086,Attorney General,R,,Over Votes,0
Benton,Precinct 087,Attorney General,R,,Kevin L. Mannix,125
Benton,Precinct 087,Attorney General,R,,Write-in,3
Benton,Precinct 087,Attorney General,R,,Under Votes,58
Benton,Precinct 087,Attorney General,R,,Over Votes,0
Benton,Precinct 088,Attorney General,R,,Kevin L. Mannix,98
Benton,Precinct 088,Attorney General,R,,Write-in,3
Benton,Precinct 088,Attorney General,R,,Under Votes,45
Benton,Precinct 088,Attorney General,R,,Over Votes,0
Benton,Precinct 089,Attorney General,R,,Kevin L. Mannix,39
Benton,Precinct 089,Attorney General,R,,Write-in,0
Benton,Precinct 089,Attorney General,R,,Under Votes,26
Benton,Precinct 089,Attorney General,R,,Over Votes,0
Benton,Precinct 091,Attorney General,R,,Kevin L. Mannix,5
Benton,Precinct 091,Attorney General,R,,Write-in,0
Benton,Precinct 091,Attorney General,R,,Under Votes,1
Benton,Precinct 091,Attorney General,R,,Over Votes,0
Benton,Precinct 092,Attorney General,R,,Kevin L. Mannix,193
Benton,Precinct 092,Attorney General,R,,Write-in,3
Benton,Precinct 092,Attorney General,R,,Under Votes,85
Benton,Precinct 092,Attorney General,R,,Over Votes,0
Benton,Precinct 093,Attorney General,R,,Kevin L. Mannix,59
Benton,Precinct 093,Attorney General,R,,Write-in,0
Benton,Precinct 093,Attorney General,R,,Under Votes,18
Benton,Precinct 093,Attorney General,R,,Over Votes,0
Benton,Precinct 094,Attorney General,R,,Kevin L. Mannix,148
Benton,Precinct 094,Attorney General,R,,Write-in,4
Benton,Precinct 094,Attorney General,R,,Under Votes,81
Benton,Precinct 094,Attorney General,R,,Over Votes,0
Benton,Precinct 095,Attorney General,R,,Kevin L. Mannix,0
Benton,Precinct 095,Attorney General,R,,Write-in,0
Benton,Precinct 095,Attorney General,R,,Under Votes,2
Benton,Precinct 095,Attorney General,R,,Over Votes,0
Benton,Precinct 096,Attorney General,R,,Kevin L. Mannix,97
Benton,Precinct 096,Attorney General,R,,Write-in,2
Benton,Precinct 096,Attorney General,R,,Under Votes,57
Benton,Precinct 096,Attorney General,R,,Over Votes,0
Benton,Precinct 097,Attorney General,R,,Kevin L. Mannix,132
Benton,Precinct 097,Attorney General,R,,Write-in,0
Benton,Precinct 097,Attorney General,R,,Under Votes,65
Benton,Precinct 097,Attorney General,R,,Over Votes,0
Benton,Precinct 098,Attorney General,R,,Kevin L. Mannix,56
Benton,Precinct 098,Attorney General,R,,Write-in,0
Benton,Precinct 098,Attorney General,R,,Under Votes,23
Benton,Precinct 098,Attorney General,R,,Over Votes,0
Benton,Precinct 099,Attorney General,R,,Kevin L. Mannix,88
Benton,Precinct 099,Attorney General,R,,Write-in,0
Benton,Precinct 099,Attorney General,R,,Under Votes,24
Benton,Precinct 099,Attorney General,R,,Over Votes,0
Benton,Precinct 100,Attorney General,R,,Kevin L. Mannix,45
Benton,Precinct 100,Attorney General,R,,Write-in,0
Benton,Precinct 100,Attorney General,R,,Under Votes,28
Benton,Precinct 100,Attorney General,R,,Over Votes,0
Benton,Precinct 101,Attorney General,R,,Kevin L. Mannix,68
Benton,Precinct 101,Attorney General,R,,Write-in,0
Benton,Precinct 101,Attorney General,R,,Under Votes,32
Benton,Precinct 101,Attorney General,R,,Over Votes,0
Benton,Precinct 102,Attorney General,R,,Kevin L. Mannix,0
Benton,Precinct 102,Attorney General,R,,Write-in,0
Benton,Precinct 102,Attorney General,R,,Under Votes,0
Benton,Precinct 102,Attorney General,R,,Over Votes,0
Benton,Precinct 103,Attorney General,R,,Kevin L. Mannix,5
Benton,Precinct 103,Attorney General,R,,Write-in,1
Benton,Precinct 103,Attorney General,R,,Under Votes,2
Benton,Precinct 103,Attorney General,R,,Over Votes,0
Benton,Precinct 104,Attorney General,R,,Kevin L. Mannix,10
Benton,Precinct 104,Attorney General,R,,Write-in,0
Benton,Precinct 104,Attorney General,R,,Under Votes,5
Benton,Precinct 104,Attorney General,R,,Over Votes,0
Benton,Precinct 105,Attorney General,R,,Kevin L. Mannix,20
Benton,Precinct 105,Attorney General,R,,Write-in,0
Benton,Precinct 105,Attorney General,R,,Under Votes,15
Benton,Precinct 105,Attorney General,R,,Over Votes,0
Benton,Precinct 106,Attorney General,R,,Kevin L. Mannix,20
Benton,Precinct 106,Attorney General,R,,Write-in,0
Benton,Precinct 106,Attorney General,R,,Under Votes,6
Benton,Precinct 106,Attorney General,R,,Over Votes,0
Benton,Precinct 107,Attorney General,R,,Kevin L. Mannix,39
Benton,Precinct 107,Attorney General,R,,Write-in,1
Benton,Precinct 107,Attorney General,R,,Under Votes,29
Benton,Precinct 107,Attorney General,R,,Over Votes,0
Benton,Precinct 108,Attorney General,R,,Kevin L. Mannix,74
Benton,Precinct 108,Attorney General,R,,Write-in,0
Benton,Precinct 108,Attorney General,R,,Under Votes,42
Benton,Precinct 108,Attorney General,R,,Over Votes,0
Benton,Precinct 109,Attorney General,R,,Kevin L. Mannix,91
Benton,Precinct 109,Attorney General,R,,Write-in,1
Benton,Precinct 109,Attorney General,R,,Under Votes,42
Benton,Precinct 109,Attorney General,R,,Over Votes,0
Benton,Precinct 110,Attorney General,R,,Kevin L. Mannix,40
Benton,Precinct 110,Attorney General,R,,Write-in,1
Benton,Precinct 110,Attorney General,R,,Under Votes,23
Benton,Precinct 110,Attorney General,R,,Over Votes,0
Benton,Precinct 111,Attorney General,R,,Kevin L. Mannix,59
Benton,Precinct 111,Attorney General,R,,Write-in,3
Benton,Precinct 111,Attorney General,R,,Under Votes,26
Benton,Precinct 111,Attorney General,R,,Over Votes,0
Benton,Precinct 112,Attorney General,R,,Kevin L. Mannix,16
Benton,Precinct 112,Attorney General,R,,Write-in,1
Benton,Precinct 112,Attorney General,R,,Under Votes,13
Benton,Precinct 112,Attorney General,R,,Over Votes,0
Benton,Precinct 113,Attorney General,R,,Kevin L. Mannix,80
Benton,Precinct 113,Attorney General,R,,Write-in,2
Benton,Precinct 113,Attorney General,R,,Under Votes,47
Benton,Precinct 113,Attorney General,R,,Over Votes,1
Benton,Precinct 114,Attorney General,R,,Kevin L. Mannix,85
Benton,Precinct 114,Attorney General,R,,Write-in,1
Benton,Precinct 114,Attorney General,R,,Under Votes,39
Benton,Precinct 114,Attorney General,R,,Over Votes,0
Benton,Precinct 115,Attorney General,R,,Kevin L. Mannix,88
Benton,Precinct 115,Attorney General,R,,Write-in,3
Benton,Precinct 115,Attorney General,R,,Under Votes,63
Benton,Precinct 115,Attorney General,R,,Over Votes,0
Benton,Precinct 116,Attorney General,R,,Kevin L. Mannix,31
Benton,Precinct 116,Attorney General,R,,Write-in,1
Benton,Precinct 116,Attorney General,R,,Under Votes,35
Benton,Precinct 116,Attorney General,R,,Over Votes,0
Benton,Precinct 117,Attorney General,R,,Kevin L. Mannix,103
Benton,Precinct 117,Attorney General,R,,Write-in,1
Benton,Precinct 117,Attorney General,R,,Under Votes,33
Benton,Precinct 117,Attorney General,R,,Over Votes,0
Benton,Precinct 118,Attorney General,R,,Kevin L. Mannix,94
Benton,Precinct 118,Attorney General,R,,Write-in,2
Benton,Precinct 118,Attorney General,R,,Under Votes,31
Benton,Precinct 118,Attorney General,R,,Over Votes,0
Benton,Precinct 119,Attorney General,R,,Kevin L. Mannix,28
Benton,Precinct 119,Attorney General,R,,Write-in,0
Benton,Precinct 119,Attorney General,R,,Under Votes,5
Benton,Precinct 119,Attorney General,R,,Over Votes,0
Benton,Precinct 120,Attorney General,R,,Kevin L. Mannix,65
Benton,Precinct 120,Attorney General,R,,Write-in,1
