county,precinct,office,party,district,candidate,votes
Washington,311 LAURELWOOD,President,R,,George W. Bush,66
Washington,312 GALES CREEK,President,R,,George W. Bush,117
Washington,313 HILLSBORO-UNINCORP,President,R,,George W. Bush,67
Washington,314 GLENCOE,President,R,,George W. Bush,143
Washington,315 HELVETIA,President,R,,George W. Bush,126
Washington,316 PUMPKIN RIDGE,President,R,,George W. Bush,183
Washington,317 VERBOORT,President,R,,George W. Bush,113
Washington,318 MINTER BRIDGE,President,R,,George W. Bush,359
Washington,319 QUATAMA STREET,President,R,,George W. Bush,76
Washington,320 HAZELDALE,President,R,,George W. Bush,226
Washington,321 GASTON,President,R,,George W. Bush,20
Washington,322 JACKTOWN,President,R,,George W. Bush,45
Washington,323 INDIAN HILLS,President,R,,George W. Bush,320
Washington,324 HAGG LAKE,President,R,,George W. Bush,85
Washington,325 HILLSBORO-ISLANDS,President,R,,George W. Bush,3
Washington,326 RURAL BANKS,President,R,,George W. Bush,215
Washington,327 BROWN MIDDLE SCHOOL,President,R,,George W. Bush,314
Washington,328 FARMINGTON VIEW,President,R,,George W. Bush,233
Washington,329 CENTURY SCHOOL,President,R,,George W. Bush,366
Washington,330 NORTH PLAINS,President,R,,George W. Bush,91
Washington,331 EVERGREEN,President,R,,George W. Bush,0
Washington,332 ORENCO STATION,President,R,,George W. Bush,164
Washington,333 JOHN OLSEN,President,R,,George W. Bush,215
Washington,334 DIXIE MOUNTAIN,President,R,,George W. Bush,13
Washington,335 JACKSON SCHOOL,President,R,,George W. Bush,500
Washington,336 FAIRGROUNDS,President,R,,George W. Bush,403
Washington,337 WALNUT STREET,President,R,,George W. Bush,291
Washington,338 CORNELIUS,President,R,,George W. Bush,392
Washington,339 FOREST GROVE-EAST,President,R,,George W. Bush,575
Washington,340 FOREST GROVE-WEST,President,R,,George W. Bush,578
Washington,341 CORNELIUS-SCHEFFLIN,President,R,,George W. Bush,105
Washington,342 DAVID HILL RD,President,R,,George W. Bush,50
Washington,343 MOOBERRY,President,R,,George W. Bush,514
Washington,344 HILLSBORO CENTRAL,President,R,,George W. Bush,361
Washington,345 W/HILLSBORO-UNINCORP,President,R,,George W. Bush,26
Washington,346 CORNELIUS/TUAL RIVER,President,R,,George W. Bush,36
Washington,347 FG/TUALATIN RIVER,President,R,,George W. Bush,2
Washington,348 BROOKWOOD,President,R,,George W. Bush,3
Washington,349 DIVISION STREET,President,R,,George W. Bush,255
Washington,350 FIR GROVE,President,R,,George W. Bush,563
Washington,351 ALOHA PARK,President,R,,George W. Bush,189
Washington,352 BEAVERTON-CENTER,President,R,,George W. Bush,55
Washington,353 WALKER ROAD-SOUTH,President,R,,George W. Bush,157
Washington,354 CHEHALEM SCHOOL,President,R,,George W. Bush,552
Washington,355 MEADOW PARK,President,R,,George W. Bush,387
Washington,356 ALOHA-WEST,President,R,,George W. Bush,369
Washington,357 HERITAGE PARK,President,R,,George W. Bush,224
Washington,358 SEMINOLE ESTATES,President,R,,George W. Bush,156
Washington,359 WATERHOUSE,President,R,,George W. Bush,480
Washington,360 PHEASANT LANE,President,R,,George W. Bush,290
Washington,361 MILLIKAN,President,R,,George W. Bush,49
Washington,362 CEDAR HILLS,President,R,,George W. Bush,555
Washington,363 BARNES RD,President,R,,George W. Bush,505
Washington,364 MCDANIEL RD,President,R,,George W. Bush,480
Washington,365 LEAHY RD,President,R,,George W. Bush,469
Washington,366 WEST TUALATIN VIEW,President,R,,George W. Bush,355
Washington,367 THOMPSON RD,President,R,,George W. Bush,387
Washington,368 SOMERSET,President,R,,George W. Bush,410
Washington,369 COLUMBIA,President,R,,George W. Bush,301
Washington,370 ROCK CREEK,President,R,,George W. Bush,345
Washington,371 OAK HILLS,President,R,,George W. Bush,376
Washington,372 RIDGEWOOD SCHOOL,President,R,,George W. Bush,334
Washington,373 PCC,President,R,,George W. Bush,117
Washington,374 JACOBSON RD,President,R,,George W. Bush,0
Washington,375 PORTLAND CITY,President,R,,George W. Bush,21
Washington,376 WESTVIEW,President,R,,George W. Bush,476
Washington,377 BETHANY,President,R,,George W. Bush,835
Washington,378 CANYON LN,President,R,,George W. Bush,111
Washington,379 HALL BLVD,President,R,,George W. Bush,458
Washington,380 HIGHLAND PARK,President,R,,George W. Bush,419
Washington,381 BEAVERTON/CENTER ST,President,R,,George W. Bush,243
Washington,382 GREENWAY,President,R,,George W. Bush,371
Washington,383 BEAVERTON-HILLSDALE,President,R,,George W. Bush,218
Washington,384 GARDEN HOME,President,R,,George W. Bush,373
Washington,385 PORTLAND GOLF CLUB,President,R,,George W. Bush,537
Washington,386 RALEIGH PARK,President,R,,George W. Bush,631
Washington,387 CANYON RD,President,R,,George W. Bush,51
Washington,388 WHITFORD,President,R,,George W. Bush,115
Washington,389 SEXTON MOUNTAIN,President,R,,George W. Bush,463
Washington,390 SOUTHRIDGE,President,R,,George W. Bush,571
Washington,391 PORTLAND CITY COM 3,President,R,,George W. Bush,8
Washington,392 PORTLAND CITY COM 2,President,R,,George W. Bush,5
Washington,393 MONTCLAIR,President,R,,George W. Bush,72
Washington,394 CANBY ST,President,R,,George W. Bush,4
Washington,395 MURRAYHILL,President,R,,George W. Bush,322
Washington,396 DURHAM,President,R,,George W. Bush,146
Washington,397 BULL MOUNTAIN,President,R,,George W. Bush,477
Washington,398 COOPER MOUNTAIN,President,R,,George W. Bush,205
Washington,399 METZGER,President,R,,George W. Bush,214
Washington,400 WASHINGTON SQUARE,President,R,,George W. Bush,268
Washington,401 MAYO STREET,President,R,,George W. Bush,164
Washington,402 WALNUT ISLAND,President,R,,George W. Bush,68
Washington,403 TIGARD/GAARDE ST,President,R,,George W. Bush,591
Washington,404 FOWLER SCHOOL,President,R,,George W. Bush,387
Washington,405 TWALITY SCHOOL,President,R,,George W. Bush,572
Washington,406 TIGARD CITY HALL,President,R,,George W. Bush,351
Washington,407 DEERCREEK,President,R,,George W. Bush,83
Washington,408 SUMMERFIELD,President,R,,George W. Bush,954
Washington,409 SUMMERLAKE-WEST,President,R,,George W. Bush,274
Washington,410 BEEF BEND RD,President,R,,George W. Bush,191
Washington,411 SCHOLLS HEIGHTS,President,R,,George W. Bush,135
Washington,412 COOPER MT SCHOOL,President,R,,George W. Bush,276
Washington,413 PORTLAND CITY,President,R,,George W. Bush,21
Washington,414 BARROWS RD,President,R,,George W. Bush,170
Washington,415 TUALATIN CITY/RIVER,President,R,,George W. Bush,72
Washington,416 SUMMERLAKE-EAST,President,R,,George W. Bush,267
Washington,417 ELDORADO,President,R,,George W. Bush,338
Washington,418 HART ROAD,President,R,,George W. Bush,27
Washington,419 KING CITY,President,R,,George W. Bush,454
Washington,420 TUALATIN CITY,President,R,,George W. Bush,541
Washington,421 TRI-CITIES,President,R,,George W. Bush,16
Washington,422 TUALATIN-UNINCORP,President,R,,George W. Bush,3
Washington,423 TUALATIN-NORTH,President,R,,George W. Bush,322
Washington,424 NW SHERWOOD CITY,President,R,,George W. Bush,484
Washington,425 SHERWOOD-UNINCORP,President,R,,George W. Bush,94
Washington,426 GRONER,President,R,,George W. Bush,97
Washington,427 SCHOLLS,President,R,,George W. Bush,243
Washington,428 TUALATIN-WEST,President,R,,George W. Bush,122
Washington,429 MILLER HILL,President,R,,George W. Bush,253
Washington,430 BALD PEAK,President,R,,George W. Bush,81
Washington,431 MOUNTAIN HOME,President,R,,George W. Bush,206
Washington,432 WILSONVILLE,President,R,,George W. Bush,0
Washington,433 ED BYROM SCHOOL,President,R,,George W. Bush,371
Washington,434 ERROL HASSELL,President,R,,George W. Bush,369
Washington,435 SE SHERWOOD CITY,President,R,,George W. Bush,512
Washington,436 TUALATIN CITY,President,R,,George W. Bush,140
Washington,437 HAZELBROOK,President,R,,George W. Bush,9
Washington,438 SE COUNTY,President,R,,George W. Bush,120
Washington,301 RURAL NW COUNTY,President,R,,Alan Keyes,63
Washington,302 KINNAMAN,President,R,,Alan Keyes,51
Washington,303 WITCH HAZEL,President,R,,Alan Keyes,25
Washington,304 BUTTERNUT,President,R,,Alan Keyes,60
Washington,305 BANKS,President,R,,Alan Keyes,19
Washington,306 TANASBOURNE,President,R,,Alan Keyes,12
Washington,307 WILLOW CREEK,President,R,,Alan Keyes,59
Washington,308 BLOOMING FERN HILL,President,R,,Alan Keyes,18
Washington,309 HAWTHORNE FARMS,President,R,,Alan Keyes,12
Washington,310 DILLEY,President,R,,Alan Keyes,22
Washington,311 LAURELWOOD,President,R,,Alan Keyes,11
Washington,312 GALES CREEK,President,R,,Alan Keyes,17
Washington,313 HILLSBORO-UNINCORP,President,R,,Alan Keyes,13
Washington,314 GLENCOE,President,R,,Alan Keyes,17
Washington,315 HELVETIA,President,R,,Alan Keyes,12
Washington,316 PUMPKIN RIDGE,President,R,,Alan Keyes,32
Washington,317 VERBOORT,President,R,,Alan Keyes,20
Washington,318 MINTER BRIDGE,President,R,,Alan Keyes,69
Washington,319 QUATAMA STREET,President,R,,Alan Keyes,13
Washington,320 HAZELDALE,President,R,,Alan Keyes,52
Washington,321 GASTON,President,R,,Alan Keyes,8
Washington,322 JACKTOWN,President,R,,Alan Keyes,4
Washington,323 INDIAN HILLS,President,R,,Alan Keyes,70
Washington,324 HAGG LAKE,President,R,,Alan Keyes,14
Washington,325 HILLSBORO-ISLANDS,President,R,,Alan Keyes,0
Washington,326 RURAL BANKS,President,R,,Alan Keyes,25
Washington,327 BROWN MIDDLE SCHOOL,President,R,,Alan Keyes,60
Washington,328 FARMINGTON VIEW,President,R,,Alan Keyes,38
Washington,329 CENTURY SCHOOL,President,R,,Alan Keyes,52
Washington,330 NORTH PLAINS,President,R,,Alan Keyes,25
Washington,331 EVERGREEN,President,R,,Alan Keyes,0
Washington,332 ORENCO STATION,President,R,,Alan Keyes,39
Washington,333 JOHN OLSEN,President,R,,Alan Keyes,41
Washington,334 DIXIE MOUNTAIN,President,R,,Alan Keyes,2
Washington,335 JACKSON SCHOOL,President,R,,Alan Keyes,73
Washington,336 FAIRGROUNDS,President,R,,Alan Keyes,66
Washington,337 WALNUT STREET,President,R,,Alan Keyes,45
Washington,338 CORNELIUS,President,R,,Alan Keyes,80
Washington,339 FOREST GROVE-EAST,President,R,,Alan Keyes,95
Washington,340 FOREST GROVE-WEST,President,R,,Alan Keyes,92
Washington,341 CORNELIUS-SCHEFFLIN,President,R,,Alan Keyes,22
Washington,342 DAVID HILL RD,President,R,,Alan Keyes,9
Washington,343 MOOBERRY,President,R,,Alan Keyes,77
Washington,344 HILLSBORO CENTRAL,President,R,,Alan Keyes,63
Washington,345 W/HILLSBORO-UNINCORP,President,R,,Alan Keyes,7
Washington,346 CORNELIUS/TUAL RIVER,President,R,,Alan Keyes,10
Washington,347 FG/TUALATIN RIVER,President,R,,Alan Keyes,1
Washington,348 BROOKWOOD,President,R,,Alan Keyes,0
Washington,349 DIVISION STREET,President,R,,Alan Keyes,46
Washington,350 FIR GROVE,President,R,,Alan Keyes,92
Washington,351 ALOHA PARK,President,R,,Alan Keyes,48
Washington,352 BEAVERTON-CENTER,President,R,,Alan Keyes,17
Washington,353 WALKER ROAD-SOUTH,President,R,,Alan Keyes,28
Washington,354 CHEHALEM SCHOOL,President,R,,Alan Keyes,66
Washington,355 MEADOW PARK,President,R,,Alan Keyes,72
Washington,356 ALOHA-WEST,President,R,,Alan Keyes,67
Washington,357 HERITAGE PARK,President,R,,Alan Keyes,55
Washington,358 SEMINOLE ESTATES,President,R,,Alan Keyes,25
Washington,359 WATERHOUSE,President,R,,Alan Keyes,67
Washington,360 PHEASANT LANE,President,R,,Alan Keyes,57
Washington,361 MILLIKAN,President,R,,Alan Keyes,25
Washington,362 CEDAR HILLS,President,R,,Alan Keyes,103
Washington,363 BARNES RD,President,R,,Alan Keyes,83
Washington,364 MCDANIEL RD,President,R,,Alan Keyes,80
Washington,365 LEAHY RD,President,R,,Alan Keyes,70
Washington,366 WEST TUALATIN VIEW,President,R,,Alan Keyes,54
Washington,367 THOMPSON RD,President,R,,Alan Keyes,46
Washington,368 SOMERSET,President,R,,Alan Keyes,65
Washington,369 COLUMBIA,President,R,,Alan Keyes,39
Washington,370 ROCK CREEK,President,R,,Alan Keyes,41
Washington,371 OAK HILLS,President,R,,Alan Keyes,48
Washington,372 RIDGEWOOD SCHOOL,President,R,,Alan Keyes,47
Washington,373 PCC,President,R,,Alan Keyes,24
Washington,374 JACOBSON RD,President,R,,Alan Keyes,0
Washington,375 PORTLAND CITY,President,R,,Alan Keyes,0
Washington,376 WESTVIEW,President,R,,Alan Keyes,89
Washington,377 BETHANY,President,R,,Alan Keyes,74
Washington,378 CANYON LN,President,R,,Alan Keyes,19
Washington,379 HALL BLVD,President,R,,Alan Keyes,85
Washington,380 HIGHLAND PARK,President,R,,Alan Keyes,72
Washington,381 BEAVERTON/CENTER ST,President,R,,Alan Keyes,55
Washington,382 GREENWAY,President,R,,Alan Keyes,65
Washington,383 BEAVERTON-HILLSDALE,President,R,,Alan Keyes,30
Washington,384 GARDEN HOME,President,R,,Alan Keyes,71
Washington,385 PORTLAND GOLF CLUB,President,R,,Alan Keyes,66
Washington,386 RALEIGH PARK,President,R,,Alan Keyes,108
Washington,387 CANYON RD,President,R,,Alan Keyes,7
Washington,388 WHITFORD,President,R,,Alan Keyes,20
Washington,389 SEXTON MOUNTAIN,President,R,,Alan Keyes,57
Washington,390 SOUTHRIDGE,President,R,,Alan Keyes,86
Washington,391 PORTLAND CITY COM 3,President,R,,Alan Keyes,3
Washington,392 PORTLAND CITY COM 2,President,R,,Alan Keyes,2
Washington,393 MONTCLAIR,President,R,,Alan Keyes,18
Washington,394 CANBY ST,President,R,,Alan Keyes,1
Washington,395 MURRAYHILL,President,R,,Alan Keyes,34
Washington,396 DURHAM,President,R,,Alan Keyes,14
Washington,397 BULL MOUNTAIN,President,R,,Alan Keyes,54
Washington,398 COOPER MOUNTAIN,President,R,,Alan Keyes,34
Washington,399 METZGER,President,R,,Alan Keyes,52
Washington,400 WASHINGTON SQUARE,President,R,,Alan Keyes,70
Washington,401 MAYO STREET,President,R,,Alan Keyes,27
Washington,402 WALNUT ISLAND,President,R,,Alan Keyes,20
Washington,403 TIGARD/GAARDE ST,President,R,,Alan Keyes,89
Washington,404 FOWLER SCHOOL,President,R,,Alan Keyes,50
Washington,405 TWALITY SCHOOL,President,R,,Alan Keyes,95
Washington,406 TIGARD CITY HALL,President,R,,Alan Keyes,78
Washington,407 DEERCREEK,President,R,,Alan Keyes,18
Washington,408 SUMMERFIELD,President,R,,Alan Keyes,146
Washington,409 SUMMERLAKE-WEST,President,R,,Alan Keyes,45
Washington,410 BEEF BEND RD,President,R,,Alan Keyes,29
Washington,411 SCHOLLS HEIGHTS,President,R,,Alan Keyes,23
Washington,412 COOPER MT SCHOOL,President,R,,Alan Keyes,33
Washington,413 PORTLAND CITY,President,R,,Alan Keyes,4
Washington,414 BARROWS RD,President,R,,Alan Keyes,29
Washington,415 TUALATIN CITY/RIVER,President,R,,Alan Keyes,17
Washington,416 SUMMERLAKE-EAST,President,R,,Alan Keyes,35
Washington,417 ELDORADO,President,R,,Alan Keyes,38
Washington,418 HART ROAD,President,R,,Alan Keyes,4
Washington,419 KING CITY,President,R,,Alan Keyes,66
Washington,420 TUALATIN CITY,President,R,,Alan Keyes,77
Washington,421 TRI-CITIES,President,R,,Alan Keyes,2
Washington,422 TUALATIN-UNINCORP,President,R,,Alan Keyes,2
Washington,423 TUALATIN-NORTH,President,R,,Alan Keyes,53
Washington,424 NW SHERWOOD CITY,President,R,,Alan Keyes,93
Washington,425 SHERWOOD-UNINCORP,President,R,,Alan Keyes,15
Washington,426 GRONER,President,R,,Alan Keyes,22
Washington,427 SCHOLLS,President,R,,Alan Keyes,37
Washington,428 TUALATIN-WEST,President,R,,Alan Keyes,17
Washington,429 MILLER HILL,President,R,,Alan Keyes,34
Washington,430 BALD PEAK,President,R,,Alan Keyes,18
Washington,431 MOUNTAIN HOME,President,R,,Alan Keyes,21
Washington,432 WILSONVILLE,President,R,,Alan Keyes,0
Washington,433 ED BYROM SCHOOL,President,R,,Alan Keyes,50
Washington,434 ERROL HASSELL,President,R,,Alan Keyes,69
Washington,435 SE SHERWOOD CITY,President,R,,Alan Keyes,73
Washington,436 TUALATIN CITY,President,R,,Alan Keyes,12
Washington,437 HAZELBROOK,President,R,,Alan Keyes,3
Washington,438 SE COUNTY,President,R,,Alan Keyes,19
Washington,301 RURAL NW COUNTY,U.S. House,R,1,Charles Starr,215
Washington,302 KINNAMAN,U.S. House,R,1,Charles Starr,205
Washington,303 WITCH HAZEL,U.S. House,R,1,Charles Starr,78
Washington,304 BUTTERNUT,U.S. House,R,1,Charles Starr,262
Washington,305 BANKS,U.S. House,R,1,Charles Starr,57
Washington,306 TANASBOURNE,U.S. House,R,1,Charles Starr,55
Washington,307 WILLOW CREEK,U.S. House,R,1,Charles Starr,296
Washington,308 BLOOMING FERN HILL,U.S. House,R,1,Charles Starr,90
Washington,309 HAWTHORNE FARMS,U.S. House,R,1,Charles Starr,84
Washington,310 DILLEY,U.S. House,R,1,Charles Starr,132
Washington,311 LAURELWOOD,U.S. House,R,1,Charles Starr,56
Washington,312 GALES CREEK,U.S. House,R,1,Charles Starr,95
Washington,313 HILLSBORO-UNINCORP,U.S. House,R,1,Charles Starr,66
Washington,314 GLENCOE,U.S. House,R,1,Charles Starr,117
Washington,315 HELVETIA,U.S. House,R,1,Charles Starr,104
Washington,316 PUMPKIN RIDGE,U.S. House,R,1,Charles Starr,156
Washington,317 VERBOORT,U.S. House,R,1,Charles Starr,96
Washington,318 MINTER BRIDGE,U.S. House,R,1,Charles Starr,296
Washington,319 QUATAMA STREET,U.S. House,R,1,Charles Starr,54
Washington,320 HAZELDALE,U.S. House,R,1,Charles Starr,204
Washington,321 GASTON,U.S. House,R,1,Charles Starr,18
Washington,322 JACKTOWN,U.S. House,R,1,Charles Starr,44
Washington,323 INDIAN HILLS,U.S. House,R,1,Charles Starr,275
Washington,324 HAGG LAKE,U.S. House,R,1,Charles Starr,72
Washington,325 HILLSBORO-ISLANDS,U.S. House,R,1,Charles Starr,3
Washington,326 RURAL BANKS,U.S. House,R,1,Charles Starr,187
Washington,327 BROWN MIDDLE SCHOOL,U.S. House,R,1,Charles Starr,256
Washington,328 FARMINGTON VIEW,U.S. House,R,1,Charles Starr,195
Washington,329 CENTURY SCHOOL,U.S. House,R,1,Charles Starr,285
Washington,330 NORTH PLAINS,U.S. House,R,1,Charles Starr,85
Washington,331 EVERGREEN,U.S. House,R,1,Charles Starr,0
Washington,332 ORENCO STATION,U.S. House,R,1,Charles Starr,113
Washington,333 JOHN OLSEN,U.S. House,R,1,Charles Starr,138
Washington,334 DIXIE MOUNTAIN,U.S. House,R,1,Charles Starr,11
Washington,335 JACKSON SCHOOL,U.S. House,R,1,Charles Starr,372
Washington,336 FAIRGROUNDS,U.S. House,R,1,Charles Starr,307
Washington,337 WALNUT STREET,U.S. House,R,1,Charles Starr,236
Washington,338 CORNELIUS,U.S. House,R,1,Charles Starr,343
Washington,339 FOREST GROVE-EAST,U.S. House,R,1,Charles Starr,429
Washington,340 FOREST GROVE-WEST,U.S. House,R,1,Charles Starr,414
Washington,341 CORNELIUS-SCHEFFLIN,U.S. House,R,1,Charles Starr,97
Washington,342 DAVID HILL RD,U.S. House,R,1,Charles Starr,43
Washington,343 MOOBERRY,U.S. House,R,1,Charles Starr,395
Washington,344 HILLSBORO CENTRAL,U.S. House,R,1,Charles Starr,294
Washington,345 W/HILLSBORO-UNINCORP,U.S. House,R,1,Charles Starr,26
Washington,346 CORNELIUS/TUAL RIVER,U.S. House,R,1,Charles Starr,35
Washington,347 FG/TUALATIN RIVER,U.S. House,R,1,Charles Starr,4
Washington,348 BROOKWOOD,U.S. House,R,1,Charles Starr,1
Washington,349 DIVISION STREET,U.S. House,R,1,Charles Starr,167
Washington,350 FIR GROVE,U.S. House,R,1,Charles Starr,358
Washington,351 ALOHA PARK,U.S. House,R,1,Charles Starr,142
Washington,352 BEAVERTON-CENTER,U.S. House,R,1,Charles Starr,47
Washington,353 WALKER ROAD-SOUTH,U.S. House,R,1,Charles Starr,103
Washington,354 CHEHALEM SCHOOL,U.S. House,R,1,Charles Starr,312
Washington,355 MEADOW PARK,U.S. House,R,1,Charles Starr,236
Washington,356 ALOHA-WEST,U.S. House,R,1,Charles Starr,277
Washington,357 HERITAGE PARK,U.S. House,R,1,Charles Starr,168
Washington,358 SEMINOLE ESTATES,U.S. House,R,1,Charles Starr,127
Washington,359 WATERHOUSE,U.S. House,R,1,Charles Starr,259
Washington,360 PHEASANT LANE,U.S. House,R,1,Charles Starr,207
Washington,361 MILLIKAN,U.S. House,R,1,Charles Starr,36
Washington,362 CEDAR HILLS,U.S. House,R,1,Charles Starr,326
Washington,363 BARNES RD,U.S. House,R,1,Charles Starr,281
Washington,364 MCDANIEL RD,U.S. House,R,1,Charles Starr,228
Washington,365 LEAHY RD,U.S. House,R,1,Charles Starr,264
Washington,366 WEST TUALATIN VIEW,U.S. House,R,1,Charles Starr,169
Washington,367 THOMPSON RD,U.S. House,R,1,Charles Starr,185
Washington,368 SOMERSET,U.S. House,R,1,Charles Starr,226
Washington,369 COLUMBIA,U.S. House,R,1,Charles Starr,167
Washington,370 ROCK CREEK,U.S. House,R,1,Charles Starr,203
Washington,371 OAK HILLS,U.S. House,R,1,Charles Starr,206
Washington,372 RIDGEWOOD SCHOOL,U.S. House,R,1,Charles Starr,171
Washington,373 PCC,U.S. House,R,1,Charles Starr,101
Washington,374 JACOBSON RD,U.S. House,R,1,Charles Starr,0
Washington,375 PORTLAND CITY,U.S. House,R,1,Charles Starr,7
Washington,376 WESTVIEW,U.S. House,R,1,Charles Starr,318
Washington,377 BETHANY,U.S. House,R,1,Charles Starr,429
Washington,378 CANYON LN,U.S. House,R,1,Charles Starr,73
Washington,379 HALL BLVD,U.S. House,R,1,Charles Starr,264
Washington,380 HIGHLAND PARK,U.S. House,R,1,Charles Starr,234
Washington,381 BEAVERTON/CENTER ST,U.S. House,R,1,Charles Starr,169
Washington,382 GREENWAY,U.S. House,R,1,Charles Starr,206
Washington,383 BEAVERTON-HILLSDALE,U.S. House,R,1,Charles Starr,126
Washington,384 GARDEN HOME,U.S. House,R,1,Charles Starr,240
Washington,385 PORTLAND GOLF CLUB,U.S. House,R,1,Charles Starr,268
Washington,386 RALEIGH PARK,U.S. House,R,1,Charles Starr,335
Washington,387 CANYON RD,U.S. House,R,1,Charles Starr,27
Washington,388 WHITFORD,U.S. House,R,1,Charles Starr,69
Washington,389 SEXTON MOUNTAIN,U.S. House,R,1,Charles Starr,251
Washington,390 SOUTHRIDGE,U.S. House,R,1,Charles Starr,350
Washington,391 PORTLAND CITY COM 3,U.S. House,R,1,Charles Starr,3
Washington,392 PORTLAND CITY COM 2,U.S. House,R,1,Charles Starr,2
Washington,393 MONTCLAIR,U.S. House,R,1,Charles Starr,42
Washington,394 CANBY ST,U.S. House,R,1,Charles Starr,5
Washington,395 MURRAYHILL,U.S. House,R,1,Charles Starr,160
Washington,396 DURHAM,U.S. House,R,1,Charles Starr,62
Washington,397 BULL MOUNTAIN,U.S. House,R,1,Charles Starr,238
Washington,398 COOPER MOUNTAIN,U.S. House,R,1,Charles Starr,123
Washington,399 METZGER,U.S. House,R,1,Charles Starr,137
Washington,400 WASHINGTON SQUARE,U.S. House,R,1,Charles Starr,164
Washington,401 MAYO STREET,U.S. House,R,1,Charles Starr,89
Washington,402 WALNUT ISLAND,U.S. House,R,1,Charles Starr,45
Washington,403 TIGARD/GAARDE ST,U.S. House,R,1,Charles Starr,319
Washington,404 FOWLER SCHOOL,U.S. House,R,1,Charles Starr,218
Washington,405 TWALITY SCHOOL,U.S. House,R,1,Charles Starr,312
Washington,406 TIGARD CITY HALL,U.S. House,R,1,Charles Starr,224
Washington,407 DEERCREEK,U.S. House,R,1,Charles Starr,48
Washington,408 SUMMERFIELD,U.S. House,R,1,Charles Starr,504
Washington,409 SUMMERLAKE-WEST,U.S. House,R,1,Charles Starr,161
Washington,410 BEEF BEND RD,U.S. House,R,1,Charles Starr,102
Washington,411 SCHOLLS HEIGHTS,U.S. House,R,1,Charles Starr,87
Washington,412 COOPER MT SCHOOL,U.S. House,R,1,Charles Starr,156
Washington,413 PORTLAND CITY,U.S. House,R,1,Charles Starr,12
Washington,414 BARROWS RD,U.S. House,R,1,Charles Starr,99
Washington,415 TUALATIN CITY/RIVER,U.S. House,R,1,Charles Starr,45
Washington,416 SUMMERLAKE-EAST,U.S. House,R,1,Charles Starr,174
Washington,417 ELDORADO,U.S. House,R,1,Charles Starr,175
Washington,418 HART ROAD,U.S. House,R,1,Charles Starr,19
Washington,419 KING CITY,U.S. House,R,1,Charles Starr,251
Washington,420 TUALATIN CITY,U.S. House,R,1,Charles Starr,271
Washington,421 TRI-CITIES,U.S. House,R,1,Charles Starr,9
Washington,422 TUALATIN-UNINCORP,U.S. House,R,1,Charles Starr,2
Washington,423 TUALATIN-NORTH,U.S. House,R,1,Charles Starr,160
Washington,424 NW SHERWOOD CITY,U.S. House,R,1,Charles Starr,279
Washington,425 SHERWOOD-UNINCORP,U.S. House,R,1,Charles Starr,56
Washington,426 GRONER,U.S. House,R,1,Charles Starr,74
Washington,427 SCHOLLS,U.S. House,R,1,Charles Starr,185
Washington,428 TUALATIN-WEST,U.S. House,R,1,Charles Starr,70
Washington,429 MILLER HILL,U.S. House,R,1,Charles Starr,170
Washington,430 BALD PEAK,U.S. House,R,1,Charles Starr,63
Washington,431 MOUNTAIN HOME,U.S. House,R,1,Charles Starr,157
Washington,432 WILSONVILLE,U.S. House,R,1,Charles Starr,0
Washington,433 ED BYROM SCHOOL,U.S. House,R,1,Charles Starr,187
Washington,434 ERROL HASSELL,U.S. House,R,1,Charles Starr,235
Washington,435 SE SHERWOOD CITY,U.S. House,R,1,Charles Starr,239
Washington,436 TUALATIN CITY,U.S. House,R,1,Charles Starr,51
Washington,437 HAZELBROOK,U.S. House,R,1,Charles Starr,4
Washington,438 SE COUNTY,U.S. House,R,1,Charles Starr,59
Washington,301 RURAL NW COUNTY,U.S. House,R,1,Alice L. Schlenker,64
Washington,302 KINNAMAN,U.S. House,R,1,Alice L. Schlenker,74
Washington,303 WITCH HAZEL,U.S. House,R,1,Alice L. Schlenker,16
Washington,304 BUTTERNUT,U.S. House,R,1,Alice L. Schlenker,88
Washington,305 BANKS,U.S. House,R,1,Alice L. Schlenker,15
Washington,306 TANASBOURNE,U.S. House,R,1,Alice L. Schlenker,31
Washington,307 WILLOW CREEK,U.S. House,R,1,Alice L. Schlenker,87
Washington,308 BLOOMING FERN HILL,U.S. House,R,1,Alice L. Schlenker,34
Washington,309 HAWTHORNE FARMS,U.S. House,R,1,Alice L. Schlenker,24
Washington,310 DILLEY,U.S. House,R,1,Alice L. Schlenker,29
Washington,311 LAURELWOOD,U.S. House,R,1,Alice L. Schlenker,15
Washington,312 GALES CREEK,U.S. House,R,1,Alice L. Schlenker,30
Washington,313 HILLSBORO-UNINCORP,U.S. House,R,1,Alice L. Schlenker,11
Washington,314 GLENCOE,U.S. House,R,1,Alice L. Schlenker,33
Washington,315 HELVETIA,U.S. House,R,1,Alice L. Schlenker,21
Washington,316 PUMPKIN RIDGE,U.S. House,R,1,Alice L. Schlenker,51
Washington,317 VERBOORT,U.S. House,R,1,Alice L. Schlenker,25
Washington,318 MINTER BRIDGE,U.S. House,R,1,Alice L. Schlenker,99
Washington,319 QUATAMA STREET,U.S. House,R,1,Alice L. Schlenker,18
Washington,320 HAZELDALE,U.S. House,R,1,Alice L. Schlenker,58
Washington,321 GASTON,U.S. House,R,1,Alice L. Schlenker,4
Washington,322 JACKTOWN,U.S. House,R,1,Alice L. Schlenker,5
