county,precinct,office,district,candidate,party,votes,
clackamas,0530 530,State House,40,Dave Hunt,DEM,248,
clackamas,0530 530,State House,40,Write-ins,,1,
clackamas,0530 530,State House,40,Over Votes,,0,
clackamas,0530 530,State House,40,Under Votes,,175,
clackamas,0531 531,State House,40,Dave Hunt,DEM,256,
clackamas,0531 531,State House,40,Write-ins,,1,
clackamas,0531 531,State House,40,Over Votes,,0,
clackamas,0531 531,State House,40,Under Votes,,144,
clackamas,0532 532,State House,40,Dave Hunt,DEM,175,
clackamas,0532 532,State House,40,Write-ins,,0,
clackamas,0532 532,State House,40,Over Votes,,0,
clackamas,0532 532,State House,40,Under Votes,,110,
clackamas,0533 533,State House,40,Dave Hunt,DEM,195,
clackamas,0533 533,State House,40,Write-ins,,1,
clackamas,0533 533,State House,40,Over Votes,,0,
clackamas,0533 533,State House,40,Under Votes,,135,
clackamas,0538 538,State House,40,Dave Hunt,DEM,181,
clackamas,0538 538,State House,40,Write-ins,,0,
clackamas,0538 538,State House,40,Over Votes,,0,
clackamas,0538 538,State House,40,Under Votes,,95,
clackamas,0549 549,State House,40,Dave Hunt,DEM,205,
clackamas,0549 549,State House,40,Write-ins,,1,
clackamas,0549 549,State House,40,Over Votes,,0,
clackamas,0549 549,State House,40,Under Votes,,109,
clackamas,0550 550,State House,40,Dave Hunt,DEM,322,
clackamas,0550 550,State House,40,Write-ins,,2,
clackamas,0550 550,State House,40,Over Votes,,0,
clackamas,0550 550,State House,40,Under Votes,,179,
clackamas,0551 551,State House,40,Dave Hunt,DEM,249,
clackamas,0551 551,State House,40,Write-ins,,3,
clackamas,0551 551,State House,40,Over Votes,,0,
clackamas,0551 551,State House,40,Under Votes,,147,
clackamas,0552 552,State House,40,Dave Hunt,DEM,226,
clackamas,0552 552,State House,40,Write-ins,,2,
clackamas,0552 552,State House,40,Over Votes,,0,
clackamas,0552 552,State House,40,Under Votes,,151,
clackamas,0553 553,State House,40,Dave Hunt,DEM,103,
clackamas,0553 553,State House,40,Write-ins,,1,
clackamas,0553 553,State House,40,Over Votes,,0,
clackamas,0553 553,State House,40,Under Votes,,37,
clackamas,0555 555,State House,40,Dave Hunt,DEM,359,
clackamas,0555 555,State House,40,Write-ins,,2,
clackamas,0555 555,State House,40,Over Votes,,0,
clackamas,0555 555,State House,40,Under Votes,,215,
clackamas,0051 51,State House,41,Carolyn Tomei,DEM,356,
clackamas,0051 51,State House,41,Write-ins,,3,
clackamas,0051 51,State House,41,Over Votes,,0,
clackamas,0051 51,State House,41,Under Votes,,182,
clackamas,0053 53,State House,41,Carolyn Tomei,DEM,243,
clackamas,0053 53,State House,41,Write-ins,,4,
clackamas,0053 53,State House,41,Over Votes,,0,
clackamas,0053 53,State House,41,Under Votes,,134,
clackamas,0054 54,State House,41,Carolyn Tomei,DEM,225,
clackamas,0054 54,State House,41,Write-ins,,2,
clackamas,0054 54,State House,41,Over Votes,,0,
clackamas,0054 54,State House,41,Under Votes,,110,
clackamas,0056 56,State House,41,Carolyn Tomei,DEM,241,
clackamas,0056 56,State House,41,Write-ins,,6,
clackamas,0056 56,State House,41,Over Votes,,0,
clackamas,0056 56,State House,41,Under Votes,,88,
clackamas,0057 57,State House,41,Carolyn Tomei,DEM,296,
clackamas,0057 57,State House,41,Write-ins,,8,
clackamas,0057 57,State House,41,Over Votes,,0,
clackamas,0057 57,State House,41,Under Votes,,165,
clackamas,0058 58,State House,41,Carolyn Tomei,DEM,228,
clackamas,0058 58,State House,41,Write-ins,,2,
clackamas,0058 58,State House,41,Over Votes,,0,
clackamas,0058 58,State House,41,Under Votes,,95,
clackamas,0060 60,State House,41,Carolyn Tomei,DEM,321,
clackamas,0060 60,State House,41,Write-ins,,3,
clackamas,0060 60,State House,41,Over Votes,,0,
clackamas,0060 60,State House,41,Under Votes,,175,
clackamas,0062 62,State House,41,Carolyn Tomei,DEM,285,
clackamas,0062 62,State House,41,Write-ins,,7,
clackamas,0062 62,State House,41,Over Votes,,0,
clackamas,0062 62,State House,41,Under Votes,,159,
clackamas,0063 63,State House,41,Carolyn Tomei,DEM,291,
clackamas,0063 63,State House,41,Write-ins,,0,
clackamas,0063 63,State House,41,Over Votes,,0,
clackamas,0063 63,State House,41,Under Votes,,143,
clackamas,0064 64,State House,41,Carolyn Tomei,DEM,255,
clackamas,0064 64,State House,41,Write-ins,,2,
clackamas,0064 64,State House,41,Over Votes,,0,
clackamas,0064 64,State House,41,Under Votes,,142,
clackamas,0091 91,State House,41,Carolyn Tomei,DEM,44,
clackamas,0091 91,State House,41,Write-ins,,0,
clackamas,0091 91,State House,41,Over Votes,,0,
clackamas,0091 91,State House,41,Under Votes,,22,
clackamas,0092 92,State House,41,Carolyn Tomei,DEM,20,
clackamas,0092 92,State House,41,Write-ins,,1,
clackamas,0092 92,State House,41,Over Votes,,0,
clackamas,0092 92,State House,41,Under Votes,,10,
clackamas,0478 478,State House,41,Carolyn Tomei,DEM,83,
clackamas,0478 478,State House,41,Write-ins,,2,
clackamas,0478 478,State House,41,Over Votes,,0,
clackamas,0478 478,State House,41,Under Votes,,45,
clackamas,0094 94,State House,48,Mike Schaufler,DEM,12,
clackamas,0094 94,State House,48,Write-ins,,0,
clackamas,0094 94,State House,48,Over Votes,,0,
clackamas,0094 94,State House,48,Under Votes,,3,
clackamas,0096 96,State House,48,Mike Schaufler,DEM,575,
clackamas,0096 96,State House,48,Write-ins,,9,
clackamas,0096 96,State House,48,Over Votes,,0,
clackamas,0096 96,State House,48,Under Votes,,404,
clackamas,0098 98,State House,48,Mike Schaufler,DEM,290,
clackamas,0098 98,State House,48,Write-ins,,2,
clackamas,0098 98,State House,48,Over Votes,,0,
clackamas,0098 98,State House,48,Under Votes,,194,
clackamas,0413 413,State House,48,Mike Schaufler,DEM,129,
clackamas,0413 413,State House,48,Write-ins,,1,
clackamas,0413 413,State House,48,Over Votes,,0,
clackamas,0413 413,State House,48,Under Votes,,83,
clackamas,0444 444,State House,48,Mike Schaufler,DEM,40,
clackamas,0444 444,State House,48,Write-ins,,1,
clackamas,0444 444,State House,48,Over Votes,,0,
clackamas,0444 444,State House,48,Under Votes,,56,
clackamas,0446 446,State House,48,Mike Schaufler,DEM,148,
clackamas,0446 446,State House,48,Write-ins,,4,
clackamas,0446 446,State House,48,Over Votes,,0,
clackamas,0446 446,State House,48,Under Votes,,88,
clackamas,0093 93,State House,51,Brent Barton,DEM,34,
clackamas,0093 93,State House,51,Write-ins,,1,
clackamas,0093 93,State House,51,Over Votes,,0,
clackamas,0093 93,State House,51,Under Votes,,19,
clackamas,0097 97,State House,51,Brent Barton,DEM,29,
clackamas,0097 97,State House,51,Write-ins,,0,
clackamas,0097 97,State House,51,Over Votes,,0,
clackamas,0097 97,State House,51,Under Votes,,28,
clackamas,0106 106,State House,51,Brent Barton,DEM,223,
clackamas,0106 106,State House,51,Write-ins,,5,
clackamas,0106 106,State House,51,Over Votes,,0,
clackamas,0106 106,State House,51,Under Votes,,131,
clackamas,0361 361,State House,51,Brent Barton,DEM,92,
clackamas,0361 361,State House,51,Write-ins,,1,
clackamas,0361 361,State House,51,Over Votes,,0,
clackamas,0361 361,State House,51,Under Votes,,67,
clackamas,0362 362,State House,51,Brent Barton,DEM,182,
clackamas,0362 362,State House,51,Write-ins,,0,
clackamas,0362 362,State House,51,Over Votes,,0,
clackamas,0362 362,State House,51,Under Votes,,143,
clackamas,0364 364,State House,51,Brent Barton,DEM,141,
clackamas,0364 364,State House,51,Write-ins,,2,
clackamas,0364 364,State House,51,Over Votes,,0,
clackamas,0364 364,State House,51,Under Votes,,145,
clackamas,0390 390,State House,51,Brent Barton,DEM,186,
clackamas,0390 390,State House,51,Write-ins,,1,
clackamas,0390 390,State House,51,Over Votes,,0,
clackamas,0390 390,State House,51,Under Votes,,198,
clackamas,0394 394,State House,51,Brent Barton,DEM,209,
clackamas,0394 394,State House,51,Write-ins,,0,
clackamas,0394 394,State House,51,Over Votes,,0,
clackamas,0394 394,State House,51,Under Votes,,158,
clackamas,0401 401,State House,51,Brent Barton,DEM,205,
clackamas,0401 401,State House,51,Write-ins,,4,
clackamas,0401 401,State House,51,Over Votes,,0,
clackamas,0401 401,State House,51,Under Votes,,177,
clackamas,0407 407,State House,51,Brent Barton,DEM,149,
clackamas,0407 407,State House,51,Write-ins,,3,
clackamas,0407 407,State House,51,Over Votes,,0,
clackamas,0407 407,State House,51,Under Votes,,92,
clackamas,0411 411,State House,51,Brent Barton,DEM,246,
clackamas,0411 411,State House,51,Write-ins,,4,
clackamas,0411 411,State House,51,Over Votes,,0,
clackamas,0411 411,State House,51,Under Votes,,171,
clackamas,0412 412,State House,51,Brent Barton,DEM,278,
clackamas,0412 412,State House,51,Write-ins,,2,
clackamas,0412 412,State House,51,Over Votes,,0,
clackamas,0412 412,State House,51,Under Votes,,191,
clackamas,0414 414,State House,51,Brent Barton,DEM,225,
clackamas,0414 414,State House,51,Write-ins,,1,
clackamas,0414 414,State House,51,Over Votes,,0,
clackamas,0414 414,State House,51,Under Votes,,154,
clackamas,0422 422,State House,51,Brent Barton,DEM,229,
clackamas,0422 422,State House,51,Write-ins,,0,
clackamas,0422 422,State House,51,Over Votes,,0,
clackamas,0422 422,State House,51,Under Votes,,127,
clackamas,0441 441,State House,51,Brent Barton,DEM,61,
clackamas,0441 441,State House,51,Write-ins,,0,
clackamas,0441 441,State House,51,Over Votes,,0,
clackamas,0441 441,State House,51,Under Votes,,37,
clackamas,0442 442,State House,51,Brent Barton,DEM,211,
clackamas,0442 442,State House,51,Write-ins,,1,
clackamas,0442 442,State House,51,Over Votes,,0,
clackamas,0442 442,State House,51,Under Votes,,149,
clackamas,0443 443,State House,51,Brent Barton,DEM,197,
clackamas,0443 443,State House,51,Write-ins,,2,
clackamas,0443 443,State House,51,Over Votes,,0,
clackamas,0443 443,State House,51,Under Votes,,151,
clackamas,0445 445,State House,51,Brent Barton,DEM,212,
clackamas,0445 445,State House,51,Write-ins,,1,
clackamas,0445 445,State House,51,Over Votes,,0,
clackamas,0445 445,State House,51,Under Votes,,150,
clackamas,0451 451,State House,51,Brent Barton,DEM,156,
clackamas,0451 451,State House,51,Write-ins,,0,
clackamas,0451 451,State House,51,Over Votes,,1,
clackamas,0451 451,State House,51,Under Votes,,93,
clackamas,0452 452,State House,51,Brent Barton,DEM,98,
clackamas,0452 452,State House,51,Write-ins,,0,
clackamas,0452 452,State House,51,Over Votes,,0,
clackamas,0452 452,State House,51,Under Votes,,63,
clackamas,0454 454,State House,51,Brent Barton,DEM,283,
clackamas,0454 454,State House,51,Write-ins,,0,
clackamas,0454 454,State House,51,Over Votes,,0,
clackamas,0454 454,State House,51,Under Votes,,243,
clackamas,0491 491,State House,51,Brent Barton,DEM,101,
clackamas,0491 491,State House,51,Write-ins,,1,
clackamas,0491 491,State House,51,Over Votes,,0,
clackamas,0491 491,State House,51,Under Votes,,40,
clackamas,0565 565,State House,51,Brent Barton,DEM,164,
clackamas,0565 565,State House,51,Write-ins,,0,
clackamas,0565 565,State House,51,Over Votes,,0,
clackamas,0565 565,State House,51,Under Votes,,136,
clackamas,0567 567,State House,51,Brent Barton,DEM,105,
clackamas,0567 567,State House,51,Write-ins,,1,
clackamas,0567 567,State House,51,Over Votes,,0,
clackamas,0567 567,State House,51,Under Votes,,86,
clackamas,0575 575,State House,51,Brent Barton,DEM,290,
clackamas,0575 575,State House,51,Write-ins,,5,
clackamas,0575 575,State House,51,Over Votes,,0,
clackamas,0575 575,State House,51,Under Votes,,226,
clackamas,0576 576,State House,51,Brent Barton,DEM,87,
clackamas,0576 576,State House,51,Write-ins,,1,
clackamas,0576 576,State House,51,Over Votes,,0,
clackamas,0576 576,State House,51,Under Votes,,79,
clackamas,0577 577,State House,51,Brent Barton,DEM,184,
clackamas,0577 577,State House,51,Write-ins,,3,
clackamas,0577 577,State House,51,Over Votes,,0,
clackamas,0577 577,State House,51,Under Votes,,188,
clackamas,0578 578,State House,51,Brent Barton,DEM,78,
clackamas,0578 578,State House,51,Write-ins,,0,
clackamas,0578 578,State House,51,Over Votes,,0,
clackamas,0578 578,State House,51,Under Votes,,99,
clackamas,0582 582,State House,51,Brent Barton,DEM,117,
clackamas,0582 582,State House,51,Write-ins,,0,
clackamas,0582 582,State House,51,Over Votes,,0,
clackamas,0582 582,State House,51,Under Votes,,104,
clackamas,0585 585,State House,51,Brent Barton,DEM,83,
clackamas,0585 585,State House,51,Write-ins,,1,
clackamas,0585 585,State House,51,Over Votes,,0,
clackamas,0585 585,State House,51,Under Votes,,103,
clackamas,0589 589,State House,51,Brent Barton,DEM,77,
clackamas,0589 589,State House,51,Write-ins,,0,
clackamas,0589 589,State House,51,Over Votes,,0,
clackamas,0589 589,State House,51,Under Votes,,63,
clackamas,0101 101,State House,52,Suzanne VanOrman,DEM,367,
clackamas,0101 101,State House,52,Steve Richkind,DEM,81,
clackamas,0101 101,State House,52,Write-ins,,4,
clackamas,0101 101,State House,52,Over Votes,,0,
clackamas,0101 101,State House,52,Under Votes,,144,
clackamas,0102 102,State House,52,Suzanne VanOrman,DEM,321,
clackamas,0102 102,State House,52,Steve Richkind,DEM,73,
clackamas,0102 102,State House,52,Write-ins,,0,
clackamas,0102 102,State House,52,Over Votes,,0,
clackamas,0102 102,State House,52,Under Votes,,107,
clackamas,0366 366,State House,52,Suzanne VanOrman,DEM,198,
clackamas,0366 366,State House,52,Steve Richkind,DEM,61,
clackamas,0366 366,State House,52,Write-ins,,2,
clackamas,0366 366,State House,52,Over Votes,,0,
clackamas,0366 366,State House,52,Under Votes,,86,
clackamas,0371 371,State House,52,Suzanne VanOrman,DEM,101,
clackamas,0371 371,State House,52,Steve Richkind,DEM,21,
clackamas,0371 371,State House,52,Write-ins,,0,
clackamas,0371 371,State House,52,Over Votes,,0,
clackamas,0371 371,State House,52,Under Votes,,54,
clackamas,0372 372,State House,52,Suzanne VanOrman,DEM,303,
clackamas,0372 372,State House,52,Steve Richkind,DEM,66,
clackamas,0372 372,State House,52,Write-ins,,4,
clackamas,0372 372,State House,52,Over Votes,,0,
clackamas,0372 372,State House,52,Under Votes,,140,
clackamas,0373 373,State House,52,Suzanne VanOrman,DEM,262,
clackamas,0373 373,State House,52,Steve Richkind,DEM,56,
clackamas,0373 373,State House,52,Write-ins,,4,
clackamas,0373 373,State House,52,Over Votes,,0,
clackamas,0373 373,State House,52,Under Votes,,136,
clackamas,0375 375,State House,52,Suzanne VanOrman,DEM,71,
clackamas,0375 375,State House,52,Steve Richkind,DEM,26,
clackamas,0375 375,State House,52,Write-ins,,2,
clackamas,0375 375,State House,52,Over Votes,,0,
clackamas,0375 375,State House,52,Under Votes,,39,
clackamas,0377 377,State House,52,Suzanne VanOrman,DEM,182,
clackamas,0377 377,State House,52,Steve Richkind,DEM,45,
clackamas,0377 377,State House,52,Write-ins,,2,
clackamas,0377 377,State House,52,Over Votes,,0,
clackamas,0377 377,State House,52,Under Votes,,105,
clackamas,0381 381,State House,52,Suzanne VanOrman,DEM,321,
clackamas,0381 381,State House,52,Steve Richkind,DEM,51,
clackamas,0381 381,State House,52,Write-ins,,0,
clackamas,0381 381,State House,52,Over Votes,,0,
clackamas,0381 381,State House,52,Under Votes,,145,
clackamas,0382 382,State House,52,Suzanne VanOrman,DEM,89,
clackamas,0382 382,State House,52,Steve Richkind,DEM,14,
clackamas,0382 382,State House,52,Write-ins,,2,
clackamas,0382 382,State House,52,Over Votes,,0,
clackamas,0382 382,State House,52,Under Votes,,50,
clackamas,0383 383,State House,52,Suzanne VanOrman,DEM,212,
clackamas,0383 383,State House,52,Steve Richkind,DEM,39,
clackamas,0383 383,State House,52,Write-ins,,1,
clackamas,0383 383,State House,52,Over Votes,,1,
clackamas,0383 383,State House,52,Under Votes,,88,
clackamas,0402 402,State House,52,Suzanne VanOrman,DEM,138,
clackamas,0402 402,State House,52,Steve Richkind,DEM,32,
clackamas,0402 402,State House,52,Write-ins,,1,
clackamas,0402 402,State House,52,Over Votes,,0,
clackamas,0402 402,State House,52,Under Votes,,93,
clackamas,0403 403,State House,52,Suzanne VanOrman,DEM,147,
clackamas,0403 403,State House,52,Steve Richkind,DEM,39,
clackamas,0403 403,State House,52,Write-ins,,0,
clackamas,0403 403,State House,52,Over Votes,,0,
clackamas,0403 403,State House,52,Under Votes,,88,
clackamas,0404 404,State House,52,Suzanne VanOrman,DEM,128,
clackamas,0404 404,State House,52,Steve Richkind,DEM,32,
clackamas,0404 404,State House,52,Write-ins,,0,
clackamas,0404 404,State House,52,Over Votes,,0,
clackamas,0404 404,State House,52,Under Votes,,75,
clackamas,0405 405,State House,52,Suzanne VanOrman,DEM,258,
clackamas,0405 405,State House,52,Steve Richkind,DEM,68,
clackamas,0405 405,State House,52,Write-ins,,0,
clackamas,0405 405,State House,52,Over Votes,,1,
clackamas,0405 405,State House,52,Under Votes,,151,
clackamas,0001 1,President,,John McCain,REP,119,
clackamas,0001 1,President,,Ron Paul,REP,27,
clackamas,0001 1,President,,Write-ins,,7,
clackamas,0001 1,President,,Over Votes,,0,
clackamas,0001 1,President,,Under Votes,,10,
clackamas,0002 2,President,,John McCain,REP,134,
clackamas,0002 2,President,,Ron Paul,REP,27,
clackamas,0002 2,President,,Write-ins,,12,
clackamas,0002 2,President,,Over Votes,,0,
clackamas,0002 2,President,,Under Votes,,8,
clackamas,0003 3,President,,John McCain,REP,116,
clackamas,0003 3,President,,Ron Paul,REP,29,
clackamas,0003 3,President,,Write-ins,,9,
clackamas,0003 3,President,,Over Votes,,0,
clackamas,0003 3,President,,Under Votes,,9,
clackamas,0005 5,President,,John McCain,REP,103,
clackamas,0005 5,President,,Ron Paul,REP,33,
clackamas,0005 5,President,,Write-ins,,8,
clackamas,0005 5,President,,Over Votes,,0,
clackamas,0005 5,President,,Under Votes,,9,
clackamas,0006 6,President,,John McCain,REP,145,
clackamas,0006 6,President,,Ron Paul,REP,33,
clackamas,0006 6,President,,Write-ins,,7,
clackamas,0006 6,President,,Over Votes,,0,
clackamas,0006 6,President,,Under Votes,,17,
clackamas,0007 7,President,,John McCain,REP,313,
clackamas,0007 7,President,,Ron Paul,REP,56,
clackamas,0007 7,President,,Write-ins,,10,
clackamas,0007 7,President,,Over Votes,,1,
clackamas,0007 7,President,,Under Votes,,29,
clackamas,0008 8,President,,John McCain,REP,360,
clackamas,0008 8,President,,Ron Paul,REP,53,
clackamas,0008 8,President,,Write-ins,,19,
clackamas,0008 8,President,,Over Votes,,0,
clackamas,0008 8,President,,Under Votes,,24,
clackamas,0009 9,President,,John McCain,REP,186,
clackamas,0009 9,President,,Ron Paul,REP,30,
clackamas,0009 9,President,,Write-ins,,15,
clackamas,0009 9,President,,Over Votes,,1,
clackamas,0009 9,President,,Under Votes,,13,
clackamas,0011 11,President,,John McCain,REP,250,
clackamas,0011 11,President,,Ron Paul,REP,33,
