county,precinct,office,district,party,candidate,votes,overs,unders
Multnomah,2701,Governor,,LBT,James Foster,2,0,19
Multnomah,2702,Governor,,LBT,James Foster,5,0,34
Multnomah,3101,Governor,,LBT,James Foster,27,0,53
Multnomah,3102,Governor,,LBT,James Foster,43,0,82
Multnomah,3103,Governor,,LBT,James Foster,11,0,30
Multnomah,3301,Governor,,LBT,James Foster,200,0,525
Multnomah,3303,Governor,,LBT,James Foster,62,1,146
Multnomah,3304,Governor,,LBT,James Foster,9,0,24
Multnomah,3501,Governor,,LBT,James Foster,23,0,45
Multnomah,3502,Governor,,LBT,James Foster,76,0,225
Multnomah,3602,Governor,,LBT,James Foster,121,0,311
Multnomah,3603,Governor,,LBT,James Foster,178,0,502
Multnomah,3604,Governor,,LBT,James Foster,3,0,3
Multnomah,3605,Governor,,LBT,James Foster,31,0,105
Multnomah,3606,Governor,,LBT,James Foster,26,0,66
Multnomah,3607,Governor,,LBT,James Foster,91,1,302
Multnomah,3608,Governor,,LBT,James Foster,100,0,192
Multnomah,3609,Governor,,LBT,James Foster,3,0,26
Multnomah,3610,Governor,,LBT,James Foster,54,0,155
Multnomah,3611,Governor,,LBT,James Foster,84,0,231
Multnomah,3612,Governor,,LBT,James Foster,151,0,350
Multnomah,3801,Governor,,LBT,James Foster,1,0,2
Multnomah,3802,Governor,,LBT,James Foster,152,1,369
Multnomah,3803,Governor,,LBT,James Foster,114,0,239
Multnomah,3804,Governor,,LBT,James Foster,24,0,44
Multnomah,3805,Governor,,LBT,James Foster,11,0,38
Multnomah,3806,Governor,,LBT,James Foster,34,0,86
Multnomah,3807,Governor,,LBT,James Foster,18,0,49
Multnomah,3808,Governor,,LBT,James Foster,3,0,23
Multnomah,4101,Governor,,LBT,James Foster,149,0,324
Multnomah,4102,Governor,,LBT,James Foster,83,0,164
Multnomah,4103,Governor,,LBT,James Foster,39,0,131
Multnomah,4203,Governor,,LBT,James Foster,179,0,465
Multnomah,4204,Governor,,LBT,James Foster,127,0,375
Multnomah,4205,Governor,,LBT,James Foster,69,0,188
Multnomah,4207,Governor,,LBT,James Foster,80,0,231
Multnomah,4208,Governor,,LBT,James Foster,54,0,107
Multnomah,4209,Governor,,LBT,James Foster,176,0,329
Multnomah,4210,Governor,,LBT,James Foster,202,2,432
Multnomah,4301,Governor,,LBT,James Foster,118,0,396
Multnomah,4302,Governor,,LBT,James Foster,165,1,474
Multnomah,4304,Governor,,LBT,James Foster,102,0,311
Multnomah,4305,Governor,,LBT,James Foster,149,1,384
Multnomah,4306,Governor,,LBT,James Foster,36,0,75
Multnomah,4310,Governor,,LBT,James Foster,123,0,337
Multnomah,4401,Governor,,LBT,James Foster,212,0,400
Multnomah,4402,Governor,,LBT,James Foster,185,0,372
Multnomah,4403,Governor,,LBT,James Foster,120,0,302
Multnomah,4404,Governor,,LBT,James Foster,158,1,385
Multnomah,4409,Governor,,LBT,James Foster,46,0,97
Multnomah,4501,Governor,,LBT,James Foster,90,0,361
Multnomah,4502,Governor,,LBT,James Foster,84,0,198
Multnomah,4503,Governor,,LBT,James Foster,39,0,168
Multnomah,4505,Governor,,LBT,James Foster,111,1,340
Multnomah,4506,Governor,,LBT,James Foster,63,0,148
Multnomah,4508,Governor,,LBT,James Foster,100,0,233
Multnomah,4509,Governor,,LBT,James Foster,49,0,146
Multnomah,4510,Governor,,LBT,James Foster,36,0,95
Multnomah,4511,Governor,,LBT,James Foster,65,0,120
Multnomah,4512,Governor,,LBT,James Foster,18,0,20
Multnomah,4601,Governor,,LBT,James Foster,137,1,405
Multnomah,4602,Governor,,LBT,James Foster,40,0,130
Multnomah,4604,Governor,,LBT,James Foster,146,0,298
Multnomah,4605,Governor,,LBT,James Foster,85,0,215
Multnomah,4606,Governor,,LBT,James Foster,218,1,489
Multnomah,4607,Governor,,LBT,James Foster,92,0,170
Multnomah,4608,Governor,,LBT,James Foster,46,0,59
Multnomah,4701,Governor,,LBT,James Foster,39,0,104
Multnomah,4702,Governor,,LBT,James Foster,18,0,39
Multnomah,4703,Governor,,LBT,James Foster,42,0,85
Multnomah,4704,Governor,,LBT,James Foster,69,0,158
Multnomah,4705,Governor,,LBT,James Foster,118,0,241
Multnomah,4706,Governor,,LBT,James Foster,75,0,153
Multnomah,4707,Governor,,LBT,James Foster,31,0,82
Multnomah,4708,Governor,,LBT,James Foster,107,0,166
Multnomah,4709,Governor,,LBT,James Foster,48,1,82
Multnomah,4710,Governor,,LBT,James Foster,84,1,183
Multnomah,4801,Governor,,LBT,James Foster,29,0,65
Multnomah,4802,Governor,,LBT,James Foster,0,0,3
Multnomah,4803,Governor,,LBT,James Foster,171,1,343
Multnomah,4804,Governor,,LBT,James Foster,37,0,66
Multnomah,4805,Governor,,LBT,James Foster,17,0,39
Multnomah,4806,Governor,,LBT,James Foster,33,0,62
Multnomah,4807,Governor,,LBT,James Foster,58,0,137
Multnomah,4901,Governor,,LBT,James Foster,0,0,1
Multnomah,4902,Governor,,LBT,James Foster,0,0,1
Multnomah,4903,Governor,,LBT,James Foster,95,0,208
Multnomah,4904,Governor,,LBT,James Foster,172,0,365
Multnomah,4905,Governor,,LBT,James Foster,6,0,11
Multnomah,4906,Governor,,LBT,James Foster,33,0,79
Multnomah,4907,Governor,,LBT,James Foster,1,0,8
Multnomah,4908,Governor,,LBT,James Foster,35,0,87
Multnomah,4909,Governor,,LBT,James Foster,108,0,209
Multnomah,4910,Governor,,LBT,James Foster,69,0,208
Multnomah,4911,Governor,,LBT,James Foster,83,0,179
Multnomah,5001,Governor,,LBT,James Foster,88,0,180
Multnomah,5002,Governor,,LBT,James Foster,164,0,368
Multnomah,5003,Governor,,LBT,James Foster,23,0,67
Multnomah,5004,Governor,,LBT,James Foster,123,0,296
Multnomah,5006,Governor,,LBT,James Foster,74,0,164
Multnomah,5007,Governor,,LBT,James Foster,84,0,167
Multnomah,5008,Governor,,LBT,James Foster,37,1,155
Multnomah,5009,Governor,,LBT,James Foster,20,0,60
Multnomah,5101,Governor,,LBT,James Foster,32,0,35
Multnomah,5102,Governor,,LBT,James Foster,111,0,224
Multnomah,5103,Governor,,LBT,James Foster,57,0,113
Multnomah,5104,Governor,,LBT,James Foster,75,0,194
Multnomah,5105,Governor,,LBT,James Foster,3,0,13
Multnomah,5106,Governor,,LBT,James Foster,33,0,85
Multnomah,5107,Governor,,LBT,James Foster,12,0,31
Multnomah,5202,Governor,,LBT,James Foster,63,0,105
Multnomah,5203,Governor,,LBT,James Foster,37,0,86
Multnomah,5204,Governor,,LBT,James Foster,68,0,145
Multnomah,2701,Governor,,DEM,Kate Brown,361,0,19
Multnomah,2702,Governor,,DEM,Kate Brown,440,0,34
Multnomah,3101,Governor,,DEM,Kate Brown,747,0,53
Multnomah,3102,Governor,,DEM,Kate Brown,1003,0,82
Multnomah,3103,Governor,,DEM,Kate Brown,319,0,30
Multnomah,3301,Governor,,DEM,Kate Brown,7276,0,525
Multnomah,3303,Governor,,DEM,Kate Brown,2063,1,146
Multnomah,3304,Governor,,DEM,Kate Brown,371,0,24
Multnomah,3501,Governor,,DEM,Kate Brown,557,0,45
Multnomah,3502,Governor,,DEM,Kate Brown,3175,1,225
Multnomah,3602,Governor,,DEM,Kate Brown,4073,0,311
Multnomah,3603,Governor,,DEM,Kate Brown,5277,1,502
Multnomah,3604,Governor,,DEM,Kate Brown,83,0,3
Multnomah,3605,Governor,,DEM,Kate Brown,1503,0,105
Multnomah,3606,Governor,,DEM,Kate Brown,1256,0,66
Multnomah,3607,Governor,,DEM,Kate Brown,3920,2,302
Multnomah,3608,Governor,,DEM,Kate Brown,2968,0,192
Multnomah,3609,Governor,,DEM,Kate Brown,303,0,26
Multnomah,3610,Governor,,DEM,Kate Brown,2446,0,155
Multnomah,3611,Governor,,DEM,Kate Brown,3654,0,231
Multnomah,3612,Governor,,DEM,Kate Brown,3815,0,350
Multnomah,3801,Governor,,DEM,Kate Brown,52,0,2
Multnomah,3802,Governor,,DEM,Kate Brown,5949,1,369
Multnomah,3803,Governor,,DEM,Kate Brown,4214,0,239
Multnomah,3804,Governor,,DEM,Kate Brown,875,0,44
Multnomah,3805,Governor,,DEM,Kate Brown,547,0,38
Multnomah,3806,Governor,,DEM,Kate Brown,1170,0,86
Multnomah,3807,Governor,,DEM,Kate Brown,560,0,49
Multnomah,3808,Governor,,DEM,Kate Brown,170,0,23
Multnomah,4101,Governor,,DEM,Kate Brown,6324,1,324
Multnomah,4102,Governor,,DEM,Kate Brown,3159,0,164
Multnomah,4103,Governor,,DEM,Kate Brown,2611,1,131
Multnomah,4203,Governor,,DEM,Kate Brown,6882,0,465
Multnomah,4204,Governor,,DEM,Kate Brown,6611,0,375
Multnomah,4205,Governor,,DEM,Kate Brown,3327,0,188
Multnomah,4207,Governor,,DEM,Kate Brown,4199,1,231
Multnomah,4208,Governor,,DEM,Kate Brown,2310,0,107
Multnomah,4209,Governor,,DEM,Kate Brown,5358,0,329
Multnomah,4210,Governor,,DEM,Kate Brown,7285,2,432
Multnomah,4301,Governor,,DEM,Kate Brown,7322,0,396
Multnomah,4302,Governor,,DEM,Kate Brown,7506,2,474
Multnomah,4304,Governor,,DEM,Kate Brown,5922,3,311
Multnomah,4305,Governor,,DEM,Kate Brown,7050,0,384
Multnomah,4306,Governor,,DEM,Kate Brown,1423,1,75
Multnomah,4310,Governor,,DEM,Kate Brown,6412,0,337
Multnomah,4401,Governor,,DEM,Kate Brown,6357,1,400
Multnomah,4402,Governor,,DEM,Kate Brown,6396,0,372
Multnomah,4403,Governor,,DEM,Kate Brown,5616,0,302
Multnomah,4404,Governor,,DEM,Kate Brown,6464,2,385
Multnomah,4409,Governor,,DEM,Kate Brown,1179,0,97
Multnomah,4501,Governor,,DEM,Kate Brown,7511,0,361
Multnomah,4502,Governor,,DEM,Kate Brown,3217,0,198
Multnomah,4503,Governor,,DEM,Kate Brown,2816,0,168
Multnomah,4505,Governor,,DEM,Kate Brown,5421,1,340
Multnomah,4506,Governor,,DEM,Kate Brown,1968,0,148
Multnomah,4508,Governor,,DEM,Kate Brown,2829,0,233
Multnomah,4509,Governor,,DEM,Kate Brown,1294,0,146
Multnomah,4510,Governor,,DEM,Kate Brown,1201,0,95
Multnomah,4511,Governor,,DEM,Kate Brown,1309,0,120
Multnomah,4512,Governor,,DEM,Kate Brown,331,0,20
Multnomah,4601,Governor,,DEM,Kate Brown,7187,1,405
Multnomah,4602,Governor,,DEM,Kate Brown,2728,0,130
Multnomah,4604,Governor,,DEM,Kate Brown,3475,0,298
Multnomah,4605,Governor,,DEM,Kate Brown,3449,0,215
Multnomah,4606,Governor,,DEM,Kate Brown,6853,0,489
Multnomah,4607,Governor,,DEM,Kate Brown,1968,0,170
Multnomah,4608,Governor,,DEM,Kate Brown,801,0,59
Multnomah,4701,Governor,,DEM,Kate Brown,1328,0,104
Multnomah,4702,Governor,,DEM,Kate Brown,417,0,39
Multnomah,4703,Governor,,DEM,Kate Brown,1045,0,85
Multnomah,4704,Governor,,DEM,Kate Brown,1947,0,158
Multnomah,4705,Governor,,DEM,Kate Brown,2946,0,241
Multnomah,4706,Governor,,DEM,Kate Brown,1565,2,153
Multnomah,4707,Governor,,DEM,Kate Brown,920,0,82
Multnomah,4708,Governor,,DEM,Kate Brown,1930,0,166
Multnomah,4709,Governor,,DEM,Kate Brown,950,1,82
Multnomah,4710,Governor,,DEM,Kate Brown,1650,1,183
Multnomah,4801,Governor,,DEM,Kate Brown,615,0,65
Multnomah,4802,Governor,,DEM,Kate Brown,31,0,3
Multnomah,4803,Governor,,DEM,Kate Brown,3787,1,343
Multnomah,4804,Governor,,DEM,Kate Brown,802,0,66
Multnomah,4805,Governor,,DEM,Kate Brown,425,1,39
Multnomah,4806,Governor,,DEM,Kate Brown,678,0,62
Multnomah,4807,Governor,,DEM,Kate Brown,1384,0,137
Multnomah,4901,Governor,,DEM,Kate Brown,14,0,1
Multnomah,4902,Governor,,DEM,Kate Brown,13,0,1
Multnomah,4903,Governor,,DEM,Kate Brown,2041,0,208
Multnomah,4904,Governor,,DEM,Kate Brown,3093,0,365
Multnomah,4905,Governor,,DEM,Kate Brown,82,0,11
Multnomah,4906,Governor,,DEM,Kate Brown,540,0,79
Multnomah,4907,Governor,,DEM,Kate Brown,127,0,8
Multnomah,4908,Governor,,DEM,Kate Brown,882,0,87
Multnomah,4909,Governor,,DEM,Kate Brown,1882,3,209
Multnomah,4910,Governor,,DEM,Kate Brown,1644,1,208
Multnomah,4911,Governor,,DEM,Kate Brown,1759,0,179
Multnomah,5001,Governor,,DEM,Kate Brown,1799,0,180
Multnomah,5002,Governor,,DEM,Kate Brown,2737,0,368
Multnomah,5003,Governor,,DEM,Kate Brown,481,0,67
Multnomah,5004,Governor,,DEM,Kate Brown,2660,0,296
Multnomah,5006,Governor,,DEM,Kate Brown,1306,0,164
Multnomah,5007,Governor,,DEM,Kate Brown,1580,0,167
Multnomah,5008,Governor,,DEM,Kate Brown,1372,0,155
Multnomah,5009,Governor,,DEM,Kate Brown,459,0,60
Multnomah,5101,Governor,,DEM,Kate Brown,402,1,35
Multnomah,5102,Governor,,DEM,Kate Brown,2022,0,224
Multnomah,5103,Governor,,DEM,Kate Brown,1084,0,113
Multnomah,5104,Governor,,DEM,Kate Brown,1668,0,194
Multnomah,5105,Governor,,DEM,Kate Brown,128,0,13
Multnomah,5106,Governor,,DEM,Kate Brown,715,0,85
Multnomah,5107,Governor,,DEM,Kate Brown,309,0,31
Multnomah,5202,Governor,,DEM,Kate Brown,987,1,105
Multnomah,5203,Governor,,DEM,Kate Brown,570,0,86
Multnomah,5204,Governor,,DEM,Kate Brown,1216,2,145
Multnomah,2701,Governor,,IND,Cliff Thomason,7,0,19
Multnomah,2702,Governor,,IND,Cliff Thomason,6,0,34
Multnomah,3101,Governor,,IND,Cliff Thomason,26,0,53
Multnomah,3102,Governor,,IND,Cliff Thomason,45,0,82
Multnomah,3103,Governor,,IND,Cliff Thomason,5,0,30
Multnomah,3301,Governor,,IND,Cliff Thomason,144,0,525
Multnomah,3303,Governor,,IND,Cliff Thomason,37,0,146
Multnomah,3304,Governor,,IND,Cliff Thomason,5,0,24
Multnomah,3501,Governor,,IND,Cliff Thomason,16,0,45
Multnomah,3502,Governor,,IND,Cliff Thomason,48,0,225
Multnomah,3602,Governor,,IND,Cliff Thomason,96,0,311
Multnomah,3603,Governor,,IND,Cliff Thomason,177,0,502
Multnomah,3604,Governor,,IND,Cliff Thomason,2,0,3
Multnomah,3605,Governor,,IND,Cliff Thomason,25,0,105
Multnomah,3606,Governor,,IND,Cliff Thomason,31,0,66
Multnomah,3607,Governor,,IND,Cliff Thomason,65,1,302
Multnomah,3608,Governor,,IND,Cliff Thomason,48,0,192
Multnomah,3609,Governor,,IND,Cliff Thomason,4,0,26
Multnomah,3610,Governor,,IND,Cliff Thomason,70,0,155
Multnomah,3611,Governor,,IND,Cliff Thomason,73,0,231
Multnomah,3612,Governor,,IND,Cliff Thomason,115,0,350
Multnomah,3801,Governor,,IND,Cliff Thomason,1,0,2
Multnomah,3802,Governor,,IND,Cliff Thomason,110,0,369
Multnomah,3803,Governor,,IND,Cliff Thomason,95,0,239
Multnomah,3804,Governor,,IND,Cliff Thomason,23,0,44
Multnomah,3805,Governor,,IND,Cliff Thomason,16,0,38
Multnomah,3806,Governor,,IND,Cliff Thomason,22,0,86
Multnomah,3807,Governor,,IND,Cliff Thomason,11,0,49
Multnomah,3808,Governor,,IND,Cliff Thomason,6,0,23
Multnomah,4101,Governor,,IND,Cliff Thomason,105,1,324
Multnomah,4102,Governor,,IND,Cliff Thomason,107,0,164
Multnomah,4103,Governor,,IND,Cliff Thomason,34,1,131
Multnomah,4203,Governor,,IND,Cliff Thomason,170,0,465
Multnomah,4204,Governor,,IND,Cliff Thomason,133,0,375
Multnomah,4205,Governor,,IND,Cliff Thomason,47,0,188
Multnomah,4207,Governor,,IND,Cliff Thomason,71,1,231
Multnomah,4208,Governor,,IND,Cliff Thomason,56,0,107
Multnomah,4209,Governor,,IND,Cliff Thomason,135,0,329
Multnomah,4210,Governor,,IND,Cliff Thomason,196,1,432
Multnomah,4301,Governor,,IND,Cliff Thomason,141,1,396
Multnomah,4302,Governor,,IND,Cliff Thomason,172,0,474
Multnomah,4304,Governor,,IND,Cliff Thomason,98,0,311
Multnomah,4305,Governor,,IND,Cliff Thomason,162,0,384
Multnomah,4306,Governor,,IND,Cliff Thomason,24,1,75
Multnomah,4310,Governor,,IND,Cliff Thomason,119,0,337
Multnomah,4401,Governor,,IND,Cliff Thomason,176,0,400
Multnomah,4402,Governor,,IND,Cliff Thomason,181,0,372
Multnomah,4403,Governor,,IND,Cliff Thomason,140,0,302
Multnomah,4404,Governor,,IND,Cliff Thomason,179,0,385
Multnomah,4409,Governor,,IND,Cliff Thomason,42,0,97
Multnomah,4501,Governor,,IND,Cliff Thomason,96,0,361
Multnomah,4502,Governor,,IND,Cliff Thomason,70,0,198
Multnomah,4503,Governor,,IND,Cliff Thomason,59,0,168
Multnomah,4505,Governor,,IND,Cliff Thomason,114,0,340
Multnomah,4506,Governor,,IND,Cliff Thomason,77,0,148
Multnomah,4508,Governor,,IND,Cliff Thomason,115,0,233
Multnomah,4509,Governor,,IND,Cliff Thomason,59,0,146
Multnomah,4510,Governor,,IND,Cliff Thomason,42,0,95
Multnomah,4511,Governor,,IND,Cliff Thomason,56,0,120
Multnomah,4512,Governor,,IND,Cliff Thomason,10,0,20
Multnomah,4601,Governor,,IND,Cliff Thomason,134,0,405
Multnomah,4602,Governor,,IND,Cliff Thomason,37,0,130
Multnomah,4604,Governor,,IND,Cliff Thomason,174,0,298
Multnomah,4605,Governor,,IND,Cliff Thomason,111,0,215
Multnomah,4606,Governor,,IND,Cliff Thomason,206,0,489
Multnomah,4607,Governor,,IND,Cliff Thomason,74,0,170
Multnomah,4608,Governor,,IND,Cliff Thomason,39,0,59
Multnomah,4701,Governor,,IND,Cliff Thomason,53,0,104
Multnomah,4702,Governor,,IND,Cliff Thomason,20,0,39
Multnomah,4703,Governor,,IND,Cliff Thomason,33,0,85
Multnomah,4704,Governor,,IND,Cliff Thomason,71,0,158
Multnomah,4705,Governor,,IND,Cliff Thomason,128,0,241
Multnomah,4706,Governor,,IND,Cliff Thomason,85,0,153
Multnomah,4707,Governor,,IND,Cliff Thomason,42,0,82
Multnomah,4708,Governor,,IND,Cliff Thomason,81,0,166
Multnomah,4709,Governor,,IND,Cliff Thomason,45,0,82
Multnomah,4710,Governor,,IND,Cliff Thomason,108,0,183
Multnomah,4801,Governor,,IND,Cliff Thomason,41,0,65
Multnomah,4802,Governor,,IND,Cliff Thomason,0,0,3
Multnomah,4803,Governor,,IND,Cliff Thomason,177,0,343
Multnomah,4804,Governor,,IND,Cliff Thomason,46,0,66
Multnomah,4805,Governor,,IND,Cliff Thomason,27,1,39
Multnomah,4806,Governor,,IND,Cliff Thomason,34,0,62
Multnomah,4807,Governor,,IND,Cliff Thomason,68,0,137
Multnomah,4901,Governor,,IND,Cliff Thomason,0,0,1
Multnomah,4902,Governor,,IND,Cliff Thomason,0,0,1
Multnomah,4903,Governor,,IND,Cliff Thomason,101,0,208
Multnomah,4904,Governor,,IND,Cliff Thomason,216,0,365
Multnomah,4905,Governor,,IND,Cliff Thomason,6,0,11
Multnomah,4906,Governor,,IND,Cliff Thomason,24,0,79
Multnomah,4907,Governor,,IND,Cliff Thomason,4,0,8
Multnomah,4908,Governor,,IND,Cliff Thomason,48,0,87
Multnomah,4909,Governor,,IND,Cliff Thomason,123,1,209
Multnomah,4910,Governor,,IND,Cliff Thomason,111,0,208
Multnomah,4911,Governor,,IND,Cliff Thomason,137,0,179
Multnomah,5001,Governor,,IND,Cliff Thomason,112,0,180
Multnomah,5002,Governor,,IND,Cliff Thomason,187,0,368
Multnomah,5003,Governor,,IND,Cliff Thomason,25,0,67
Multnomah,5004,Governor,,IND,Cliff Thomason,143,0,296
Multnomah,5006,Governor,,IND,Cliff Thomason,75,0,164
Multnomah,5007,Governor,,IND,Cliff Thomason,86,0,167
Multnomah,5008,Governor,,IND,Cliff Thomason,60,0,155
Multnomah,5009,Governor,,IND,Cliff Thomason,19,0,60
Multnomah,5101,Governor,,IND,Cliff Thomason,19,1,35
Multnomah,5102,Governor,,IND,Cliff Thomason,120,0,224
Multnomah,5103,Governor,,IND,Cliff Thomason,55,0,113
Multnomah,5104,Governor,,IND,Cliff Thomason,73,0,194
Multnomah,5105,Governor,,IND,Cliff Thomason,9,0,13
Multnomah,5106,Governor,,IND,Cliff Thomason,49,0,85
Multnomah,5107,Governor,,IND,Cliff Thomason,20,1,31
Multnomah,5202,Governor,,IND,Cliff Thomason,50,0,105
Multnomah,5203,Governor,,IND,Cliff Thomason,31,0,86
Multnomah,5204,Governor,,IND,Cliff Thomason,64,0,145
Multnomah,2701,Governor,,CON,Aaron Donald Auer,0,0,19
Multnomah,2702,Governor,,CON,Aaron Donald Auer,3,0,34
Multnomah,3101,Governor,,CON,Aaron Donald Auer,6,0,53
Multnomah,3102,Governor,,CON,Aaron Donald Auer,5,0,82
Multnomah,3103,Governor,,CON,Aaron Donald Auer,2,0,30
Multnomah,3301,Governor,,CON,Aaron Donald Auer,13,0,525
Multnomah,3303,Governor,,CON,Aaron Donald Auer,8,0,146
Multnomah,3304,Governor,,CON,Aaron Donald Auer,1,0,24
Multnomah,3501,Governor,,CON,Aaron Donald Auer,4,0,45
Multnomah,3502,Governor,,CON,Aaron Donald Auer,15,0,225
Multnomah,3602,Governor,,CON,Aaron Donald Auer,10,0,311
Multnomah,3603,Governor,,CON,Aaron Donald Auer,33,1,502
Multnomah,3604,Governor,,CON,Aaron Donald Auer,0,0,3
Multnomah,3605,Governor,,CON,Aaron Donald Auer,4,0,105
Multnomah,3606,Governor,,CON,Aaron Donald Auer,6,0,66
Multnomah,3607,Governor,,CON,Aaron Donald Auer,8,1,302
Multnomah,3608,Governor,,CON,Aaron Donald Auer,9,0,192
Multnomah,3609,Governor,,CON,Aaron Donald Auer,0,0,26
Multnomah,3610,Governor,,CON,Aaron Donald Auer,10,0,155
Multnomah,3611,Governor,,CON,Aaron Donald Auer,10,0,231
Multnomah,3612,Governor,,CON,Aaron Donald Auer,17,0,350
Multnomah,3801,Governor,,CON,Aaron Donald Auer,0,0,2
Multnomah,3802,Governor,,CON,Aaron Donald Auer,19,0,369
Multnomah,3803,Governor,,CON,Aaron Donald Auer,13,0,239
Multnomah,3804,Governor,,CON,Aaron Donald Auer,2,0,44
Multnomah,3805,Governor,,CON,Aaron Donald Auer,3,0,38
Multnomah,3806,Governor,,CON,Aaron Donald Auer,5,0,86
Multnomah,3807,Governor,,CON,Aaron Donald Auer,0,0,49
Multnomah,3808,Governor,,CON,Aaron Donald Auer,0,0,23
Multnomah,4101,Governor,,CON,Aaron Donald Auer,24,0,324
Multnomah,4102,Governor,,CON,Aaron Donald Auer,26,0,164
Multnomah,4103,Governor,,CON,Aaron Donald Auer,2,0,131
Multnomah,4203,Governor,,CON,Aaron Donald Auer,22,0,465
Multnomah,4204,Governor,,CON,Aaron Donald Auer,16,0,375
Multnomah,4205,Governor,,CON,Aaron Donald Auer,6,0,188
Multnomah,4207,Governor,,CON,Aaron Donald Auer,9,1,231
Multnomah,4208,Governor,,CON,Aaron Donald Auer,5,0,107
Multnomah,4209,Governor,,CON,Aaron Donald Auer,19,0,329
Multnomah,4210,Governor,,CON,Aaron Donald Auer,34,1,432
Multnomah,4301,Governor,,CON,Aaron Donald Auer,21,0,396
Multnomah,4302,Governor,,CON,Aaron Donald Auer,32,1,474
Multnomah,4304,Governor,,CON,Aaron Donald Auer,8,0,311
Multnomah,4305,Governor,,CON,Aaron Donald Auer,24,0,384
Multnomah,4306,Governor,,CON,Aaron Donald Auer,3,0,75
Multnomah,4310,Governor,,CON,Aaron Donald Auer,21,0,337
Multnomah,4401,Governor,,CON,Aaron Donald Auer,54,0,400
Multnomah,4402,Governor,,CON,Aaron Donald Auer,46,0,372
Multnomah,4403,Governor,,CON,Aaron Donald Auer,30,0,302
Multnomah,4404,Governor,,CON,Aaron Donald Auer,34,0,385
Multnomah,4409,Governor,,CON,Aaron Donald Auer,9,0,97
Multnomah,4501,Governor,,CON,Aaron Donald Auer,14,0,361
Multnomah,4502,Governor,,CON,Aaron Donald Auer,10,0,198
Multnomah,4503,Governor,,CON,Aaron Donald Auer,6,0,168
Multnomah,4505,Governor,,CON,Aaron Donald Auer,18,0,340
Multnomah,4506,Governor,,CON,Aaron Donald Auer,11,0,148
Multnomah,4508,Governor,,CON,Aaron Donald Auer,19,0,233
Multnomah,4509,Governor,,CON,Aaron Donald Auer,18,0,146
Multnomah,4510,Governor,,CON,Aaron Donald Auer,6,0,95
Multnomah,4511,Governor,,CON,Aaron Donald Auer,23,0,120
Multnomah,4512,Governor,,CON,Aaron Donald Auer,1,0,20
Multnomah,4601,Governor,,CON,Aaron Donald Auer,22,0,405
Multnomah,4602,Governor,,CON,Aaron Donald Auer,5,0,130
Multnomah,4604,Governor,,CON,Aaron Donald Auer,38,0,298
Multnomah,4605,Governor,,CON,Aaron Donald Auer,16,0,215
Multnomah,4606,Governor,,CON,Aaron Donald Auer,45,0,489
Multnomah,4607,Governor,,CON,Aaron Donald Auer,23,0,170
Multnomah,4608,Governor,,CON,Aaron Donald Auer,4,0,59
Multnomah,4701,Governor,,CON,Aaron Donald Auer,17,0,104
Multnomah,4702,Governor,,CON,Aaron Donald Auer,5,0,39
Multnomah,4703,Governor,,CON,Aaron Donald Auer,21,0,85
Multnomah,4704,Governor,,CON,Aaron Donald Auer,28,0,158
Multnomah,4705,Governor,,CON,Aaron Donald Auer,35,0,241
Multnomah,4706,Governor,,CON,Aaron Donald Auer,45,0,153
Multnomah,4707,Governor,,CON,Aaron Donald Auer,7,0,82
Multnomah,4708,Governor,,CON,Aaron Donald Auer,33,0,166
Multnomah,4709,Governor,,CON,Aaron Donald Auer,28,0,82
Multnomah,4710,Governor,,CON,Aaron Donald Auer,37,0,183
Multnomah,4801,Governor,,CON,Aaron Donald Auer,5,0,65
Multnomah,4802,Governor,,CON,Aaron Donald Auer,1,0,3
Multnomah,4803,Governor,,CON,Aaron Donald Auer,63,0,343
Multnomah,4804,Governor,,CON,Aaron Donald Auer,13,0,66
Multnomah,4805,Governor,,CON,Aaron Donald Auer,6,0,39
Multnomah,4806,Governor,,CON,Aaron Donald Auer,15,0,62
Multnomah,4807,Governor,,CON,Aaron Donald Auer,17,0,137
Multnomah,4901,Governor,,CON,Aaron Donald Auer,0,0,1
Multnomah,4902,Governor,,CON,Aaron Donald Auer,0,0,1
Multnomah,4903,Governor,,CON,Aaron Donald Auer,38,0,208
Multnomah,4904,Governor,,CON,Aaron Donald Auer,75,0,365
Multnomah,4905,Governor,,CON,Aaron Donald Auer,5,0,11
Multnomah,4906,Governor,,CON,Aaron Donald Auer,13,0,79
